"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 12/06/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.19,TSLA,"TESLA INC",B616C79,389.22,"280,944.00","109,349,023.68"
3.90,NOW,"SERVICENOW INC",B80NXX8,"1,124.34","90,488.00","101,739,277.92"
3.86,NFLX,"NETFLIX INC",2857817,934.74,"107,906.00","100,864,054.44"
3.75,CRM,"SALESFORCE INC",2310525,361.99,"270,584.00","97,948,702.16"
3.55,ORCL,"ORACLE CORP",2661568,191.69,"483,664.00","92,713,552.16"
3.43,IBM,IBM,2005973,238.04,"376,175.00","89,544,697.00"
3.43,CSCO,"CISCO SYSTEMS INC",2198163,59.89,"1,493,690.00","89,457,094.10"
3.39,META,"META PLATFORMS INC",B7TL820,623.77,"141,776.00","88,435,615.52"
3.23,AMZN,"AMAZON.COM INC",2000019,227.03,"371,396.00","84,318,033.88"
3.08,NVDA,"NVIDIA CORP",2379504,142.44,"564,879.00","80,461,364.76"
2.99,BABA,"ALIBABA GRP-ADR",BP41ZD1,85.93,"909,906.00","78,188,222.58"
2.97,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,53.03,"1,465,043.00","77,695,240.65"
2.91,ACN,"ACCENTURE PLC-CL A",B4BNMY3,362.70,"209,514.00","75,990,727.80"
2.91,AVGO,"BROADCOM INC",BDZ78H9,179.53,"422,788.00","75,903,129.64"
2.86,AAPL,"APPLE INC",2046251,242.84,"307,591.00","74,695,398.44"
2.68,ADBE,"ADOBE INC",2008154,552.96,"126,604.00","70,006,947.84"
2.64,MSFT,"MICROSOFT CORP",2588173,443.57,"155,678.00","69,054,090.46"
2.55,GOOGL,"ALPHABET INC-CL A",BYVY8G0,174.51,"381,065.00","66,499,653.15"
2.41,"SIE GR","SIEMENS AG-REG",5727973,204.61,"306,959.00","62,808,144.74"
2.19,QCOM,"QUALCOMM INC",2714923,159.51,"358,084.00","57,117,978.84"
2.10,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,118.37,"463,453.00","54,858,931.61"
2.03,UBER,"UBER TECHNOLOGIES INC",BK6N347,66.09,"800,846.00","52,927,912.14"
1.69,"3690 HK","MEITUAN-CLASS B",BGJW376,20.87,"2,109,415.00","44,031,438.67"
1.67,"005930 KS","SAMSUNG ELECTRON",6771720,38.12,"1,144,000.00","43,609,357.38"
1.65,MU,"MICRON TECHNOLOGY INC",2588184,101.17,"424,869.00","42,983,996.73"
1.31,INTC,"INTEL CORP",2463247,20.92,"1,631,742.00","34,136,042.64"
1.26,"000660 KS","SK HYNIX INC",6450267,117.74,"279,041.00","32,854,954.27"
1.23,CDNS,"CADENCE DESIGN SYS INC",2302232,307.51,"104,306.00","32,075,138.06"
1.16,SNPS,"SYNOPSYS INC",2867719,517.28,"58,599.00","30,312,090.72"
1.13,TRI,"THOMSON REUTERS CORP",BNBXPB4,170.56,"172,874.00","29,485,389.44"
1.11,FTNT,"FORTINET INC",B5B2106,99.21,"291,374.00","28,907,214.54"
0.90,TTD,"TRADE DESK INC-A",BD8FDD1,139.11,"169,680.00","23,604,184.80"
0.83,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,266.42,"81,094.00","21,605,063.48"
0.82,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,218.66,"97,974.00","21,422,994.84"
0.76,DDOG,"DATADOG INC - CLASS A",BKT9Y49,168.65,"118,155.00","19,926,840.75"
0.66,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,34.53,"498,770.00","17,220,858.02"
0.64,"EXPN LN","EXPERIAN PLC",B19NLV4,47.28,"350,654.00","16,578,434.58"
0.63,"WKL NA","WOLTERS KLUWER",5671519,171.97,"95,042.00","16,344,661.86"
0.56,"6702 JP","FUJITSU LIMITED",6356945,18.54,"788,515.00","14,619,275.37"
0.54,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,81.24,"174,157.00","14,148,514.68"
0.54,"5803 JP","FUJIKURA LTD",6356707,40.84,"343,136.00","14,014,801.47"
0.50,DOCU,"DOCUSIGN INC",BFYT7B7,106.99,"122,413.00","13,096,966.87"
0.50,TWLO,"TWILIO INC - A",BD6P5Q0,113.42,"114,512.00","12,987,951.04"
0.49,ROK,"ROCKWELL AUTOMATION INC",2754060,295.42,"43,473.00","12,842,793.66"
0.47,ZS,"ZSCALER INC",BZ00V34,211.99,"57,606.00","12,211,895.94"
0.47,EBAY,"EBAY INC",2293819,63.62,"191,393.00","12,176,422.66"
0.46,HPE,"HEWLETT PACKA",BYVYWS0,23.95,"498,739.00","11,944,799.05"
0.43,CLS,"CELESTICA INC",BMDLRD5,94.86,"118,716.00","11,261,399.76"
0.41,PEGA,"PEGASYSTEMS INC",2675860,97.28,"109,358.00","10,638,346.24"
0.39,"6954 JP","FANUC CORP",6356934,26.57,"381,646.00","10,141,410.49"
0.38,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,8.33,"1,187,069.00","9,888,284.77"
0.38,AI,"C3.AI INC-A",BMGNBJ2,40.52,"241,720.00","9,794,494.40"
0.37,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,43.93,"221,510.00","9,730,934.30"
0.36,BIDU,"BAIDU INC - SPON ADR",B0FXT17,86.43,"110,083.00","9,514,473.69"
0.36,HUBB,"HUBBELL INC",BDFG6S3,461.97,"20,591.00","9,512,424.27"
0.35,G,"GENPACT LTD",B23DBK6,45.01,"205,049.00","9,228,742.87"
0.34,WIX,"WIX.COM LTD",BFZCHN7,219.68,"40,560.00","8,910,220.80"
0.34,"6701 JP","NEC CORP",6640400,84.30,"104,381.00","8,798,812.03"
0.33,AMBA,"AMBARELLA INC",B7KH3G6,71.70,"118,639.00","8,506,416.30"
0.32,ZBRA,"ZEBRA TECH CORP",2989356,409.32,"20,660.00","8,456,551.20"
0.32,CYBR,"CYBERARK SOFTWAR",BQT3XY6,323.22,"25,926.00","8,379,801.72"
0.32,PATH,"UIPATH INC - CLASS A",BMD02L5,14.81,"557,692.00","8,259,418.52"
0.31,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,83.00,"98,041.00","8,137,403.00"
0.31,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,56.07,"142,192.00","7,972,705.44"
0.30,STX,"SEAGATE TECHNOLO",BKVD2N4,98.51,"79,754.00","7,856,566.54"
0.30,CCCS,"CCC INTELLIGENT",BP4CXL8,12.67,"615,270.00","7,795,470.90"
0.30,DXC,"DXC TECHNOLOGY CO",BYXD7B3,22.19,"347,705.00","7,715,573.95"
0.29,INFA,"INFORMATICA INC - CLASS A",BMG95P4,27.13,"275,782.00","7,481,965.66"
0.28,"6588 JP","TOSHIBA TEC CORP",6894887,23.88,"304,689.00","7,277,247.45"
0.26,"4755 JP","RAKUTEN GROUP INC",6229597,5.76,"1,192,405.00","6,864,542.49"
0.26,TDC,"TERADATA CORP",B247H10,32.11,"212,662.00","6,828,576.82"
0.26,"2395 TT","ADVANTECH CO LTD",6202673,11.03,"609,957.00","6,726,220.08"
0.25,SNAP,"SNAP INC - A",BD8DJ71,12.44,"533,725.00","6,639,539.00"
0.24,"TEMN SW","TEMENOS AG - REG",7147892,66.69,"94,965.00","6,332,804.22"
0.24,"TIETO FH","TIETOEVRY OYJ",5479702,18.32,"336,606.00","6,165,622.34"
0.23,VRNT,"VERINT SYSTEMS INC",2849193,30.63,"198,146.00","6,069,211.98"
0.23,OKTA,"OKTA INC",BDFZSP1,84.79,"71,461.00","6,059,178.19"
0.23,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,79.08,"74,650.00","5,903,008.59"
0.22,"2353 TT","ACER INC",6005850,1.19,"4,917,600.00","5,855,732.38"
0.21,"3443 TT","GLOBAL UNICHIP CORP",B056381,37.68,"147,865.00","5,572,227.71"
0.21,"AMP IM","AMPLIFON SPA",B14NJ71,25.67,"213,352.00","5,476,574.06"
0.21,"6526 JP","SOCIONEXT INC",BMTVX75,16.48,"329,306.00","5,426,551.60"
0.18,STNE,"STONECO LTD-A",BGKG6M3,9.16,"505,500.00","4,630,380.00"
0.17,,CASH,,1.00,"4,549,028.79","4,549,028.79"
0.13,VSAT,"VIASAT INC",2946243,8.80,"396,839.00","3,492,183.20"
0.02,,"OTHER PAYABLE & RECEIVABLES",,1.00,"491,294.81","491,294.81"
0.00,,"SWISS FRANC",,1.14,132.60,151.15
0.00,,EURO,,1.06,-332.77,-351.52
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
