"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 02/18/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.85,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,64.76,"1,969,943.00","127,577,791.85"
3.49,BABA,"ALIBABA GRP-ADR",BP41ZD1,126.90,"912,431.00","115,787,493.90"
3.22,META,"META PLATFORMS INC",B7TL820,716.37,"149,037.00","106,765,635.69"
3.14,PLTR,"PALANTIR TECHN-A",BN78DQ4,124.62,"836,191.00","104,206,122.42"
3.13,AAPL,"APPLE INC",2046251,244.47,"424,572.00","103,795,116.84"
3.06,ACN,"ACCENTURE PLC-CL A",B4BNMY3,387.56,"261,477.00","101,338,026.12"
3.02,"005930 KS","SAMSUNG ELECTRON",6771720,39.41,"2,540,675.00","100,134,659.21"
3.00,NFLX,"NETFLIX INC",2857817,"1,035.85","96,167.00","99,614,586.95"
2.97,CSCO,"CISCO SYSTEMS INC",2198163,64.59,"1,525,532.00","98,534,111.88"
2.82,CRM,"SALESFORCE INC",2310525,328.96,"283,868.00","93,381,217.28"
2.81,IBM,IBM,2005973,263.07,"354,737.00","93,320,662.59"
2.76,ORCL,"ORACLE CORP",2661568,179.80,"509,222.00","91,558,115.60"
2.76,AMZN,"AMAZON.COM INC",2000019,226.65,"403,221.00","91,390,039.65"
2.72,AVGO,"BROADCOM INC",BDZ78H9,228.53,"395,068.00","90,284,890.04"
2.71,NVDA,"NVIDIA CORP",2379504,139.40,"644,652.00","89,864,488.80"
2.66,GOOGL,"ALPHABET INC-CL A",BYVY8G0,183.77,"479,563.00","88,129,292.51"
2.62,MSFT,"MICROSOFT CORP",2588173,409.64,"212,288.00","86,961,656.32"
2.59,TSM,"TAIWAN SEMIC-ADR",2113382,202.74,"422,844.00","85,727,392.56"
2.52,NOW,"SERVICENOW INC",B80NXX8,997.48,"83,794.00","83,582,839.12"
2.46,TSLA,"TESLA INC",B616C79,354.11,"230,347.00","81,568,176.17"
2.34,ADBE,"ADOBE INC",2008154,464.11,"167,158.00","77,579,699.38"
2.23,QCOM,"QUALCOMM INC",2714923,173.64,"426,034.00","73,976,543.76"
