"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 02/11/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.36,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,54.85,"1,922,843.00","105,476,878.42"
3.35,META,"META PLATFORMS INC",B7TL820,719.80,"146,054.00","105,129,669.20"
3.21,BABA,"ALIBABA GRP-ADR",BP41ZD1,112.78,"893,905.00","100,814,605.90"
3.18,ACN,"ACCENTURE PLC-CL A",B4BNMY3,390.01,"256,139.00","99,896,771.39"
3.08,AAPL,"APPLE INC",2046251,232.62,"415,937.00","96,755,264.94"
3.04,"005930 KS","SAMSUNG ELECTRON",6771720,38.35,"2,489,179.00","95,460,803.02"
3.03,NFLX,"NETFLIX INC",2857817,"1,008.08","94,283.00","95,044,806.64"
2.97,CSCO,"CISCO SYSTEMS INC",2198163,62.43,"1,494,603.00","93,308,065.29"
2.94,PLTR,"PALANTIR TECHN-A",BN78DQ4,112.62,"819,235.00","92,262,245.70"
2.93,AMZN,"AMAZON.COM INC",2000019,232.76,"395,057.00","91,953,467.32"
2.90,AVGO,"BROADCOM INC",BDZ78H9,235.04,"387,061.00","90,974,817.44"
2.87,CRM,"SALESFORCE INC",2310525,324.40,"278,059.00","90,202,339.60"
2.82,IBM,IBM,2005973,254.70,"347,515.00","88,512,070.50"
2.81,ORCL,"ORACLE CORP",2661568,177.19,"498,860.00","88,393,003.40"
2.77,GOOGL,"ALPHABET INC-CL A",BYVY8G0,185.32,"469,829.00","87,068,710.28"
2.75,TSM,"TAIWAN SEMIC-ADR",2113382,208.74,"414,209.00","86,461,986.66"
2.73,MSFT,"MICROSOFT CORP",2588173,411.44,"208,049.00","85,599,680.56"
2.67,NVDA,"NVIDIA CORP",2379504,132.80,"631,621.00","83,879,268.80"
2.64,NOW,"SERVICENOW INC",B80NXX8,"1,009.05","82,067.00","82,809,706.35"
2.39,ADBE,"ADOBE INC",2008154,458.82,"163,704.00","75,110,669.28"
2.36,TSLA,"TESLA INC",B616C79,328.50,"225,637.00","74,121,754.50"
2.29,QCOM,"QUALCOMM INC",2714923,171.99,"417,399.00","71,788,454.01"
2.16,AMD,"ADVANCED MICRO DEVICES",2007849,111.10,"609,570.00","67,723,227.00"
2.13,"SIE GR","SIEMENS AG-REG",5727973,222.23,"300,849.00","66,857,407.40"
1.94,UBER,"UBER TECHNOLOGIES INC",BK6N347,76.95,"790,817.00","60,853,368.15"
1.79,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,123.59,"455,538.00","56,299,941.42"
1.37,"3690 HK","MEITUAN-CLASS B",BGJW376,20.77,"2,073,515.00","43,059,067.83"
1.34,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,375.25,"112,223.00","42,111,680.75"
