"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 07/12/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
5.42,NVDA,"NVIDIA CORP",2379504,439.02,"51,375.00","22,554,652.50"
5.12,META,"META PLATFORMS INC",B7TL820,309.34,"68,878.00","21,306,720.52"
4.49,TSLA,"TESLA INC",B616C79,271.99,"68,664.00","18,675,921.36"
3.45,CRM,"SALESFORCE INC",2310525,227.28,"63,205.00","14,365,232.40"
3.30,MSFT,"MICROSOFT CORP",2588173,337.20,"40,724.00","13,732,132.80"
3.30,ADBE,"ADOBE INC",2008154,507.36,"27,038.00","13,717,999.68"
3.20,AAPL,"APPLE INC",2046251,189.77,"70,062.00","13,295,665.74"
3.17,AMZN,"AMAZON.COM INC",2000019,130.80,"100,950.00","13,204,260.00"
3.10,ORCL,"ORACLE CORP",2661568,116.02,"110,998.00","12,877,987.96"
2.95,NFLX,"NETFLIX INC",2857817,444.05,"27,638.00","12,272,653.90"
2.83,GOOGL,"ALPHABET INC-CL A",BYVY8G0,118.93,"98,988.00","11,772,642.84"
2.67,INTC,"INTEL CORP",2463247,33.98,"326,793.00","11,104,426.14"
2.67,ACN,"ACCENTURE PLC-CL A",B4BNMY3,313.88,"35,349.00","11,095,344.12"
2.65,"005930 KS","SAMSUNG ELECTRON",6771720,55.79,"197,258.00","11,005,121.40"
2.53,CSCO,"CISCO SYSTEMS INC",2198163,50.74,"207,574.00","10,532,304.76"
2.51,"SIE GR","SIEMENS AG-REG",5727973,165.99,"62,927.00","10,445,378.14"
2.43,NOW,"SERVICENOW INC",B80NXX8,561.34,"18,034.00","10,123,205.56"
2.22,IBM,IBM,2005973,132.84,"69,633.00","9,250,047.72"
2.15,QCOM,"QUALCOMM INC",2714923,118.68,"75,387.00","8,946,929.16"
2.05,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,43.44,"195,843.00","8,507,460.86"
1.91,UBER,"UBER TECHNOLOGIES INC",BK6N347,44.52,"178,050.00","7,926,786.00"
1.87,BABA,"ALIBABA GRP-ADR",BP41ZD1,94.00,"82,633.00","7,767,502.00"
1.80,"3690 HK","MEITUAN-CLASS B",BGJW376,16.26,"459,315.00","7,470,540.45"
1.44,SNPS,"SYNOPSYS INC",2867719,441.35,"13,575.00","5,991,326.25"
1.41,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,65.94,"89,229.00","5,883,760.26"
1.41,"000660 KS","SK HYNIX INC",6450267,89.54,"65,490.00","5,864,245.20"
1.37,CDNS,"CADENCE DESIGN SYS INC",2302232,232.74,"24,465.00","5,693,984.10"
1.28,TRI,"THOMSON REUTERS CORP",BNBXPB4,130.77,"40,837.78","5,340,356.03"
1.18,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,211.86,"23,105.00","4,895,025.30"
1.17,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,41.81,"116,852.00","4,886,160.14"
1.02,"STMMI IM","STMICROELECTRONICS NV",5962343,51.71,"81,679.00","4,223,836.19"
0.95,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,219.08,"17,987.00","3,940,591.96"
0.90,BIDU,"BAIDU INC - SPON ADR",B0FXT17,148.83,"25,017.00","3,723,280.11"
0.88,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,276.64,"13,224.00","3,658,287.36"
0.84,ROK,"ROCKWELL AUTOMATION INC",2754060,339.55,"10,235.00","3,475,294.25"
