"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 11/01/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.71,BABA,"ALIBABA GRP-ADR",BP41ZD1,97.58,"853,066.00","83,242,180.28"
3.56,NOW,"SERVICENOW INC",B80NXX8,943.41,"84,804.00","80,004,941.64"
3.46,CSCO,"CISCO SYSTEMS INC",2198163,55.50,"1,400,310.00","77,717,205.00"
3.44,ORCL,"ORACLE CORP",2661568,170.02,"453,620.00","77,124,472.40"
3.40,NFLX,"NETFLIX INC",2857817,756.10,"101,004.00","76,369,124.40"
3.36,META,"META PLATFORMS INC",B7TL820,567.16,"132,844.00","75,343,803.04"
3.33,CRM,"SALESFORCE INC",2310525,294.72,"253,532.00","74,720,951.04"
3.32,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,53.91,"1,383,843.00","74,599,357.74"
3.27,IBM,IBM,2005973,208.25,"352,627.00","73,434,572.75"
3.19,NVDA,"NVIDIA CORP",2379504,135.40,"529,557.00","71,702,017.80"
3.07,AMZN,"AMAZON.COM INC",2000019,197.93,"348,254.00","68,929,914.22"
3.03,ACN,"ACCENTURE PLC-CL A",B4BNMY3,345.67,"196,522.00","67,931,759.74"
2.98,AVGO,"BROADCOM INC",BDZ78H9,168.92,"396,398.00","66,959,550.16"
2.92,TSLA,"TESLA INC",B616C79,248.98,"263,486.00","65,602,744.28"
2.86,AAPL,"APPLE INC",2046251,222.91,"288,509.00","64,311,541.19"
2.72,GOOGL,"ALPHABET INC-CL A",BYVY8G0,171.29,"357,111.00","61,169,543.19"
2.67,MSFT,"MICROSOFT CORP",2588173,410.37,"145,934.00","59,886,935.58"
2.56,ADBE,"ADOBE INC",2008154,482.80,"118,890.00","57,400,092.00"
2.53,"SIE GR","SIEMENS AG-REG",5727973,196.93,"287,877.00","56,692,161.61"
2.47,QCOM,"QUALCOMM INC",2714923,165.27,"335,754.00","55,490,063.58"
2.45,UBER,"UBER TECHNOLOGIES INC",BK6N347,73.25,"750,908.00","55,004,011.00"
2.14,"3690 HK","MEITUAN-CLASS B",BGJW376,24.12,"1,987,615.00","47,950,384.37"
2.02,"005930 KS","SAMSUNG ELECTRON",6771720,42.27,"1,072,544.00","45,337,380.51"
1.77,MU,"MICRON TECHNOLOGY INC",2588184,99.73,"398,479.00","39,740,310.67"
1.58,INTC,"INTEL CORP",2463247,23.20,"1,529,836.00","35,492,195.20"
1.54,"000660 KS","SK HYNIX INC",6450267,132.11,"261,583.00","34,556,570.91"
