"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 08/30/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.37,NOW,"SERVICENOW INC",B80NXX8,855.00,"83,908.00","71,741,340.00"
3.31,IBM,IBM,2005973,202.13,"348,915.00","70,526,188.95"
3.30,BABA,"ALIBABA GRP-ADR",BP41ZD1,83.34,"844,106.00","70,347,794.04"
3.29,NFLX,"NETFLIX INC",2857817,701.35,"99,916.00","70,076,086.60"
3.29,CSCO,"CISCO SYSTEMS INC",2198163,50.54,"1,385,590.00","70,027,718.60"
3.22,META,"META PLATFORMS INC",B7TL820,521.31,"131,436.00","68,518,901.16"
3.17,ADBE,"ADOBE INC",2008154,574.41,"117,674.00","67,593,122.34"
3.15,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,48.97,"1,371,043.00","67,142,508.85"
3.12,ACN,"ACCENTURE PLC-CL A",B4BNMY3,341.95,"194,474.00","66,500,384.30"
3.07,AAPL,"APPLE INC",2046251,229.00,"285,501.00","65,379,729.00"
3.00,AVGO,"BROADCOM INC",BDZ78H9,162.82,"392,238.00","63,864,191.16"
2.98,CRM,"SALESFORCE INC",2310525,252.90,"250,844.00","63,438,447.60"
2.98,ORCL,"ORACLE CORP",2661568,141.29,"448,884.00","63,422,820.36"
2.94,NVDA,"NVIDIA CORP",2379504,119.37,"523,989.00","62,548,566.93"
2.89,AMZN,"AMAZON.COM INC",2000019,178.50,"344,606.00","61,512,171.00"
2.83,MSFT,"MICROSOFT CORP",2588173,417.14,"144,398.00","60,234,181.72"
2.77,"005930 KS","SAMSUNG ELECTRON",6771720,55.62,"1,061,280.00","59,028,411.87"
2.73,QCOM,"QUALCOMM INC",2714923,175.30,"332,234.00","58,240,620.20"
2.71,GOOGL,"ALPHABET INC-CL A",BYVY8G0,163.38,"353,335.00","57,727,872.30"
2.62,TSLA,"TESLA INC",B616C79,214.11,"260,734.00","55,825,756.74"
2.55,UBER,"UBER TECHNOLOGIES INC",BK6N347,73.13,"743,036.00","54,338,222.68"
2.51,"SIE GR","SIEMENS AG-REG",5727973,188.09,"284,869.00","53,579,664.47"
1.78,MU,"MICRON TECHNOLOGY INC",2588184,96.24,"394,319.00","37,949,260.56"
1.58,"000660 KS","SK HYNIX INC",6450267,130.03,"258,831.00","33,655,683.42"
1.57,INTC,"INTEL CORP",2463247,22.04,"1,513,772.00","33,363,534.88"
1.50,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,74.07,"430,083.00","31,856,247.81"
1.40,"3690 HK","MEITUAN-CLASS B",BGJW376,15.15,"1,968,415.00","29,827,528.46"
1.33,SNPS,"SYNOPSYS INC",2867719,519.58,"54,369.00","28,249,045.02"
1.29,TRI,"THOMSON REUTERS CORP",BNBXPB4,171.18,"160,184.00","27,420,297.12"
1.22,CDNS,"CADENCE DESIGN SYS INC",2302232,268.93,"96,786.00","26,028,658.98"
1.09,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,256.36,"90,924.00","23,309,276.64"
0.97,FTNT,"FORTINET INC",B5B2106,76.71,"270,224.00","20,728,883.04"
0.93,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,263.19,"75,454.00","19,858,738.26"
0.79,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,36.53,"462,580.00","16,897,057.85"
0.77,TTD,"TRADE DESK INC-A",BD8FDD1,104.53,"157,460.00","16,459,293.80"
