"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 05/05/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.15,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,62.94,"1,955,243.00","123,066,778.76"
3.92,BABA,"ALIBABA GRP-ADR",BP41ZD1,126.57,"920,006.00","116,445,159.42"
3.72,NFLX,"NETFLIX INC",2857817,"1,134.06","97,216.00","110,248,776.96"
3.52,PLTR,"PALANTIR TECHN-A",BN78DQ4,123.77,"843,404.00","104,388,113.08"
3.33,"005930 KS","SAMSUNG ELECTRON",6771720,38.62,"2,562,071.00","98,940,655.22"
3.15,MSFT,"MICROSOFT CORP",2588173,436.17,"214,319.00","93,479,518.23"
3.08,CSCO,"CISCO SYSTEMS INC",2198163,59.32,"1,538,378.00","91,256,582.96"
3.04,META,"META PLATFORMS INC",B7TL820,599.27,"150,424.00","90,144,590.48"
3.00,IBM,IBM,2005973,249.18,"357,617.00","89,111,004.06"
2.87,AAPL,"APPLE INC",2046251,198.89,"428,026.00","85,130,091.14"
2.78,NOW,"SERVICENOW INC",B80NXX8,978.05,"84,311.00","82,460,373.55"
2.73,ACN,"ACCENTURE PLC-CL A",B4BNMY3,307.71,"263,533.00","81,091,739.43"
2.70,AVGO,"BROADCOM INC",BDZ78H9,200.72,"398,424.00","79,971,665.28"
2.68,GOOGL,"ALPHABET INC-CL A",BYVY8G0,164.21,"483,548.00","79,403,417.08"
2.63,CRM,"SALESFORCE INC",2310525,272.63,"286,052.00","77,986,356.76"
2.58,ORCL,"ORACLE CORP",2661568,149.29,"513,391.00","76,644,142.39"
2.55,AMZN,"AMAZON.COM INC",2000019,186.35,"406,651.00","75,779,413.85"
2.53,TSM,"TAIWAN SEMIC-ADR",2113382,176.40,"426,190.00","75,179,916.00"
2.49,"SIE GR","SIEMENS AG-REG",5727973,239.55,"309,009.00","74,022,419.69"
2.49,NVDA,"NVIDIA CORP",2379504,113.82,"650,280.00","74,014,869.60"
2.35,UBER,"UBER TECHNOLOGIES INC",BK6N347,85.43,"814,425.00","69,576,327.75"
2.19,TSLA,"TESLA INC",B616C79,280.26,"231,757.00","64,952,216.82"
