"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 01/30/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.28,TSLA,"TESLA INC",B616C79,400.28,"350,024.00","140,107,606.72"
4.01,NFLX,"NETFLIX INC",2857817,973.24,"134,783.00","131,176,206.92"
3.71,META,"META PLATFORMS INC",B7TL820,687.00,"176,828.00","121,480,836.00"
3.70,IBM,IBM,2005973,258.27,"468,941.00","121,113,392.07"
3.56,BABA,"ALIBABA GRP-ADR",BP41ZD1,102.74,"1,135,211.00","116,631,578.14"
3.54,CRM,"SALESFORCE INC",2310525,343.57,"337,490.00","115,951,439.30"
3.49,NOW,"SERVICENOW INC",B80NXX8,"1,012.75","112,833.00","114,271,620.75"
3.47,AVGO,"BROADCOM INC",BDZ78H9,215.66,"526,931.00","113,637,939.46"
3.44,CSCO,"CISCO SYSTEMS INC",2198163,60.47,"1,862,953.00","112,652,767.91"
3.32,AMZN,"AMAZON.COM INC",2000019,234.64,"462,815.00","108,594,911.60"
3.14,ORCL,"ORACLE CORP",2661568,170.38,"603,678.00","102,854,657.64"
3.04,ACN,"ACCENTURE PLC-CL A",B4BNMY3,380.75,"260,989.00","99,371,561.75"
2.92,GOOGL,"ALPHABET INC-CL A",BYVY8G0,200.87,"475,193.00","95,452,017.91"
2.85,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,51.49,"1,813,243.00","93,372,920.42"
2.79,AAPL,"APPLE INC",2046251,237.59,"384,279.00","91,300,847.61"
2.68,NVDA,"NVIDIA CORP",2379504,124.65,"704,120.00","87,768,558.00"
2.50,"SIE GR","SIEMENS AG-REG",5727973,214.00,"382,448.00","81,845,140.67"
2.46,MSFT,"MICROSOFT CORP",2588173,414.99,"194,066.00","80,535,449.34"
2.34,QCOM,"QUALCOMM INC",2714923,171.93,"446,255.00","76,724,622.15"
2.16,ADBE,"ADOBE INC",2008154,446.00,"158,600.00","70,735,600.00"
2.11,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,119.18,"578,557.00","68,952,423.26"
