"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 04/23/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.36,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,61.11,"1,957,343.00","119,619,049.23"
4.00,BABA,"ALIBABA GRP-ADR",BP41ZD1,118.97,"920,832.00","109,551,383.04"
3.73,NFLX,"NETFLIX INC",2857817,"1,049.59","97,300.00","102,125,107.00"
3.67,"005930 KS","SAMSUNG ELECTRON",6771720,39.19,"2,564,367.00","100,492,659.72"
3.21,IBM,IBM,2005973,245.48,"357,939.00","87,866,865.72"
3.20,AAPL,"APPLE INC",2046251,204.60,"428,411.00","87,652,890.60"
3.12,CSCO,"CISCO SYSTEMS INC",2198163,55.63,"1,539,757.00","85,656,681.91"
3.10,PLTR,"PALANTIR TECHN-A",BN78DQ4,100.82,"844,160.00","85,108,211.20"
2.93,MSFT,"MICROSOFT CORP",2588173,374.39,"214,508.00","80,309,650.12"
2.86,META,"META PLATFORMS INC",B7TL820,520.27,"150,557.00","78,330,290.39"
2.77,ACN,"ACCENTURE PLC-CL A",B4BNMY3,288.16,"263,771.00","76,008,251.36"
2.74,GOOGL,"ALPHABET INC-CL A",BYVY8G0,155.35,"483,982.00","75,186,603.70"
2.68,AMZN,"AMAZON.COM INC",2000019,180.60,"407,015.00","73,506,909.00"
2.62,CRM,"SALESFORCE INC",2310525,250.48,"286,311.00","71,715,179.28"
2.57,AVGO,"BROADCOM INC",BDZ78H9,176.91,"398,781.00","70,548,346.71"
2.52,"SIE GR","SIEMENS AG-REG",5727973,223.03,"309,289.00","68,979,738.61"
2.50,NOW,"SERVICENOW INC",B80NXX8,812.70,"84,388.00","68,582,127.60"
2.46,ORCL,"ORACLE CORP",2661568,131.40,"513,853.00","67,520,284.20"
2.46,TSM,"TAIWAN SEMIC-ADR",2113382,157.81,"426,575.00","67,317,800.75"
2.44,NVDA,"NVIDIA CORP",2379504,102.71,"650,861.00","66,849,933.31"
2.20,QCOM,"QUALCOMM INC",2714923,140.46,"430,083.00","60,409,458.18"
2.19,UBER,"UBER TECHNOLOGIES INC",BK6N347,73.77,"815,153.00","60,133,836.81"
2.16,ADBE,"ADOBE INC",2008154,351.96,"168,346.00","59,251,058.16"
2.12,TSLA,"TESLA INC",B616C79,250.74,"231,967.00","58,163,405.58"
2.07,AMD,"ADVANCED MICRO DEVICES",2007849,90.39,"628,217.00","56,784,534.63"
1.56,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,90.96,"469,505.00","42,706,174.80"
1.35,"3690 HK","MEITUAN-CLASS B",BGJW376,17.26,"2,136,815.00","36,873,924.34"
1.31,"000660 KS","SK HYNIX INC",6450267,127.34,"281,879.00","35,895,521.16"
1.25,INTC,"INTEL CORP",2463247,20.59,"1,663,723.00","34,256,056.57"
1.16,TRI,"THOMSON REUTERS CORP",BNBXPB4,182.01,"174,174.00","31,701,409.74"
1.15,MU,"MICRON TECHNOLOGY INC",2588184,72.93,"431,314.00","31,455,730.02"
1.06,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,252.35,"115,388.00","29,118,161.80"
1.05,FTNT,"FORTINET INC",B5B2106,97.00,"295,686.00","28,681,542.00"
1.03,CDNS,"CADENCE DESIGN SYS INC",2302232,265.42,"106,042.00","28,145,667.64"
0.92,SNPS,"SYNOPSYS INC",2867719,422.23,"59,828.00","25,261,176.44"
0.69,SNOW,"SNOWFLAKE INC-CLASS A",BN134B7,147.39,"127,792.00","18,835,262.88"
0.68,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,224.87,"82,721.00","18,601,471.27"
0.66,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,53.77,"333,986.00","17,958,427.22"
0.65,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,180.87,"98,198.00","17,761,072.26"
0.62,"EXPN LN","EXPERIAN PLC",B19NLV4,47.65,"353,859.00","16,862,730.60"
0.60,"6702 JP","FUJITSU LIMITED",6356945,20.62,"796,819.00","16,431,388.86"
0.58,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,31.35,"503,532.00","15,785,024.67"
0.57,"WKL NA","WOLTERS KLUWER",5671519,170.31,"92,042.00","15,675,325.29"
0.53,STNE,"STONECO LTD-A",BGKG6M3,13.03,"1,111,823.00","14,487,053.69"
0.47,"6701 JP","NEC CORP",6640400,22.49,"572,960.00","12,883,766.09"
0.43,ZS,"ZSCALER INC",BZ00V34,200.59,"59,262.00","11,887,364.58"
0.42,DDOG,"DATADOG INC - CLASS A",BKT9Y49,94.58,"120,944.00","11,438,883.52"
0.42,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,64.89,"176,177.00","11,432,125.53"
0.39,OKTA,"OKTA INC",BDFZSP1,98.33,"108,098.00","10,629,276.34"
0.37,BIDU,"BAIDU INC - SPON ADR",B0FXT17,87.51,"115,379.00","10,096,816.29"
0.36,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,8.31,"1,186,061.00","9,856,166.91"
0.36,G,"GENPACT LTD",B23DBK6,47.55,"206,348.00","9,811,847.40"
0.34,"TIETO FH","TIETOEVRY OYJ",5479702,18.19,"515,622.00","9,381,223.37"
0.34,"6954 JP","FANUC CORP",6356934,24.52,"382,514.00","9,379,129.56"
0.34,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,32.90,"284,651.00","9,365,017.90"
0.33,NICE,"NICE LTD - SPON ADR",2639736,151.40,"59,298.00","8,977,717.20"
0.33,CYBR,"CYBERARK SOFTWAR",BQT3XY6,333.58,"26,703.00","8,907,586.74"
0.32,"4755 JP","RAKUTEN GROUP INC",6229597,5.40,"1,622,745.00","8,763,414.66"
0.32,TTD,"TRADE DESK INC-A",BD8FDD1,50.08,"173,171.00","8,672,403.68"
0.31,"2395 TT","ADVANTECH CO LTD",6202673,10.20,"828,157.00","8,449,671.30"
0.30,"2353 TT","ACER INC",6005850,0.98,"8,390,500.00","8,263,830.97"
0.29,"6588 JP","TOSHIBA TEC CORP",6894887,18.38,"436,812.00","8,030,578.21"
0.28,"TEMN SW","TEMENOS AG - REG",7147892,69.49,"112,063.00","7,787,509.09"
0.28,HPE,"HEWLETT PACKA",BYVYWS0,15.35,"505,751.00","7,763,277.85"
0.28,PEGA,"PEGASYSTEMS INC",2675860,88.55,"87,315.00","7,731,743.25"
0.27,PATH,"UIPATH INC - CLASS A",BMD02L5,10.87,"690,112.00","7,501,517.44"
0.27,CCCS,"CCC INTELLIGENT",BP4CXL8,8.83,"833,406.00","7,358,974.98"
0.27,TWLO,"TWILIO INC - A",BD6P5Q0,87.13,"84,103.00","7,327,894.39"
0.26,"3443 TT","GLOBAL UNICHIP CORP",B056381,30.16,"238,865.00","7,204,804.48"
0.26,SNAP,"SNAP INC - A",BD8DJ71,7.98,"899,560.00","7,178,488.80"
0.25,STX,"SEAGATE TECHNOLO",BKVD2N4,78.09,"87,521.00","6,834,514.89"
0.25,DXC,"DXC TECHNOLOGY CO",BYXD7B3,15.16,"449,657.00","6,816,800.12"
0.25,INFA,"INFORMATICA INC - CLASS A",BMG95P4,17.65,"385,137.00","6,797,668.05"
0.25,"AMP IM","AMPLIFON SPA",B14NJ71,19.20,"350,565.00","6,732,299.50"
0.25,"5803 JP","FUJIKURA LTD",6356707,32.93,"203,790.00","6,710,123.69"
0.23,WIX,"WIX.COM LTD",BFZCHN7,158.86,"40,117.00","6,372,986.62"
0.23,VRNT,"VERINT SYSTEMS INC",2849193,16.85,"372,487.00","6,276,405.95"
0.22,TDC,"TERADATA CORP",B247H10,20.77,"295,664.00","6,140,941.28"
0.21,AI,"C3.AI INC-A",BMGNBJ2,20.39,"279,364.00","5,696,231.96"
