"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 07/09/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
5.70,NVDA,"NVIDIA CORP",2379504,131.38,"955,630.00","125,550,669.40"
3.69,AVGO,"BROADCOM INC",BDZ78H9,"1,733.31","46,913.00","81,314,772.03"
3.66,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,48.77,"1,654,043.00","80,671,080.86"
3.60,NFLX,"NETFLIX INC",2857817,685.74,"115,634.00","79,294,859.16"
3.58,META,"META PLATFORMS INC",B7TL820,530.00,"148,731.00","78,827,430.00"
3.50,QCOM,"QUALCOMM INC",2714923,207.12,"372,214.00","77,092,963.68"
3.34,GOOGL,"ALPHABET INC-CL A",BYVY8G0,188.98,"388,929.00","73,499,802.42"
3.31,AMZN,"AMAZON.COM INC",2000019,199.34,"366,208.00","72,999,902.72"
3.26,ORCL,"ORACLE CORP",2661568,140.68,"510,779.00","71,856,389.72"
3.26,TSLA,"TESLA INC",B616C79,262.33,"273,813.00","71,829,364.29"
3.04,AAPL,"APPLE INC",2046251,228.68,"293,027.00","67,009,414.36"
2.99,MSFT,"MICROSOFT CORP",2588173,459.54,"143,420.00","65,907,226.80"
2.92,"005930 KS","SAMSUNG ELECTRON",6771720,63.54,"1,013,330.00","64,391,962.08"
2.65,BABA,"ALIBABA GRP-ADR",BP41ZD1,75.70,"772,426.00","58,472,648.20"
2.63,IBM,IBM,2005973,176.48,"328,861.00","58,037,389.28"
2.58,NOW,"SERVICENOW INC",B80NXX8,744.01,"76,329.00","56,789,539.29"
2.46,ADBE,"ADOBE INC",2008154,566.02,"95,747.00","54,194,716.94"
2.36,CRM,"SALESFORCE INC",2310525,252.43,"205,910.00","51,977,861.30"
2.29,CSCO,"CISCO SYSTEMS INC",2198163,45.80,"1,103,945.00","50,560,681.00"
2.28,"SIE GR","SIEMENS AG-REG",5727973,187.40,"267,823.00","50,189,293.26"
2.22,UBER,"UBER TECHNOLOGIES INC",BK6N347,71.32,"684,601.00","48,825,743.32"
2.18,MU,"MICRON TECHNOLOGY INC",2588184,131.14,"366,138.00","48,015,337.32"
2.09,ACN,"ACCENTURE PLC-CL A",B4BNMY3,298.06,"154,835.00","46,150,120.10"
1.88,"000660 KS","SK HYNIX INC",6450267,172.61,"240,386.00","41,493,856.12"
1.84,INTC,"INTEL CORP",2463247,34.59,"1,168,973.00","40,434,776.07"
1.38,SNPS,"SYNOPSYS INC",2867719,607.94,"50,110.00","30,463,873.40"
1.29,CDNS,"CADENCE DESIGN SYS INC",2302232,315.26,"90,141.00","28,417,851.66"
1.24,"3690 HK","MEITUAN-CLASS B",BGJW376,14.68,"1,858,015.00","27,280,902.80"
1.20,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,66.13,"401,200.00","26,531,356.00"
1.14,TRI,"THOMSON REUTERS CORP",BNBXPB4,167.02,"150,619.00","25,156,385.38"
1.06,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,274.91,"85,305.00","23,451,197.55"
0.75,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,37.83,"434,704.00","16,446,683.74"
0.75,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,895.61,"18,357.00","16,440,712.77"
0.71,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,223.09,"70,078.00","15,633,701.02"
0.70,FTNT,"FORTINET INC",B5B2106,60.28,"254,782.00","15,358,258.96"
0.69,TTD,"TRADE DESK INC-A",BD8FDD1,101.52,"149,026.00","15,129,119.52"
0.69,"5803 JP","FUJIKURA LTD",6356707,21.31,"708,977.00","15,108,733.71"
0.65,"EXPN LN","EXPERIAN PLC",B19NLV4,46.50,"305,759.00","14,216,889.54"
0.63,"WKL NA","WOLTERS KLUWER",5671519,166.89,"83,220.00","13,888,602.15"
0.58,DDOG,"DATADOG INC - CLASS A",BKT9Y49,126.63,"101,046.00","12,795,454.98"
0.53,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,76.87,"150,417.00","11,562,554.79"
0.52,"6702 JP","FUJITSU LIMITED",6356945,16.41,"695,680.00","11,413,247.41"
0.50,CLS,"CELESTICA INC",BMDLRD5,59.26,"185,693.00","11,004,167.18"
0.45,ROK,"ROCKWELL AUTOMATION INC",2754060,261.24,"37,570.00","9,814,786.80"
0.44,ZS,"ZSCALER INC",BZ00V34,197.36,"48,634.00","9,598,406.24"
0.43,"6954 JP","FANUC CORP",6356934,28.03,"334,353.00","9,373,279.45"
0.42,HPE,"HEWLETT PACKA",BYVYWS0,21.25,"430,668.00","9,151,695.00"
0.41,EBAY,"EBAY INC",2293819,52.65,"173,265.00","9,122,402.25"
0.41,BIDU,"BAIDU INC - SPON ADR",B0FXT17,95.40,"95,000.00","9,063,000.00"
0.35,SNAP,"SNAP INC - A",BD8DJ71,16.75,"461,064.00","7,722,822.00"
0.35,"6701 JP","NEC CORP",6640400,85.58,"90,216.00","7,720,421.13"
0.34,STX,"SEAGATE TECHNOLO",BKVD2N4,104.35,"70,656.00","7,372,953.60"
0.32,"4755 JP","RAKUTEN GROUP INC",6229597,5.54,"1,285,962.00","7,122,496.27"
0.32,ZBRA,"ZEBRA TECH CORP",2989356,315.24,"22,582.00","7,118,749.68"
0.31,PEGA,"PEGASYSTEMS INC",2675860,57.07,"119,066.00","6,795,096.62"
0.31,WIX,"WIX.COM LTD",BFZCHN7,156.79,"43,089.00","6,755,924.31"
0.30,HUBB,"HUBBELL INC",BDFG6S3,371.15,"17,837.00","6,620,202.55"
0.30,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,6.33,"1,025,746.00","6,492,972.18"
0.29,CYBR,"CYBERARK SOFTWAR",BQT3XY6,269.79,"24,032.00","6,483,593.28"
0.29,AI,"C3.AI INC-A",BMGNBJ2,29.44,"215,171.00","6,334,634.24"
0.29,"6526 JP","SOCIONEXT INC",BMTVX75,23.87,"263,149.00","6,281,331.98"
0.28,OKTA,"OKTA INC",BDFZSP1,94.64,"65,861.00","6,233,085.04"
0.28,"2395 TT","ADVANTECH CO LTD",6202673,11.47,"540,157.00","6,195,259.93"
0.28,"6588 JP","TOSHIBA TEC CORP",6894887,22.22,"274,966.00","6,108,462.34"
0.27,VRNT,"VERINT SYSTEMS INC",2849193,30.38,"193,949.00","5,892,170.62"
0.27,"AMP IM","AMPLIFON SPA",B14NJ71,32.93,"177,200.00","5,836,008.48"
