"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 07/24/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.09,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,70.96,"2,378,443.00","168,763,407.77"
3.75,PLTR,"PALANTIR TECHN-A",BN78DQ4,154.86,"999,032.00","154,710,095.52"
3.58,ORCL,"ORACLE CORP",2661568,242.83,"608,497.00","147,761,326.51"
3.55,"005930 KS","SAMSUNG ELECTRON",6771720,48.27,"3,034,719.00","146,486,838.29"
3.30,AVGO,"BROADCOM INC",BDZ78H9,288.71,"471,915.00","136,246,579.65"
3.28,NFLX,"NETFLIX INC",2857817,"1,180.76","114,508.00","135,206,466.08"
3.24,NVDA,"NVIDIA CORP",2379504,173.74,"769,883.00","133,759,472.42"
3.20,BABA,"ALIBABA GRP-ADR",BP41ZD1,121.15,"1,090,044.00","132,058,830.60"
3.13,MSFT,"MICROSOFT CORP",2588173,510.88,"253,226.00","129,368,098.88"
3.08,META,"META PLATFORMS INC",B7TL820,714.80,"177,803.00","127,093,584.40"
3.01,CSCO,"CISCO SYSTEMS INC",2198163,68.29,"1,822,255.00","124,441,793.95"
2.96,TSM,"TAIWAN SEMIC-ADR",2113382,241.60,"505,445.00","122,115,512.00"
2.92,AMD,"ADVANCED MICRO DEVICES",2007849,162.12,"742,937.00","120,444,946.44"
2.71,AMZN,"AMAZON.COM INC",2000019,232.23,"481,583.00","111,838,020.09"
2.68,IBM,IBM,2005973,260.51,"423,903.00","110,430,970.53"
2.67,GOOGL,"ALPHABET INC-CL A",BYVY8G0,192.17,"572,890.00","110,092,271.30"
2.63,AAPL,"APPLE INC",2046251,213.76,"507,281.00","108,436,386.56"
2.42,NOW,"SERVICENOW INC",B80NXX8,996.18,"100,162.00","99,779,381.16"
2.38,"SIE GR","SIEMENS AG-REG",5727973,267.39,"366,649.00","98,039,682.83"
2.20,CRM,"SALESFORCE INC",2310525,267.70,"338,874.00","90,716,569.80"
2.13,ACN,"ACCENTURE PLC-CL A",B4BNMY3,281.71,"312,527.00","88,041,981.17"
2.12,UBER,"UBER TECHNOLOGIES INC",BK6N347,90.87,"964,289.00","87,624,941.43"
2.03,TSLA,"TESLA INC",B616C79,305.30,"274,987.00","83,953,531.10"
1.96,QCOM,"QUALCOMM INC",2714923,158.84,"508,953.00","80,842,094.52"
1.80,ADBE,"ADOBE INC",2008154,371.69,"199,529.00","74,162,934.01"
1.64,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,122.08,"555,545.00","67,820,933.60"
1.59,"000660 KS","SK HYNIX INC",6450267,197.10,"333,503.00","65,734,702.33"
1.38,MU,"MICRON TECHNOLOGY INC",2588184,111.73,"510,184.00","57,002,858.32"
1.19,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,359.94,"136,898.00","49,275,066.12"
1.08,INTC,"INTEL CORP",2463247,22.63,"1,969,165.00","44,562,203.95"
1.06,"3690 HK","MEITUAN-CLASS B",BGJW376,17.12,"2,548,515.00","43,633,174.01"
1.05,SNPS,"SYNOPSYS INC",2867719,609.68,"70,857.00","43,200,095.76"
1.02,TRI,"THOMSON REUTERS CORP",BNBXPB4,205.54,"205,722.00","42,284,099.88"
0.99,CDNS,"CADENCE DESIGN SYS INC",2302232,324.64,"125,623.00","40,782,250.72"
0.89,FTNT,"FORTINET INC",B5B2106,104.77,"350,178.00","36,688,149.06"
0.79,SNOW,"SNOWFLAKE INC",BN134B7,215.02,"150,736.00","32,411,254.72"
0.71,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,74.04,"395,648.00","29,293,777.92"
0.63,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,224.43,"116,282.00","26,097,169.26"
0.58,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,40.39,"596,742.00","24,101,532.18"
0.56,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,237.20,"97,876.00","23,215,697.82"
0.56,"EXPN LN","EXPERIAN PLC",B19NLV4,54.85,"418,389.00","22,947,312.51"
0.51,DDOG,"DATADOG INC - CLASS A",BKT9Y49,146.56,"143,888.00","21,088,225.28"
0.51,"6702 JP","FUJITSU LIMITED",6356945,22.14,"943,087.00","20,878,258.57"
0.48,ZS,"ZSCALER INC",BZ00V34,284.30,"70,221.00","19,963,830.30"
0.46,"6701 JP","NEC CORP",6640400,28.15,"680,510.00","19,153,757.16"
0.43,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,52.52,"337,709.00","17,736,476.68"
0.43,"WKL NA","WOLTERS KLUWER",5671519,161.20,"109,250.00","17,611,222.89"
0.43,STNE,"STONECO LTD-A",BGKG6M3,13.34,"1,316,885.00","17,567,245.90"
0.42,TTD,"TRADE DESK INC-A",BD8FDD1,85.00,"204,719.00","17,401,115.00"
0.42,QUBT,"QUANTUM COMPUTING INC",BFYDQ34,16.95,"1,012,571.00","17,163,078.45"
0.39,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,76.74,"209,159.00","16,049,815.87"
0.38,STX,"SEAGATE TECHNOLO",BKVD2N4,152.73,"103,295.00","15,776,245.35"
0.35,"5803 JP","FUJIKURA LTD",6356707,59.29,"241,074.00","14,293,165.06"
0.33,"6954 JP","FANUC CORP",6356934,30.14,"452,780.00","13,647,706.14"
0.32,TWLO,"TWILIO INC - A",BD6P5Q0,131.67,"99,877.00","13,150,804.59"
0.31,"6526 JP","SOCIONEXT INC",BMTVX75,19.42,"650,182.00","12,628,956.60"
0.30,OKTA,"OKTA INC",BDFZSP1,97.89,"128,174.00","12,546,952.86"
0.30,BIDU,"BAIDU INC - SPON ADR",B0FXT17,90.99,"136,889.00","12,455,530.11"
0.30,HPE,"HEWLETT PACKA",BYVYWS0,20.51,"598,961.00","12,284,690.11"
0.29,"TEMN SW","TEMENOS AG - REG",7147892,91.77,"132,139.00","12,125,970.25"
0.29,PEGA,"PEGASYSTEMS INC",2675860,58.08,"206,178.00","11,974,818.24"
0.28,CYBR,"CYBERARK SOFTWAR",BQT3XY6,375.34,"31,005.00","11,637,416.70"
0.28,NICE,"NICE LTD - SPON ADR",2639736,161.62,"70,770.00","11,437,847.40"
0.27,INFA,"INFORMATICA INC - CLASS A",BMG95P4,24.59,"456,837.00","11,233,621.83"
0.27,"2395 TT","ADVANTECH CO LTD",6202673,11.51,"971,557.00","11,185,389.78"
0.27,G,"GENPACT LTD",B23DBK6,45.08,"245,066.00","11,047,575.28"
0.27,"TIETO FH","TIETOEVRY OYJ",5479702,17.97,"610,266.00","10,964,926.19"
0.26,"6588 JP","TOSHIBA TEC CORP",6894887,20.98,"517,116.00","10,849,203.23"
0.26,"2353 TT","ACER INC",6005850,1.07,"9,967,900.00","10,694,989.53"
0.25,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,7.47,"1,405,463.00","10,498,808.61"
0.25,"4755 JP","RAKUTEN GROUP INC",6229597,5.43,"1,922,451.00","10,438,239.11"
