"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 06/23/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.89,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,64.20,"2,107,943.00","135,337,996.43"
3.72,NFLX,"NETFLIX INC",2857817,"1,253.54","103,324.00","129,520,766.96"
3.61,PLTR,"PALANTIR TECHN-A",BN78DQ4,139.92,"898,376.00","125,700,769.92"
3.29,"005930 KS","SAMSUNG ELECTRON",6771720,41.90,"2,729,023.00","114,354,176.93"
3.25,ORCL,"ORACLE CORP",2661568,207.04,"546,985.00","113,247,774.40"
3.21,META,"META PLATFORMS INC",B7TL820,698.53,"160,095.00","111,831,160.35"
3.18,MSFT,"MICROSOFT CORP",2588173,486.00,"228,062.00","110,838,132.00"
3.18,BABA,"ALIBABA GRP-ADR",BP41ZD1,113.09,"980,068.00","110,835,890.12"
3.17,CSCO,"CISCO SYSTEMS INC",2198163,67.38,"1,638,651.00","110,412,304.38"
3.17,IBM,IBM,2005973,289.18,"381,031.00","110,186,544.58"
3.09,AVGO,"BROADCOM INC",BDZ78H9,253.77,"424,383.00","107,695,673.91"
2.87,NVDA,"NVIDIA CORP",2379504,144.17,"692,527.00","99,841,617.59"
2.74,TSM,"TAIWAN SEMIC-ADR",2113382,210.32,"454,185.00","95,524,189.20"
2.64,AAPL,"APPLE INC",2046251,201.50,"456,021.00","91,888,231.50"
2.59,AMZN,"AMAZON.COM INC",2000019,208.47,"433,119.00","90,292,317.93"
2.53,NOW,"SERVICENOW INC",B80NXX8,980.40,"89,910.00","88,147,764.00"
2.49,AMD,"ADVANCED MICRO DEVICES",2007849,129.58,"668,377.00","86,608,291.66"
2.47,TSLA,"TESLA INC",B616C79,348.68,"247,027.00","86,133,374.36"
2.44,GOOGL,"ALPHABET INC-CL A",BYVY8G0,165.19,"515,106.00","85,090,360.14"
2.38,ACN,"ACCENTURE PLC-CL A",B4BNMY3,295.00,"280,839.00","82,847,505.00"
2.31,CRM,"SALESFORCE INC",2310525,263.41,"304,885.00","80,309,757.85"
2.28,"SIE GR","SIEMENS AG-REG",5727973,240.76,"329,369.00","79,297,389.74"
2.12,UBER,"UBER TECHNOLOGIES INC",BK6N347,85.24,"867,361.00","73,933,851.64"
2.01,QCOM,"QUALCOMM INC",2714923,153.14,"457,693.00","70,091,106.02"
1.96,ADBE,"ADOBE INC",2008154,380.12,"179,390.00","68,189,726.80"
