"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 02/08/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.57,META,"META PLATFORMS INC",B7TL820,470.00,"91,087.00","42,810,890.00"
3.40,NVDA,"NVIDIA CORP",2379504,696.41,"58,586.00","40,799,876.26"
3.31,NFLX,"NETFLIX INC",2857817,558.53,"71,175.00","39,753,372.75"
3.18,AMZN,"AMAZON.COM INC",2000019,169.84,"224,751.00","38,171,709.84"
3.10,NOW,"SERVICENOW INC",B80NXX8,799.41,"46,515.00","37,184,556.15"
3.10,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,36.72,"1,012,243.00","37,172,655.85"
3.09,IBM,IBM,2005973,184.36,"201,179.00","37,089,360.44"
3.08,CRM,"SALESFORCE INC",2310525,291.95,"126,621.00","36,967,000.95"
3.05,ORCL,"ORACLE CORP",2661568,116.68,"313,548.00","36,584,780.64"
3.04,AVGO,"BROADCOM INC",BDZ78H9,"1,274.76","28,578.00","36,430,091.28"
3.03,MSFT,"MICROSOFT CORP",2588173,414.11,"87,719.00","36,325,315.09"
3.01,ADBE,"ADOBE INC",2008154,615.86,"58,590.00","36,083,237.40"
2.91,ACN,"ACCENTURE PLC-CL A",B4BNMY3,368.48,"94,630.00","34,869,262.40"
2.90,GOOGL,"ALPHABET INC-CL A",BYVY8G0,145.91,"238,583.00","34,811,645.53"
2.89,"005930 KS","SAMSUNG ELECTRON",6771720,55.79,"622,376.00","34,720,919.71"
2.82,QCOM,"QUALCOMM INC",2714923,148.18,"228,459.00","33,853,054.62"
2.81,CSCO,"CISCO SYSTEMS INC",2198163,49.95,"675,483.00","33,740,375.85"
2.81,AAPL,"APPLE INC",2046251,188.08,"179,240.00","33,711,459.20"
2.79,BABA,"ALIBABA GRP-ADR",BP41ZD1,70.78,"473,639.00","33,524,168.42"
2.65,TSLA,"TESLA INC",B616C79,189.56,"167,583.00","31,767,033.48"
2.54,INTC,"INTEL CORP",2463247,42.50,"717,969.00","30,513,682.50"
2.51,UBER,"UBER TECHNOLOGIES INC",BK6N347,71.61,"420,305.00","30,098,041.05"
2.43,"SIE GR","SIEMENS AG-REG",5727973,177.66,"164,025.00","29,140,386.35"
1.81,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,87.87,"246,832.00","21,689,127.84"
1.60,MU,"MICRON TECHNOLOGY INC",2588184,84.88,"225,594.00","19,148,418.72"
1.48,SNPS,"SYNOPSYS INC",2867719,570.69,"31,029.00","17,707,940.01"
1.42,CDNS,"CADENCE DESIGN SYS INC",2302232,307.36,"55,581.00","17,083,376.16"
1.33,"000660 KS","SK HYNIX INC",6450267,107.51,"148,226.00","15,935,759.68"
1.21,TRI,"THOMSON REUTERS CORP",BNBXPB4,155.93,"93,020.00","14,504,608.60"
1.07,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,298.65,"42,831.00","12,791,478.15"
1.00,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,227.83,"52,562.00","11,975,200.46"
0.89,FTNT,"FORTINET INC",B5B2106,67.85,"156,661.00","10,629,448.85"
0.83,"3690 HK","MEITUAN-CLASS B",BGJW376,8.71,"1,147,715.00","10,001,250.18"
0.80,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,35.68,"267,463.00","9,541,969.92"
0.68,DDOG,"DATADOG INC - CLASS A",BKT9Y49,131.45,"61,878.00","8,133,863.10"
0.66,"EXPN LN","EXPERIAN PLC",B19NLV4,42.08,"188,255.00","7,921,280.60"
0.66,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,698.00,"11,313.00","7,896,474.00"
0.64,"WKL NA","WOLTERS KLUWER",5671519,150.40,"50,964.00","7,664,893.46"
0.64,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,82.06,"92,817.00","7,616,563.02"
0.63,ZS,"ZSCALER INC",BZ00V34,249.41,"30,202.00","7,532,680.82"
0.54,"6702 JP","FUJITSU LIMITED",6356945,153.76,"42,256.00","6,497,333.69"
0.54,ROK,"ROCKWELL AUTOMATION INC",2754060,278.71,"23,272.00","6,486,139.12"
0.54,TTD,"TRADE DESK INC-A",BD8FDD1,70.17,"91,426.00","6,415,362.42"
0.50,BIDU,"BAIDU INC - SPON ADR",B0FXT17,103.17,"58,136.00","5,997,891.12"
0.45,"6954 JP","FANUC CORP",6356934,26.56,"205,329.00","5,452,720.33"
0.44,SPLK,"SPLUNK INC",B424494,154.25,"34,246.00","5,282,445.50"
0.37,EBAY,"EBAY INC",2293819,42.02,"106,449.00","4,472,986.98"
0.36,CLS,"CELESTICA INC",2262659,37.54,"114,269.00","4,289,658.26"
0.34,HPE,"HEWLETT PACKA",BYVYWS0,15.50,"264,780.00","4,104,090.00"
0.33,"6526 JP","SOCIONEXT INC",BMTVX75,24.29,"161,773.00","3,929,020.33"
0.33,HUBB,"HUBBELL INC",BDFG6S3,358.21,"10,925.00","3,913,444.25"
0.32,CYBR,"CYBERARK SOFTWAR",BQT3XY6,261.60,"14,816.00","3,875,865.60"
0.31,STX,"SEAGATE TECHNOLO",BKVD2N4,87.68,"43,008.00","3,770,941.44"
0.31,STNE,"STONECO LTD-A",BGKG6M3,18.16,"204,725.00","3,717,806.00"
0.31,VRNT,"VERINT SYSTEMS INC",2849193,30.68,"120,051.00","3,683,164.68"
0.31,"5803 JP","FUJIKURA LTD",6356707,8.42,"437,105.00","3,680,083.59"
0.31,"AMP IM","AMPLIFON SPA",B14NJ71,33.81,"108,469.00","3,667,774.41"
0.30,PEGA,"PEGASYSTEMS INC",2675860,49.76,"72,986.00","3,631,783.36"
0.30,PATH,"UIPATH INC - CLASS A",BMD02L5,24.36,"148,310.00","3,612,831.60"
0.30,INFA,"INFORMATICA INC - CLASS A",BMG95P4,31.12,"115,690.00","3,600,272.80"
0.30,TDC,"TERADATA CORP",B247H10,48.67,"73,811.00","3,592,381.37"
0.30,"TEMN SW","TEMENOS AG - REG",7147892,101.41,"35,408.00","3,590,795.86"
0.30,"2395 TT","ADVANTECH CO LTD",6202673,11.81,"303,357.00","3,584,156.40"
0.30,"TIETO FH","TIETOEVRY OYJ",5479702,23.53,"152,301.00","3,582,974.45"
0.30,AI,"C3.AI INC-A",BMGNBJ2,26.84,"132,227.00","3,548,972.68"
0.29,WIX,"WIX.COM LTD",BFZCHN7,130.94,"26,961.00","3,530,273.34"
0.29,"6701 JP","NEC CORP",6640400,63.41,"55,656.00","3,528,877.95"
