"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 11/30/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.80,INTC,"INTEL CORP",2463247,44.70,"671,395.00","30,011,356.50"
3.42,ADBE,"ADOBE INC",2008154,611.01,"44,152.00","26,977,313.52"
3.42,NOW,"SERVICENOW INC",B80NXX8,685.74,"39,336.00","26,974,268.64"
3.30,IBM,IBM,2005973,158.56,"164,440.00","26,073,606.40"
3.25,AMZN,"AMAZON.COM INC",2000019,146.09,"175,493.00","25,637,772.37"
3.21,META,"META PLATFORMS INC",B7TL820,327.15,"77,380.00","25,314,867.00"
3.20,NFLX,"NETFLIX INC",2857817,473.97,"53,298.00","25,261,653.06"
3.20,CRM,"SALESFORCE INC",2310525,251.90,"100,201.00","25,240,631.90"
3.19,GOOGL,"ALPHABET INC-CL A",BYVY8G0,132.53,"190,278.00","25,217,543.34"
3.19,MSFT,"MICROSOFT CORP",2588173,378.91,"66,403.00","25,160,760.73"
3.05,ACN,"ACCENTURE PLC-CL A",B4BNMY3,333.14,"72,224.00","24,060,703.36"
3.03,NVDA,"NVIDIA CORP",2379504,467.70,"51,217.00","23,954,190.90"
2.99,QCOM,"QUALCOMM INC",2714923,129.05,"183,123.00","23,632,023.15"
2.98,"005930 KS","SAMSUNG ELECTRON",6771720,56.43,"416,854.00","23,522,048.75"
2.88,"SIE GR","SIEMENS AG-REG",5727973,168.03,"135,482.00","22,764,866.72"
2.87,AAPL,"APPLE INC",2046251,189.95,"119,149.00","22,632,352.55"
2.85,ORCL,"ORACLE CORP",2661568,116.21,"193,981.00","22,542,532.01"
2.83,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,41.87,"534,243.00","22,367,573.72"
2.67,TSLA,"TESLA INC",B616C79,240.08,"87,742.00","21,065,099.36"
2.66,CSCO,"CISCO SYSTEMS INC",2198163,48.38,"433,450.00","20,970,311.00"
2.35,UBER,"UBER TECHNOLOGIES INC",BK6N347,56.38,"328,802.00","18,537,856.76"
2.35,BABA,"ALIBABA GRP-ADR",BP41ZD1,74.88,"247,443.00","18,528,531.84"
1.79,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,72.82,"194,363.00","14,153,513.66"
1.68,SNPS,"SYNOPSYS INC",2867719,543.23,"24,457.00","13,285,776.11"
