"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 02/21/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
2.16,AMD,"ADVANCED MICRO DEVICES",2007849,110.84,"635,810.00","70,473,180.40"
1.99,UBER,"UBER TECHNOLOGIES INC",BK6N347,78.89,"824,929.00","65,078,648.81"
1.68,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,115.56,"475,218.00","54,916,192.08"
1.49,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,415.31,"117,143.00","48,650,659.33"
1.39,"3690 HK","MEITUAN-CLASS B",BGJW376,20.97,"2,171,915.00","45,540,604.13"
1.32,MU,"MICRON TECHNOLOGY INC",2588184,98.84,"436,318.00","43,125,671.12"
1.28,INTC,"INTEL CORP",2463247,24.87,"1,688,644.00","41,996,576.28"
1.27,"000660 KS","SK HYNIX INC",6450267,146.08,"285,219.00","41,666,118.47"
1.08,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,103.81,"339,017.00","35,193,354.77"
1.01,FTNT,"FORTINET INC",B5B2106,110.02,"300,132.00","33,020,522.64"
0.95,TRI,"THOMSON REUTERS CORP",BNBXPB4,176.28,"175,968.00","31,019,639.04"
0.88,SNPS,"SYNOPSYS INC",2867719,474.84,"60,764.00","28,853,177.76"
0.85,CDNS,"CADENCE DESIGN SYS INC",2302232,258.34,"107,680.00","27,818,051.20"
0.72,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,236.52,"99,719.00","23,585,537.88"
0.70,SNOW,"SNOWFLAKE INC-CLASS A",BN134B7,177.89,"128,946.00","22,938,203.94"
0.66,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,256.39,"84,008.00","21,538,811.12"
0.63,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,40.27,"511,137.00","20,582,177.94"
0.53,"EXPN LN","EXPERIAN PLC",B19NLV4,48.50,"359,124.00","17,416,721.92"
0.52,"WKL NA","WOLTERS KLUWER",5671519,180.45,"93,446.00","16,862,641.77"
0.50,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,91.09,"178,868.00","16,293,086.12"
0.50,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,56.07,"288,980.00","16,203,108.60"
0.49,"6702 JP","FUJITSU LIMITED",6356945,19.79,"808,753.00","16,003,640.70"
0.45,DDOG,"DATADOG INC - CLASS A",BKT9Y49,119.64,"122,816.00","14,693,706.24"
0.39,TTD,"TRADE DESK INC-A",BD8FDD1,72.06,"175,745.00","12,664,184.70"
0.37,ZS,"ZSCALER INC",BZ00V34,198.56,"60,198.00","11,952,914.88"
0.36,"6701 JP","NEC CORP",6640400,101.06,"116,347.00","11,758,390.65"
0.36,"6954 JP","FANUC CORP",6356934,29.87,"388,247.00","11,596,010.62"
0.34,STNE,"STONECO LTD-A",BGKG6M3,9.91,"1,128,554.00","11,183,970.14"
0.34,G,"GENPACT LTD",B23DBK6,53.25,"209,507.00","11,156,247.75"
0.33,HPE,"HEWLETT PACKA",BYVYWS0,21.14,"513,356.00","10,852,345.84"
0.33,"4755 JP","RAKUTEN GROUP INC",6229597,6.57,"1,647,198.00","10,820,888.17"
0.33,BIDU,"BAIDU INC - SPON ADR",B0FXT17,91.28,"117,134.00","10,691,991.52"
0.32,"2395 TT","ADVANTECH CO LTD",6202673,12.76,"830,857.00","10,605,659.41"
0.32,"2353 TT","ACER INC",6005850,1.24,"8,519,200.00","10,536,319.91"
0.31,CYBR,"CYBERARK SOFTWAR",BQT3XY6,383.29,"26,627.00","10,205,862.83"
0.31,OKTA,"OKTA INC",BDFZSP1,92.75,"109,736.00","10,178,014.00"
0.30,"TIETO FH","TIETOEVRY OYJ",5479702,18.87,"523,344.00","9,876,170.12"
0.30,TWLO,"TWILIO INC - A",BD6P5Q0,114.31,"85,390.00","9,760,930.90"
0.29,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,7.91,"1,203,962.00","9,523,339.42"
0.29,"TEMN SW","TEMENOS AG - REG",7147892,83.21,"113,701.00","9,460,863.60"
0.29,SNAP,"SNAP INC - A",BD8DJ71,10.34,"913,132.00","9,441,784.88"
0.29,PATH,"UIPATH INC - CLASS A",BMD02L5,13.43,"700,525.00","9,408,050.75"
0.29,"3443 TT","GLOBAL UNICHIP CORP",B056381,42.91,"218,865.00","9,390,479.14"
0.29,"AMP IM","AMPLIFON SPA",B14NJ71,26.37,"355,830.00","9,382,352.58"
0.29,NICE,"NICE LTD - SPON ADR",2639736,155.39,"60,234.00","9,359,761.26"
0.28,VRNT,"VERINT SYSTEMS INC",2849193,24.29,"378,103.00","9,184,121.87"
0.28,AMBA,"AMBARELLA INC",B7KH3G6,78.20,"117,095.00","9,156,829.00"
0.28,"5803 JP","FUJIKURA LTD",6356707,44.22,"206,832.00","9,145,359.83"
0.27,STX,"SEAGATE TECHNOLO",BKVD2N4,100.85,"88,808.00","8,956,286.80"
0.27,"6588 JP","TOSHIBA TEC CORP",6894887,20.16,"443,364.00","8,937,834.05"
0.27,DXC,"DXC TECHNOLOGY CO",BYXD7B3,19.56,"456,443.00","8,928,025.08"
0.27,CCCS,"CCC INTELLIGENT",BP4CXL8,10.43,"845,925.00","8,822,997.75"
0.25,AI,"C3.AI INC-A",BMGNBJ2,28.50,"283,576.00","8,081,916.00"
0.25,WIX,"WIX.COM LTD",BFZCHN7,198.11,"40,702.00","8,063,473.22"
0.24,"6526 JP","SOCIONEXT INC",BMTVX75,13.83,"556,675.00","7,700,993.41"
0.23,INFA,"INFORMATICA INC - CLASS A",BMG95P4,19.29,"390,987.00","7,542,139.23"
0.22,ZBRA,"ZEBRA TECH CORP",2989356,311.05,"22,983.00","7,148,862.15"
0.21,TDC,"TERADATA CORP",B247H10,23.32,"300,110.00","6,998,565.20"
0.21,,CASH,,1.00,"6,929,550.16","6,929,550.16"
0.21,PEGA,"PEGASYSTEMS INC",2675860,77.89,"88,602.00","6,901,209.78"
0.21,HUT,"HUT 8 CORP",BQQ8816,17.93,"379,215.00","6,799,324.95"
0.20,QUBT,"QUANTUM COMPUTING INC",BFYDQ34,7.49,"867,701.00","6,499,080.49"
0.19,SOUN,"SOUNDHOUND AI INC-A",BLDBS68,10.31,"588,437.00","6,066,785.47"
0.00,,"SWISS FRANC",,1.11,132.60,147.41
0.00,,EURO,,1.05,-332.77,-347.91
-0.09,,"OTHER PAYABLE & RECEIVABLES",,1.00,"-2,861,343.07","-2,861,343.07"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
