"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 09/19/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.55,GOOGL,"ALPHABET INC-CL A",BYVY8G0,138.04,"147,870.00","20,411,974.80"
3.31,INTC,"INTEL CORP",2463247,36.34,"522,378.00","18,983,216.52"
3.28,CSCO,"CISCO SYSTEMS INC",2198163,55.84,"337,443.00","18,842,817.12"
3.27,AMZN,"AMAZON.COM INC",2000019,137.63,"136,619.00","18,802,872.97"
3.26,IBM,IBM,2005973,146.52,"127,922.00","18,743,131.44"
3.22,ADBE,"ADOBE INC",2008154,541.69,"34,139.00","18,492,754.91"
3.20,META,"META PLATFORMS INC",B7TL820,305.07,"60,299.00","18,395,415.93"
3.17,TSLA,"TESLA INC",B616C79,266.50,"68,305.00","18,203,282.50"
3.11,ACN,"ACCENTURE PLC-CL A",B4BNMY3,317.33,"56,321.00","17,872,342.93"
3.04,NOW,"SERVICENOW INC",B80NXX8,572.33,"30,501.00","17,456,637.33"
3.03,NVDA,"NVIDIA CORP",2379504,435.20,"39,946.00","17,384,499.20"
2.97,"005930 KS","SAMSUNG ELECTRON",6771720,52.54,"324,381.00","17,042,485.27"
2.96,ORCL,"ORACLE CORP",2661568,112.77,"150,984.00","17,026,465.68"
2.96,MSFT,"MICROSOFT CORP",2588173,328.65,"51,678.00","16,983,974.70"
2.92,CRM,"SALESFORCE INC",2310525,215.70,"77,819.00","16,785,558.30"
2.92,BABA,"ALIBABA GRP-ADR",BP41ZD1,87.11,"192,666.00","16,783,135.26"
2.90,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,39.95,"416,443.00","16,637,695.12"
2.89,AAPL,"APPLE INC",2046251,179.07,"92,644.00","16,589,761.08"
2.86,NFLX,"NETFLIX INC",2857817,396.20,"41,518.00","16,449,431.60"
2.75,QCOM,"QUALCOMM INC",2714923,110.72,"142,482.00","15,775,607.04"
2.64,"SIE GR","SIEMENS AG-REG",5727973,143.82,"105,443.00","15,165,215.91"
2.12,UBER,"UBER TECHNOLOGIES INC",BK6N347,47.59,"255,766.00","12,171,903.94"
1.92,"3690 HK","MEITUAN-CLASS B",BGJW376,15.56,"708,415.00","11,025,667.63"
1.54,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,58.33,"151,366.00","8,829,178.78"
1.53,SNPS,"SYNOPSYS INC",2867719,460.02,"19,038.00","8,757,860.76"
1.44,"000660 KS","SK HYNIX INC",6450267,89.72,"92,347.00","8,285,546.20"
1.42,CDNS,"CADENCE DESIGN SYS INC",2302232,236.56,"34,413.00","8,140,739.28"
1.28,TRI,"THOMSON REUTERS CORP",BNBXPB4,128.31,"57,266.00","7,347,800.46"
1.14,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,199.14,"32,817.00","6,535,177.38"
1.11,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,243.10,"26,152.00","6,357,551.20"
0.96,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,33.18,"165,412.00","5,488,682.97"
0.87,"STMMI IM","STMICROELECTRONICS NV",5962343,43.23,"115,671.00","4,999,900.46"
0.82,BIDU,"BAIDU INC - SPON ADR",B0FXT17,132.52,"35,336.00","4,682,726.72"
0.77,TTD,"TRADE DESK INC-A",BD8FDD1,79.06,"55,940.00","4,422,616.40"
0.73,ROK,"ROCKWELL AUTOMATION INC",2754060,287.76,"14,484.00","4,167,915.84"
0.71,"WKL NA","WOLTERS KLUWER",5671519,124.00,"32,958.00","4,086,939.98"
