"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 10/08/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.12,BABA,"ALIBABA GRP-ADR",BP41ZD1,109.68,"844,106.00","92,581,546.08"
3.55,IBM,IBM,2005973,228.62,"348,915.00","79,768,947.30"
3.48,ORCL,"ORACLE CORP",2661568,174.37,"448,884.00","78,271,903.08"
3.46,META,"META PLATFORMS INC",B7TL820,592.89,"131,436.00","77,927,090.04"
3.44,NOW,"SERVICENOW INC",B80NXX8,922.00,"83,908.00","77,363,176.00"
3.44,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,56.41,"1,371,043.00","77,342,695.79"
3.25,CRM,"SALESFORCE INC",2310525,291.57,"250,844.00","73,138,585.08"
3.25,CSCO,"CISCO SYSTEMS INC",2198163,52.73,"1,385,590.00","73,062,160.70"
3.21,NFLX,"NETFLIX INC",2857817,721.76,"99,916.00","72,115,372.16"
3.15,AVGO,"BROADCOM INC",BDZ78H9,180.73,"392,238.00","70,889,173.74"
3.12,ACN,"ACCENTURE PLC-CL A",B4BNMY3,360.38,"194,474.00","70,084,540.12"
3.10,NVDA,"NVIDIA CORP",2379504,132.89,"523,989.00","69,632,898.21"
2.87,AAPL,"APPLE INC",2046251,225.77,"285,501.00","64,457,560.77"
2.83,TSLA,"TESLA INC",B616C79,244.50,"260,734.00","63,749,463.00"
2.80,AMZN,"AMAZON.COM INC",2000019,182.72,"344,606.00","62,966,408.32"
2.66,MSFT,"MICROSOFT CORP",2588173,414.71,"144,398.00","59,883,294.58"
2.60,ADBE,"ADOBE INC",2008154,496.24,"117,674.00","58,394,545.76"
2.58,GOOGL,"ALPHABET INC-CL A",BYVY8G0,164.38,"353,335.00","58,081,207.30"
2.52,UBER,"UBER TECHNOLOGIES INC",BK6N347,76.17,"743,036.00","56,597,052.12"
2.50,"SIE GR","SIEMENS AG-REG",5727973,197.67,"284,869.00","56,308,770.23"
2.46,QCOM,"QUALCOMM INC",2714923,166.34,"332,234.00","55,263,803.56"
2.11,"005930 KS","SAMSUNG ELECTRON",6771720,44.68,"1,061,280.00","47,417,889.75"
2.03,"3690 HK","MEITUAN-CLASS B",BGJW376,23.18,"1,968,415.00","45,621,656.98"
1.80,MU,"MICRON TECHNOLOGY INC",2588184,102.54,"394,319.00","40,433,470.26"
1.58,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,82.58,"430,083.00","35,516,254.14"
1.57,INTC,"INTEL CORP",2463247,23.32,"1,513,772.00","35,301,163.04"
1.52,"000660 KS","SK HYNIX INC",6450267,131.89,"258,831.00","34,137,461.47"
1.25,SNPS,"SYNOPSYS INC",2867719,517.76,"54,369.00","28,150,093.44"
1.20,TRI,"THOMSON REUTERS CORP",BNBXPB4,167.80,"160,184.00","26,878,875.20"
1.16,CDNS,"CADENCE DESIGN SYS INC",2302232,270.15,"96,786.00","26,146,737.90"
0.95,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,234.96,"90,924.00","21,363,503.04"
0.93,FTNT,"FORTINET INC",B5B2106,77.78,"270,224.00","21,018,022.72"
0.80,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,239.47,"75,454.00","18,068,969.38"
0.80,TTD,"TRADE DESK INC-A",BD8FDD1,114.53,"157,460.00","18,033,893.80"
0.73,"EXPN LN","EXPERIAN PLC",B19NLV4,50.58,"325,274.00","16,451,725.81"
0.68,"6702 JP","FUJITSU LIMITED",6356945,20.78,"731,175.00","15,192,862.63"
0.67,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,32.77,"462,580.00","15,160,692.34"
