"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 08/13/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.39,META,"META PLATFORMS INC",B7TL820,528.54,"131,436.00","69,469,183.44"
3.36,NOW,"SERVICENOW INC",B80NXX8,818.80,"83,908.00","68,703,870.40"
3.34,BABA,"ALIBABA GRP-ADR",BP41ZD1,81.10,"844,106.00","68,456,996.60"
3.26,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,48.61,"1,371,043.00","66,643,156.26"
3.26,IBM,IBM,2005973,190.99,"348,915.00","66,639,275.85"
3.16,NFLX,"NETFLIX INC",2857817,648.02,"99,916.00","64,747,566.32"
3.12,CRM,"SALESFORCE INC",2310525,254.60,"250,844.00","63,864,882.40"
3.09,AAPL,"APPLE INC",2046251,221.27,"285,501.00","63,172,806.27"
3.08,ADBE,"ADOBE INC",2008154,535.22,"117,674.00","62,981,478.28"
3.07,CSCO,"CISCO SYSTEMS INC",2198163,45.37,"1,385,590.00","62,864,218.30"
3.03,ACN,"ACCENTURE PLC-CL A",B4BNMY3,319.33,"194,474.00","62,101,382.42"
2.99,AVGO,"BROADCOM INC",BDZ78H9,156.16,"392,238.00","61,251,886.08"
2.97,NVDA,"NVIDIA CORP",2379504,116.14,"523,989.00","60,856,082.46"
2.94,ORCL,"ORACLE CORP",2661568,134.26,"448,884.00","60,267,165.84"
2.92,MSFT,"MICROSOFT CORP",2588173,414.01,"144,398.00","59,782,215.98"
2.88,"005930 KS","SAMSUNG ELECTRON",6771720,55.53,"1,061,280.00","58,929,885.44"
2.87,AMZN,"AMAZON.COM INC",2000019,170.23,"344,606.00","58,662,279.38"
2.83,GOOGL,"ALPHABET INC-CL A",BYVY8G0,164.16,"353,335.00","58,003,473.60"
2.75,QCOM,"QUALCOMM INC",2714923,169.47,"332,234.00","56,303,695.98"
2.65,TSLA,"TESLA INC",B616C79,207.83,"260,734.00","54,188,347.22"
2.58,UBER,"UBER TECHNOLOGIES INC",BK6N347,71.06,"743,036.00","52,800,138.16"
2.42,"SIE GR","SIEMENS AG-REG",5727973,174.14,"284,869.00","49,605,669.59"
1.88,MU,"MICRON TECHNOLOGY INC",2588184,97.44,"394,319.00","38,422,443.36"
1.68,"000660 KS","SK HYNIX INC",6450267,132.73,"258,831.00","34,353,417.66"
1.51,INTC,"INTEL CORP",2463247,20.47,"1,513,772.00","30,986,912.84"
