"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 07/01/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.73,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,64.08,"2,167,343.00","138,875,608.79"
3.72,NFLX,"NETFLIX INC",2857817,"1,293.60","106,972.00","138,378,979.20"
3.37,"005930 KS","SAMSUNG ELECTRON",6771720,44.39,"2,828,735.00","125,554,705.45"
3.33,ORCL,"ORACLE CORP",2661568,218.96,"567,049.00","124,161,049.04"
3.27,PLTR,"PALANTIR TECHN-A",BN78DQ4,130.68,"931,208.00","121,690,261.44"
3.20,META,"META PLATFORMS INC",B7TL820,719.22,"165,871.00","119,297,740.62"
3.15,CSCO,"CISCO SYSTEMS INC",2198163,69.10,"1,698,539.00","117,369,044.90"
3.13,AVGO,"BROADCOM INC",BDZ78H9,264.74,"439,887.00","116,455,684.38"
3.12,MSFT,"MICROSOFT CORP",2588173,492.05,"236,270.00","116,256,653.50"
3.11,BABA,"ALIBABA GRP-ADR",BP41ZD1,113.97,"1,015,940.00","115,786,681.80"
3.09,IBM,IBM,2005973,291.20,"395,015.00","115,028,368.00"
2.96,NVDA,"NVIDIA CORP",2379504,153.30,"717,759.00","110,032,454.70"
2.84,TSM,"TAIWAN SEMIC-ADR",2113382,224.68,"470,905.00","105,802,935.40"
2.66,AMZN,"AMAZON.COM INC",2000019,220.46,"448,927.00","98,970,446.42"
2.64,AAPL,"APPLE INC",2046251,207.82,"472,741.00","98,245,034.62"
2.53,NOW,"SERVICENOW INC",B80NXX8,"1,011.89","93,254.00","94,362,790.06"
2.53,AMD,"ADVANCED MICRO DEVICES",2007849,136.11,"692,697.00","94,282,988.67"
2.52,GOOGL,"ALPHABET INC-CL A",BYVY8G0,175.84,"533,954.00","93,890,471.36"
2.37,ACN,"ACCENTURE PLC-CL A",B4BNMY3,302.62,"291,175.00","88,115,378.50"
2.33,"SIE GR","SIEMENS AG-REG",5727973,254.00,"341,529.00","86,749,975.09"
2.31,CRM,"SALESFORCE INC",2310525,271.91,"316,133.00","85,959,724.03"
2.22,UBER,"UBER TECHNOLOGIES INC",BK6N347,92.13,"898,977.00","82,822,751.01"
2.07,TSLA,"TESLA INC",B616C79,300.71,"256,147.00","77,025,964.37"
2.03,QCOM,"QUALCOMM INC",2714923,159.40,"474,413.00","75,621,432.20"
1.96,ADBE,"ADOBE INC",2008154,392.10,"186,078.00","72,961,183.80"
1.76,"000660 KS","SK HYNIX INC",6450267,210.50,"310,895.00","65,443,133.89"
1.57,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,112.67,"517,865.00","58,347,849.55"
1.54,MU,"MICRON TECHNOLOGY INC",2588184,120.89,"475,644.00","57,500,603.16"
1.15,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,336.69,"127,478.00","42,920,567.82"
1.13,INTC,"INTEL CORP",2463247,22.85,"1,835,401.00","41,938,912.85"
1.04,TRI,"THOMSON REUTERS CORP",BNBXPB4,201.67,"191,906.00","38,701,683.02"
1.01,"3690 HK","MEITUAN-CLASS B",BGJW376,15.96,"2,346,815.00","37,459,352.80"
0.98,CDNS,"CADENCE DESIGN SYS INC",2302232,309.46,"117,326.00","36,307,703.96"
0.93,SNPS,"SYNOPSYS INC",2867719,521.78,"66,276.00","34,581,491.28"
0.90,FTNT,"FORTINET INC",B5B2106,102.43,"326,314.00","33,424,343.02"
0.82,SNOW,"SNOWFLAKE INC-CLASS A",BN134B7,215.97,"140,688.00","30,384,387.36"
0.76,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,76.24,"368,644.00","28,105,418.56"
0.65,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,221.21,"108,676.00","24,040,217.96"
0.62,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,41.80,"555,922.00","23,235,444.25"
0.59,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,239.23,"91,587.00","21,910,358.01"
0.57,"6702 JP","FUJITSU LIMITED",6356945,24.28,"879,031.00","21,344,001.14"
0.54,ZS,"ZSCALER INC",BZ00V34,307.32,"65,710.00","20,193,997.20"
0.54,"EXPN LN","EXPERIAN PLC",B19NLV4,51.41,"390,129.00","20,057,661.07"
0.53,STNE,"STONECO LTD-A",BGKG6M3,16.14,"1,227,081.00","19,805,087.34"
0.50,"6701 JP","NEC CORP",6640400,29.09,"633,410.00","18,425,991.15"
0.48,DDOG,"DATADOG INC - CLASS A",BKT9Y49,132.33,"133,840.00","17,711,047.20"
0.47,QUBT,"QUANTUM COMPUTING INC",BFYDQ34,18.64,"943,491.00","17,586,672.24"
0.45,"WKL NA","WOLTERS KLUWER",5671519,162.84,"101,714.00","16,562,968.79"
0.43,,CASH,,1.00,"16,020,145.17","16,020,145.17"
0.40,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,47.20,"314,473.00","14,843,125.60"
0.40,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,75.95,"194,715.00","14,788,604.25"
0.38,TTD,"TRADE DESK INC-A",BD8FDD1,73.49,"190,903.00","14,029,461.47"
0.38,STX,"SEAGATE TECHNOLO",BKVD2N4,145.04,"96,387.00","13,979,970.48"
0.33,"5803 JP","FUJIKURA LTD",6356707,54.92,"224,746.00","12,342,743.00"
0.32,OKTA,"OKTA INC",BDFZSP1,98.55,"119,382.00","11,765,096.10"
0.31,"6526 JP","SOCIONEXT INC",BMTVX75,19.13,"605,594.00","11,583,459.83"
0.31,"6954 JP","FANUC CORP",6356934,27.12,"422,008.00","11,446,876.93"
0.31,HPE,"HEWLETT PACKA",BYVYWS0,20.48,"558,141.00","11,430,727.68"
0.31,CYBR,"CYBERARK SOFTWAR",BQT3XY6,391.73,"29,121.00","11,407,569.33"
0.30,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,8.55,"1,309,379.00","11,195,190.45"
0.30,NICE,"NICE LTD - SPON ADR",2639736,167.70,"65,746.00","11,025,604.20"
0.30,BIDU,"BAIDU INC - SPON ADR",B0FXT17,86.04,"127,469.00","10,967,432.76"
0.29,TWLO,"TWILIO INC - A",BD6P5Q0,117.23,"92,969.00","10,898,755.87"
0.29,"TIETO FH","TIETOEVRY OYJ",5479702,18.94,"568,818.00","10,773,372.72"
0.29,"3443 TT","GLOBAL UNICHIP CORP",B056381,44.94,"238,865.00","10,734,032.55"
0.29,"2395 TT","ADVANTECH CO LTD",6202673,11.66,"908,757.00","10,599,021.66"
0.28,INFA,"INFORMATICA INC - CLASS A",BMG95P4,24.31,"425,437.00","10,342,373.47"
0.28,G,"GENPACT LTD",B23DBK6,44.97,"228,110.00","10,258,106.70"
0.27,PEGA,"PEGASYSTEMS INC",2675860,52.50,"192,362.00","10,099,005.00"
0.27,"6588 JP","TOSHIBA TEC CORP",6894887,20.46,"481,948.00","9,858,294.46"
0.26,"4755 JP","RAKUTEN GROUP INC",6229597,5.47,"1,791,199.00","9,799,569.40"
0.26,PATH,"UIPATH INC - CLASS A",BMD02L5,12.69,"761,846.00","9,667,825.74"
0.26,"2353 TT","ACER INC",6005850,1.03,"9,277,100.00","9,531,212.63"
0.25,SNAP,"SNAP INC - A",BD8DJ71,9.35,"993,056.00","9,285,073.60"
0.24,"AMP IM","AMPLIFON SPA",B14NJ71,23.32,"386,835.00","9,021,593.64"
0.23,"TEMN SW","TEMENOS AG - REG",7147892,70.72,"123,347.00","8,723,234.31"
0.23,CCCS,"CCC INTELLIGENT",BP4CXL8,9.40,"919,648.00","8,644,691.20"
0.22,AMBA,"AMBARELLA INC",B7KH3G6,64.44,"127,430.00","8,211,589.20"
0.21,ZBRA,"ZEBRA TECH CORP",2989356,315.48,"25,050.00","7,902,774.00"
0.21,DXC,"DXC TECHNOLOGY CO",BYXD7B3,15.92,"496,405.00","7,902,767.60"
0.21,VRNT,"VERINT SYSTEMS INC",2849193,18.59,"411,175.00","7,643,743.25"
0.21,HUT,"HUT 8 CORP",BQQ8816,18.48,"412,287.00","7,619,063.76"
