"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 12/18/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.75,INTC,"INTEL CORP",2463247,45.69,"716,682.00","32,745,200.58"
3.38,NOW,"SERVICENOW INC",B80NXX8,703.72,"41,861.00","29,458,422.92"
3.31,AMZN,"AMAZON.COM INC",2000019,154.07,"187,307.00","28,858,389.49"
3.27,IBM,IBM,2005973,162.74,"175,538.00","28,567,054.12"
3.26,META,"META PLATFORMS INC",B7TL820,344.62,"82,571.00","28,455,618.02"
3.23,CRM,"SALESFORCE INC",2310525,263.59,"107,003.00","28,204,920.77"
3.22,ADBE,"ADOBE INC",2008154,599.13,"46,864.00","28,077,628.32"
3.17,QCOM,"QUALCOMM INC",2714923,141.65,"195,474.00","27,688,892.10"
3.17,NFLX,"NETFLIX INC",2857817,486.12,"56,878.00","27,649,533.36"
3.16,GOOGL,"ALPHABET INC-CL A",BYVY8G0,135.80,"203,166.00","27,589,942.80"
3.15,NVDA,"NVIDIA CORP",2379504,500.77,"54,883.00","27,483,759.91"
3.03,MSFT,"MICROSOFT CORP",2588173,372.65,"70,878.00","26,412,686.70"
3.02,ACN,"ACCENTURE PLC-CL A",B4BNMY3,341.85,"77,057.00","26,341,935.45"
2.96,"SIE GR","SIEMENS AG-REG",5727973,178.35,"144,611.00","25,791,542.40"
2.87,"005930 KS","SAMSUNG ELECTRON",6771720,56.20,"444,957.00","25,004,714.05"
2.85,AAPL,"APPLE INC",2046251,195.89,"126,855.00","24,849,625.95"
2.71,TSLA,"TESLA INC",B616C79,252.08,"93,649.00","23,607,039.92"
2.66,CSCO,"CISCO SYSTEMS INC",2198163,50.24,"462,627.00","23,242,380.48"
2.61,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,39.97,"570,043.00","22,784,317.34"
2.49,ORCL,"ORACLE CORP",2661568,105.00,"207,048.00","21,740,040.00"
2.48,UBER,"UBER TECHNOLOGIES INC",BK6N347,61.73,"350,998.00","21,667,106.54"
2.24,BABA,"ALIBABA GRP-ADR",BP41ZD1,73.84,"264,090.00","19,500,405.60"
1.83,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,77.13,"207,430.00","15,999,075.90"
1.69,SNPS,"SYNOPSYS INC",2867719,559.69,"26,288.00","14,713,130.72"
1.56,"000660 KS","SK HYNIX INC",6450267,107.92,"126,139.00","13,612,996.72"
1.48,CDNS,"CADENCE DESIGN SYS INC",2302232,273.50,"47,228.00","12,916,858.00"
1.27,TRI,"THOMSON REUTERS CORP",BNBXPB4,140.84,"78,770.00","11,093,966.80"
1.19,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,229.33,"45,105.00","10,343,929.65"
1.18,"3690 HK","MEITUAN-CLASS B",BGJW376,10.67,"969,015.00","10,335,314.78"
1.12,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,272.75,"35,687.00","9,733,629.25"
1.08,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,41.42,"226,852.00","9,396,764.14"
0.90,"STMMI IM","STMICROELECTRONICS NV",5962343,49.65,"158,679.00","7,878,786.37"
0.74,"EXPN LN","EXPERIAN PLC",B19NLV4,40.48,"158,957.00","6,435,050.43"
0.73,"WKL NA","WOLTERS KLUWER",5671519,142.55,"44,572.00","6,353,736.97"
0.72,DDOG,"DATADOG INC - CLASS A",BKT9Y49,123.27,"50,944.00","6,279,866.88"
0.70,ROK,"ROCKWELL AUTOMATION INC",2754060,305.30,"19,860.00","6,063,258.00"
0.68,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,75.06,"78,925.00","5,924,110.50"
0.67,TTD,"TRADE DESK INC-A",BD8FDD1,75.63,"76,676.00","5,799,005.88"
0.64,ZS,"ZSCALER INC",BZ00V34,222.55,"25,219.00","5,612,488.45"
0.62,BIDU,"BAIDU INC - SPON ADR",B0FXT17,112.26,"48,392.00","5,432,485.92"
0.60,"6702 JP","FUJITSU LIMITED",6356945,145.80,"35,764.00","5,214,281.74"
0.57,"6954 JP","FANUC CORP",6356934,28.45,"174,792.00","4,972,246.75"
0.49,SPLK,"SPLUNK INC",B424494,151.89,"28,346.00","4,305,473.94"
0.46,SNAP,"SNAP INC - A",BD8DJ71,17.02,"234,185.00","3,985,828.70"
0.45,EBAY,"EBAY INC",2293819,42.52,"92,662.00","3,939,988.24"
0.43,INFA,"INFORMATICA INC - CLASS A",BMG95P4,29.00,"130,170.00","3,774,930.00"
0.43,HPE,"HEWLETT PACKA",BYVYWS0,16.79,"222,501.00","3,735,791.79"
0.41,PATH,"UIPATH INC - CLASS A",BMD02L5,25.68,"138,655.00","3,560,660.40"
0.40,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,107.34,"32,690.00","3,509,045.89"
0.40,FRSH,"FRESHWORKS INC-CL A",BPF0BB7,24.19,"143,411.00","3,469,112.09"
0.39,STX,"SEAGATE TECHNOLO",BKVD2N4,83.97,"40,236.00","3,378,616.92"
0.38,CYBR,"CYBERARK SOFTWAR",BQT3XY6,210.18,"15,886.00","3,338,919.48"
0.38,WIX,"WIX.COM LTD",BFZCHN7,114.83,"28,706.00","3,296,309.98"
0.37,STNE,"STONECO LTD-A",BGKG6M3,17.50,"185,120.00","3,239,600.00"
0.37,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,5.97,"532,890.00","3,181,353.30"
0.34,TWLO,"TWILIO INC - A",BD6P5Q0,76.22,"39,201.00","2,987,900.22"
0.33,OKTA,"OKTA INC",BDFZSP1,84.35,"34,352.00","2,897,591.20"
0.33,HUBB,"HUBBELL INC",BDFG6S3,325.11,"8,907.00","2,895,754.77"
0.33,"6701 JP","NEC CORP",6640400,56.61,"50,576.00","2,863,299.22"
0.33,BAH,"BOOZ ALLEN HAMIL",B5367T7,125.28,"22,715.00","2,845,735.20"
0.33,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,322.19,"8,828.00","2,844,293.32"
0.31,"2353 TT","ACER INC",6005850,1.24,"2,189,200.00","2,720,632.56"
0.31,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,46.52,"57,296.00","2,665,409.92"
0.29,"TEMN SW","TEMENOS AG - REG",7147892,89.16,"28,287.00","2,522,004.91"
0.29,CCCS,"CCC INTELLIGENT",BP4CXL8,11.33,"220,491.00","2,498,163.03"
0.28,IONQ,"IONQ INC",BP484B3,14.57,"168,870.00","2,460,435.90"
0.28,"6502 JP","TOSHIBA CORP",6897217,32.11,"76,439.00","2,454,316.30"
0.27,BZ,"KANZHUN LTD - ADR",BM91SH0,15.22,"156,274.00","2,378,490.28"
0.27,"AMP IM","AMPLIFON SPA",B14NJ71,34.00,"69,212.00","2,353,224.62"
0.27,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,67.61,"34,152.00","2,309,016.72"
0.26,ZBRA,"ZEBRA TECH CORP",2989356,266.68,"8,586.00","2,289,714.48"
0.26,"TIETO FH","TIETOEVRY OYJ",5479702,23.05,"98,186.00","2,263,431.81"
0.26,G,"GENPACT LTD",B23DBK6,34.94,"64,242.00","2,244,615.48"
0.26,"2395 TT","ADVANTECH CO LTD",6202673,11.56,"192,557.00","2,226,910.34"
0.26,PEGA,"PEGASYSTEMS INC",2675860,49.66,"44,798.00","2,224,668.68"
0.25,"5803 JP","FUJIKURA LTD",6356707,7.31,"296,474.00","2,165,911.31"
0.25,DXC,"DXC TECHNOLOGY CO",BYXD7B3,24.58,"87,167.00","2,142,564.86"
0.25,"3665 TT","BIZLINK HOLDING INC",B5SG8Y4,8.51,"251,468.00","2,140,990.75"
0.25,"XRO AU","XERO LTD",B8P4LP4,73.70,"28,984.00","2,136,177.78"
0.24,"3443 TT","GLOBAL UNICHIP CORP",B056381,55.27,"37,200.00","2,056,003.71"
0.23,"6526 JP","SOCIONEXT INC",BMTVX75,80.08,"24,714.00","1,979,054.15"
0.22,VSAT,"VIASAT INC",2946243,25.20,"77,006.00","1,940,551.20"
0.22,TDC,"TERADATA CORP",B247H10,43.46,"44,526.00","1,935,099.96"
0.22,AMBA,"AMBARELLA INC",B7KH3G6,62.50,"30,843.00","1,927,687.50"
0.22,ENV,"ENVESTNET INC",B474ZK7,48.60,"39,512.00","1,920,283.20"
0.21,VRNT,"VERINT SYSTEMS INC",2849193,27.65,"64,668.00","1,788,070.20"
0.20,CGNX,"COGNEX CORP",2208288,41.43,"42,945.00","1,779,211.35"
0.14,,CASH,,1.00,"1,200,337.25","1,200,337.25"
0.00,,"JAPANESE YEN",,0.01,"4,407,897.00","30,800.76"
0.00,,"KOREAN WON",,0.00,-4.00,0.00
0.00,,"TAIWAN DOLLAR",,0.00,-0.08,0.00
0.00,,EURO,,1.09,-332.77,-363.22
-0.01,,"OTHER PAYABLE & RECEIVABLES",,1.00,"-51,574.78","-51,574.78"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
