"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 04/22/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.99,NVDA,"NVIDIA CORP",2379504,795.18,"81,724.00","64,985,290.32"
3.76,META,"META PLATFORMS INC",B7TL820,481.73,"127,081.00","61,218,730.13"
3.56,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,40.89,"1,417,443.00","57,956,334.79"
3.41,AMZN,"AMAZON.COM INC",2000019,177.23,"313,382.00","55,540,691.86"
3.38,NFLX,"NETFLIX INC",2857817,554.60,"99,180.00","55,005,228.00"
3.20,GOOGL,"ALPHABET INC-CL A",BYVY8G0,156.28,"332,639.00","51,984,822.92"
3.14,IBM,IBM,2005973,181.90,"281,231.00","51,155,918.90"
3.14,QCOM,"QUALCOMM INC",2714923,160.18,"318,522.00","51,020,853.96"
3.08,ORCL,"ORACLE CORP",2661568,114.53,"437,169.00","50,068,965.57"
3.02,MSFT,"MICROSOFT CORP",2588173,400.96,"122,636.00","49,172,130.56"
3.01,AVGO,"BROADCOM INC",BDZ78H9,"1,224.46","39,985.00","48,960,033.10"
2.97,CRM,"SALESFORCE INC",2310525,273.81,"176,466.00","48,318,155.46"
2.94,"005930 KS","SAMSUNG ELECTRON",6771720,55.17,"866,976.00","47,835,326.16"
2.89,NOW,"SERVICENOW INC",B80NXX8,721.95,"65,071.00","46,978,008.45"
2.87,BABA,"ALIBABA GRP-ADR",BP41ZD1,70.68,"660,712.00","46,699,124.16"
2.79,CSCO,"CISCO SYSTEMS INC",2198163,48.14,"944,601.00","45,473,092.14"
2.61,"SIE GR","SIEMENS AG-REG",5727973,185.24,"228,853.00","42,393,629.04"
2.58,ACN,"ACCENTURE PLC-CL A",B4BNMY3,317.42,"132,319.00","42,000,696.98"
2.55,AAPL,"APPLE INC",2046251,165.84,"250,593.00","41,558,343.12"
2.48,UBER,"UBER TECHNOLOGIES INC",BK6N347,68.98,"585,877.00","40,413,795.46"
2.35,ADBE,"ADOBE INC",2008154,466.89,"81,891.00","38,234,088.99"
2.12,INTC,"INTEL CORP",2463247,34.41,"1,000,103.00","34,413,544.23"
2.10,MU,"MICRON TECHNOLOGY INC",2588184,109.12,"313,312.00","34,188,605.44"
