"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 07/14/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
5.51,NVDA,"NVIDIA CORP",2379504,454.69,"54,630.00","24,839,714.70"
5.02,META,"META PLATFORMS INC",B7TL820,308.87,"73,249.00","22,624,418.63"
4.56,TSLA,"TESLA INC",B616C79,281.38,"73,035.00","20,550,588.30"
3.42,CRM,"SALESFORCE INC",2310525,229.33,"67,204.00","15,411,893.32"
3.32,MSFT,"MICROSOFT CORP",2588173,345.24,"43,328.00","14,958,558.72"
3.29,ADBE,"ADOBE INC",2008154,514.83,"28,805.00","14,829,678.15"
3.21,AMZN,"AMAZON.COM INC",2000019,134.68,"107,367.00","14,460,187.56"
3.15,AAPL,"APPLE INC",2046251,190.69,"74,526.00","14,211,362.94"
3.12,ORCL,"ORACLE CORP",2661568,119.27,"118,066.00","14,081,731.82"
2.93,GOOGL,"ALPHABET INC-CL A",BYVY8G0,125.42,"105,312.00","13,208,231.04"
2.88,NFLX,"NETFLIX INC",2857817,441.91,"29,405.00","12,994,363.55"
2.70,"005930 KS","SAMSUNG ELECTRON",6771720,57.98,"209,813.00","12,165,955.05"
2.63,ACN,"ACCENTURE PLC-CL A",B4BNMY3,315.77,"37,581.00","11,866,952.37"
2.56,INTC,"INTEL CORP",2463247,33.15,"347,625.00","11,523,768.75"
2.51,"SIE GR","SIEMENS AG-REG",5727973,169.31,"66,926.00","11,331,402.17"
2.47,CSCO,"CISCO SYSTEMS INC",2198163,50.38,"220,780.00","11,122,896.40"
2.47,NOW,"SERVICENOW INC",B80NXX8,580.38,"19,150.00","11,114,277.00"
2.19,IBM,IBM,2005973,133.40,"74,097.00","9,884,539.80"
2.18,QCOM,"QUALCOMM INC",2714923,122.56,"80,223.00","9,832,130.88"
2.05,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,45.12,"205,143.00","9,256,604.51"
1.88,UBER,"UBER TECHNOLOGIES INC",BK6N347,44.75,"189,396.00","8,475,471.00"
1.85,BABA,"ALIBABA GRP-ADR",BP41ZD1,94.56,"87,934.00","8,315,039.04"
1.83,"3690 HK","MEITUAN-CLASS B",BGJW376,16.96,"487,215.00","8,261,315.87"
1.45,SNPS,"SYNOPSYS INC",2867719,454.11,"14,412.00","6,544,633.32"
1.44,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,68.45,"94,902.00","6,496,041.90"
1.44,"000660 KS","SK HYNIX INC",6450267,93.22,"69,675.00","6,494,963.86"
1.39,CDNS,"CADENCE DESIGN SYS INC",2302232,240.74,"26,046.00","6,270,314.04"
1.28,TRI,"THOMSON REUTERS CORP",BNBXPB4,132.71,"43,348.78","5,752,816.13"
1.20,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,43.37,"124,292.00","5,390,299.84"
1.16,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,212.54,"24,593.00","5,226,996.22"
1.03,"STMMI IM","STMICROELECTRONICS NV",5962343,53.21,"86,887.00","4,622,843.99"
0.95,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,223.91,"19,103.00","4,277,352.73"
0.92,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,295.38,"14,061.00","4,153,338.18"
0.88,BIDU,"BAIDU INC - SPON ADR",B0FXT17,149.21,"26,598.00","3,968,687.58"
0.82,ROK,"ROCKWELL AUTOMATION INC",2754060,341.23,"10,886.00","3,714,629.78"
0.82,TTD,"TRADE DESK INC-A",BD8FDD1,88.00,"42,062.00","3,701,456.00"
0.76,"EXPN LN","EXPERIAN PLC",B19NLV4,39.37,"87,165.00","3,431,575.86"
0.73,"6954 JP","FANUC CORP",6356934,34.10,"96,454.00","3,288,608.17"
0.70,IONQ,"IONQ INC",BP484B3,13.55,"233,038.00","3,157,664.90"
0.70,"WKL NA","WOLTERS KLUWER",5671519,127.49,"24,734.00","3,153,343.08"
0.67,DDOG,"DATADOG INC - CLASS A",BKT9Y49,108.53,"27,868.00","3,024,514.04"
0.59,"6702 JP","FUJITSU LIMITED",6356945,133.69,"19,998.00","2,673,475.36"
0.56,,CASH,,1.00,"2,538,496.70","2,538,496.70"
0.54,"3443 TT","GLOBAL UNICHIP CORP",B056381,60.54,"40,200.00","2,433,563.72"
0.53,EBAY,"EBAY INC",2293819,46.50,"51,368.00","2,388,612.00"
0.49,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,64.10,"34,690.00","2,223,537.98"
0.45,HPE,"HEWLETT PACKA",BYVYWS0,16.87,"121,359.00","2,047,326.33"
0.44,ZS,"ZSCALER INC",BZ00V34,145.43,"13,681.00","1,989,627.83"
0.39,TDC,"TERADATA CORP",B247H10,56.01,"31,010.00","1,736,870.10"
0.38,"XRO AU","XERO LTD",B8P4LP4,84.85,"20,229.00","1,716,522.75"
0.38,SNAP,"SNAP INC - A",BD8DJ71,13.15,"128,925.00","1,695,363.75"
0.38,SPLK,"SPLUNK INC",B424494,108.95,"15,526.00","1,691,557.70"
0.36,HUBB,"HUBBELL INC",BDFG6S3,330.00,"4,919.00","1,623,270.00"
0.34,"6701 JP","NEC CORP",6640400,49.16,"31,128.00","1,530,159.38"
0.33,PEGA,"PEGASYSTEMS INC",2675860,55.45,"26,570.00","1,473,306.50"
0.33,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,5.03,"291,874.00","1,466,666.85"
0.33,"3665 TT","BIZLINK HOLDING INC",B5SG8Y4,10.55,"138,913.00","1,466,005.34"
0.33,ZBRA,"ZEBRA TECH CORP",2989356,309.28,"4,740.00","1,465,987.20"
0.32,"2395 TT","ADVANTECH CO LTD",6202673,12.95,"109,853.44","1,422,488.33"
0.31,BAH,"BOOZ ALLEN HAMIL",B5367T7,113.29,"12,459.00","1,411,480.11"
0.31,"2353 TT","ACER INC",6005850,1.10,"1,261,600.00","1,392,679.30"
0.30,"6502 JP","TOSHIBA CORP",6897217,32.54,"41,825.00","1,361,098.05"
0.30,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,72.12,"18,768.00","1,353,548.16"
0.30,"AMP IM","AMPLIFON SPA",B14NJ71,35.70,"37,298.00","1,331,352.59"
0.29,"TEMN SW","TEMENOS AG - REG",7147892,84.44,"15,467.00","1,305,986.33"
0.28,CCCS,"CCC INTELLIGENT",BP4CXL8,10.62,"119,485.00","1,268,930.70"
0.28,STNE,"STONECO LTD-A",BGKG6M3,12.17,"103,854.00","1,263,903.18"
0.28,CYBR,"CYBERARK SOFTWAR",BQT3XY6,162.38,"7,743.00","1,257,308.34"
0.28,PATH,"UIPATH INC - CLASS A",BMD02L5,17.54,"71,521.00","1,254,478.34"
0.28,TWLO,"TWILIO INC - A",BD6P5Q0,66.89,"18,632.00","1,246,294.48"
0.27,STX,"SEAGATE TECHNOLO",BKVD2N4,61.57,"19,569.00","1,204,863.33"
0.27,FRSH,"FRESHWORKS INC-CL A",BPF0BB7,17.56,"68,533.00","1,203,439.48"
0.26,"5803 JP","FUJIKURA LTD",6356707,8.36,"141,768.00","1,184,854.76"
0.26,INFA,"INFORMATICA INC - CLASS A",BMG95P4,18.69,"61,824.00","1,155,490.56"
0.25,CGNX,"COGNEX CORP",2208288,57.08,"20,004.00","1,141,828.32"
0.24,OKTA,"OKTA INC",BDFZSP1,70.69,"15,371.00","1,086,575.99"
0.24,VRNT,"VERINT SYSTEMS INC",2849193,38.54,"28,030.00","1,080,276.20"
0.23,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,41.20,"24,629.00","1,014,714.80"
0.22,DXC,"DXC TECHNOLOGY CO",BYXD7B3,27.73,"35,780.00","992,179.40"
0.21,AMBA,"AMBARELLA INC",B7KH3G6,82.01,"11,780.00","966,077.80"
0.21,WIX,"WIX.COM LTD",BFZCHN7,79.38,"11,872.00","942,399.36"
0.21,"TIETO FH","TIETOEVRY OYJ",5479702,27.50,"34,254.00","941,958.04"
0.21,ENV,"ENVESTNET INC",B474ZK7,59.94,"15,614.00","935,903.16"
0.20,VSAT,"VIASAT INC",2946243,30.39,"29,289.00","890,092.71"
0.19,G,"GENPACT LTD",B23DBK6,39.25,"21,747.00","853,569.75"
0.15,BZ,"KANZHUN LTD - ADR",BM91SH0,16.28,"41,832.00","681,024.96"
0.00,,"JAPANESE YEN",,0.01,-3.00,-0.02
0.00,,"CANADIAN DOLLAR",,0.76,-486.69,-369.47
0.00,,EURO,,1.12,-332.77,-374.12
-0.02,,"TAIWAN DOLLAR",,0.03,"-3,056,977.42","-98,961.73"
-0.08,,"KOREAN WON",,0.00,"-445,408,096.00","-351,864.83"
-0.24,,"OTHER PAYABLE & RECEIVABLES",,1.00,"-1,095,648.67","-1,095,648.67"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
