"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 04/11/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.23,NVDA,"NVIDIA CORP",2379504,906.16,"80,444.00","72,895,135.04"
3.80,META,"META PLATFORMS INC",B7TL820,523.16,"125,081.00","65,437,375.96"
3.56,NFLX,"NETFLIX INC",2857817,628.78,"97,660.00","61,406,654.80"
3.38,AMZN,"AMAZON.COM INC",2000019,189.05,"308,502.00","58,322,303.10"
3.25,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,40.20,"1,393,443.00","56,010,482.16"
3.19,QCOM,"QUALCOMM INC",2714923,175.13,"313,562.00","54,914,113.06"
3.16,AVGO,"BROADCOM INC",BDZ78H9,"1,382.46","39,345.00","54,392,888.70"
3.08,ORCL,"ORACLE CORP",2661568,123.24,"430,369.00","53,038,675.56"
3.05,"005930 KS","SAMSUNG ELECTRON",6771720,61.65,"853,456.00","52,617,586.39"
3.03,GOOGL,"ALPHABET INC-CL A",BYVY8G0,159.41,"327,439.00","52,197,050.99"
3.02,CRM,"SALESFORCE INC",2310525,299.15,"173,746.00","51,976,115.90"
3.00,MSFT,"MICROSOFT CORP",2588173,427.93,"120,716.00","51,657,997.88"
2.99,IBM,IBM,2005973,185.90,"276,831.00","51,462,882.90"
2.87,NOW,"SERVICENOW INC",B80NXX8,771.34,"64,031.00","49,389,671.54"
2.83,BABA,"ALIBABA GRP-ADR",BP41ZD1,74.85,"650,392.00","48,681,841.20"
2.67,CSCO,"CISCO SYSTEMS INC",2198163,49.53,"929,881.00","46,057,005.93"
2.55,UBER,"UBER TECHNOLOGIES INC",BK6N347,76.18,"576,757.00","43,937,348.26"
2.51,AAPL,"APPLE INC",2046251,175.04,"246,673.00","43,177,641.92"
2.46,ACN,"ACCENTURE PLC-CL A",B4BNMY3,325.19,"130,239.00","42,352,420.41"
2.43,"SIE GR","SIEMENS AG-REG",5727973,185.83,"225,253.00","41,857,847.92"
2.33,TSLA,"TESLA INC",B616C79,174.60,"230,297.00","40,209,856.20"
2.28,MU,"MICRON TECHNOLOGY INC",2588184,127.51,"308,432.00","39,328,164.32"
2.27,ADBE,"ADOBE INC",2008154,484.28,"80,611.00","39,038,295.08"
2.15,INTC,"INTEL CORP",2463247,37.63,"984,503.00","37,046,847.89"
1.62,"000660 KS","SK HYNIX INC",6450267,138.11,"202,546.00","27,974,244.12"
1.40,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,71.57,"337,818.00","24,177,634.26"
1.39,SNPS,"SYNOPSYS INC",2867719,561.97,"42,542.00","23,907,327.74"
1.37,CDNS,"CADENCE DESIGN SYS INC",2302232,310.10,"75,951.00","23,552,405.10"
1.22,"3690 HK","MEITUAN-CLASS B",BGJW376,13.33,"1,574,215.00","20,991,809.96"
1.14,TRI,"THOMSON REUTERS CORP",BNBXPB4,154.55,"126,970.00","19,623,213.50"
1.02,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,244.33,"72,061.00","17,606,664.13"
0.92,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,268.47,"58,726.00","15,766,169.22"
0.85,FTNT,"FORTINET INC",B5B2106,68.22,"214,104.00","14,606,174.88"
0.84,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,937.28,"15,519.00","14,545,648.32"
0.75,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,35.11,"365,646.00","12,839,298.58"
0.65,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,88.21,"126,767.00","11,182,117.07"
0.65,DDOG,"DATADOG INC - CLASS A",BKT9Y49,130.80,"84,964.00","11,113,291.20"
0.64,TTD,"TRADE DESK INC-A",BD8FDD1,87.70,"125,376.00","10,995,475.20"
0.62,"EXPN LN","EXPERIAN PLC",B19NLV4,41.51,"257,513.00","10,690,617.94"
0.61,"WKL NA","WOLTERS KLUWER",5671519,150.14,"69,976.00","10,506,513.22"
0.60,"5803 JP","FUJIKURA LTD",6356707,17.40,"597,349.00","10,391,304.49"
0.55,"6702 JP","FUJITSU LIMITED",6356945,16.28,"583,010.00","9,489,577.91"
0.53,ROK,"ROCKWELL AUTOMATION INC",2754060,288.52,"31,894.00","9,202,056.88"
0.47,BIDU,"BAIDU INC - SPON ADR",B0FXT17,102.32,"79,864.00","8,171,684.48"
0.47,"6954 JP","FANUC CORP",6356934,28.71,"281,377.00","8,078,678.13"
0.44,ZS,"ZSCALER INC",BZ00V34,184.78,"41,066.00","7,588,175.48"
0.44,EBAY,"EBAY INC",2293819,51.89,"145,831.00","7,567,170.59"
0.43,"6526 JP","SOCIONEXT INC",BMTVX75,33.70,"221,525.00","7,464,374.37"
0.42,CLS,"CELESTICA INC",2262659,46.02,"156,367.00","7,196,009.34"
0.38,HPE,"HEWLETT PACKA",BYVYWS0,17.94,"362,556.00","6,504,254.64"
0.36,PEGA,"PEGASYSTEMS INC",2675860,62.43,"100,146.00","6,252,114.78"
0.36,"4755 JP","RAKUTEN GROUP INC",6229597,5.73,"1,081,626.00","6,202,493.75"
0.36,INFA,"INFORMATICA INC - CLASS A",BMG95P4,38.81,"158,195.00","6,139,547.95"
0.35,HUBB,"HUBBELL INC",BDFG6S3,406.23,"14,999.00","6,093,043.77"
0.33,"6701 JP","NEC CORP",6640400,75.02,"76,026.00","5,703,747.92"
0.33,ZBRA,"ZEBRA TECH CORP",2989356,297.54,"18,798.00","5,593,156.92"
0.32,OKTA,"OKTA INC",BDFZSP1,100.80,"55,455.00","5,589,864.00"
0.31,"2395 TT","ADVANTECH CO LTD",6202673,11.98,"445,557.00","5,336,260.32"
0.31,STX,"SEAGATE TECHNOLO",BKVD2N4,88.78,"59,304.00","5,265,009.12"
0.30,CYBR,"CYBERARK SOFTWAR",BQT3XY6,253.90,"20,248.00","5,140,967.20"
0.30,CCCS,"CCC INTELLIGENT",BP4CXL8,11.81,"430,743.00","5,087,074.83"
0.29,VRNT,"VERINT SYSTEMS INC",2849193,30.87,"163,507.00","5,047,461.09"
0.29,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,74.97,"66,440.00","4,981,006.80"
0.29,"2353 TT","ACER INC",6005850,1.58,"3,123,200.00","4,942,155.48"
0.28,"AMP IM","AMPLIFON SPA",B14NJ71,32.51,"148,820.00","4,838,522.00"
0.28,WIX,"WIX.COM LTD",BFZCHN7,131.41,"36,467.00","4,792,128.47"
0.27,"6588 JP","TOSHIBA TEC CORP",6894887,20.26,"231,450.00","4,688,340.35"
0.27,STNE,"STONECO LTD-A",BGKG6M3,16.64,"280,773.00","4,672,062.72"
0.26,DOCU,"DOCUSIGN INC",BFYT7B7,59.48,"76,343.00","4,540,881.64"
0.26,DXC,"DXC TECHNOLOGY CO",BYXD7B3,21.21,"208,282.00","4,417,661.22"
0.26,SNAP,"SNAP INC - A",BD8DJ71,11.36,"388,222.00","4,410,201.92"
0.25,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,5.03,"863,980.00","4,345,819.40"
0.25,PATH,"UIPATH INC - CLASS A",BMD02L5,21.31,"202,630.00","4,318,045.30"
0.25,"TIETO FH","TIETOEVRY OYJ",5479702,20.69,"208,386.00","4,312,280.68"
0.25,AI,"C3.AI INC-A",BMGNBJ2,23.67,"181,115.00","4,286,992.05"
0.24,G,"GENPACT LTD",B23DBK6,31.76,"131,353.00","4,171,771.28"
0.23,TWLO,"TWILIO INC - A",BD6P5Q0,61.33,"65,451.00","4,014,109.83"
0.23,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,38.69,"102,653.00","3,971,644.57"
0.23,AMBA,"AMBARELLA INC",B7KH3G6,47.75,"82,606.00","3,944,436.50"
0.22,TDC,"TERADATA CORP",B247H10,37.50,"100,971.00","3,786,412.50"
0.22,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,93.55,"40,442.00","3,783,261.61"
0.21,"3443 TT","GLOBAL UNICHIP CORP",B056381,41.11,"86,673.00","3,563,248.73"
