"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 11/14/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.78,NOW,"SERVICENOW INC",B80NXX8,"1,039.80","88,248.00","91,760,270.40"
3.63,ORCL,"ORACLE CORP",2661568,187.05,"471,824.00","88,254,679.20"
3.63,NFLX,"NETFLIX INC",2857817,837.26,"105,186.00","88,068,030.36"
3.60,CRM,"SALESFORCE INC",2310525,331.65,"263,864.00","87,510,495.60"
3.51,TSLA,"TESLA INC",B616C79,311.18,"274,064.00","85,283,235.52"
3.47,CSCO,"CISCO SYSTEMS INC",2198163,57.92,"1,456,890.00","84,383,068.80"
3.33,NVDA,"NVIDIA CORP",2379504,146.76,"550,959.00","80,858,742.84"
3.31,BABA,"ALIBABA GRP-ADR",BP41ZD1,90.58,"887,506.00","80,390,293.48"
3.29,META,"META PLATFORMS INC",B7TL820,577.16,"138,256.00","79,795,832.96"
3.16,IBM,IBM,2005973,208.99,"366,895.00","76,677,386.05"
3.16,AMZN,"AMAZON.COM INC",2000019,211.48,"362,276.00","76,614,128.48"
3.06,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,51.84,"1,433,043.00","74,283,563.29"
3.05,ACN,"ACCENTURE PLC-CL A",B4BNMY3,362.07,"204,394.00","74,004,935.58"
2.89,AVGO,"BROADCOM INC",BDZ78H9,170.38,"412,388.00","70,262,667.44"
2.82,AAPL,"APPLE INC",2046251,228.22,"300,071.00","68,482,203.62"
2.70,ADBE,"ADOBE INC",2008154,529.87,"123,564.00","65,472,856.68"
2.69,GOOGL,"ALPHABET INC-CL A",BYVY8G0,175.58,"371,625.00","65,249,917.50"
2.67,MSFT,"MICROSOFT CORP",2588173,426.89,"151,838.00","64,818,123.82"
2.45,"SIE GR","SIEMENS AG-REG",5727973,199.04,"299,439.00","59,600,249.38"
2.36,QCOM,"QUALCOMM INC",2714923,163.97,"349,284.00","57,272,097.48"
2.30,UBER,"UBER TECHNOLOGIES INC",BK6N347,71.44,"781,166.00","55,806,499.04"
2.03,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,109.08,"452,093.00","49,314,304.44"
1.85,"3690 HK","MEITUAN-CLASS B",BGJW376,21.75,"2,061,415.00","44,845,616.86"
1.69,MU,"MICRON TECHNOLOGY INC",2588184,99.18,"414,469.00","41,107,035.42"
1.64,INTC,"INTEL CORP",2463247,25.03,"1,591,582.00","39,837,297.46"
1.63,"005930 KS","SAMSUNG ELECTRON",6771720,35.52,"1,115,840.00","39,635,831.44"
1.38,"000660 KS","SK HYNIX INC",6450267,123.15,"272,161.00","33,516,410.17"
1.29,SNPS,"SYNOPSYS INC",2867719,548.31,"57,159.00","31,340,851.29"
1.27,CDNS,"CADENCE DESIGN SYS INC",2302232,303.04,"101,746.00","30,833,107.84"
1.14,TRI,"THOMSON REUTERS CORP",BNBXPB4,164.74,"168,554.00","27,767,585.96"
1.11,FTNT,"FORTINET INC",B5B2106,94.46,"284,174.00","26,843,076.04"
0.89,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,271.49,"79,174.00","21,494,949.26"
0.88,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,223.96,"95,574.00","21,404,753.04"
0.86,TTD,"TRADE DESK INC-A",BD8FDD1,125.88,"165,520.00","20,835,657.60"
0.65,"EXPN LN","EXPERIAN PLC",B19NLV4,46.48,"342,014.00","15,895,800.90"
0.65,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,32.54,"486,450.00","15,827,605.65"
0.64,"WKL NA","WOLTERS KLUWER",5671519,168.05,"92,642.00","15,568,684.35"
0.62,DDOG,"DATADOG INC - CLASS A",BKT9Y49,131.43,"115,275.00","15,150,593.25"
0.58,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,82.92,"169,837.00","14,082,884.04"
0.58,"6702 JP","FUJITSU LIMITED",6356945,18.30,"768,995.00","14,069,356.79"
0.50,ROK,"ROCKWELL AUTOMATION INC",2754060,286.43,"42,353.00","12,131,169.79"
0.50,"5803 JP","FUJIKURA LTD",6356707,36.16,"334,656.00","12,101,816.69"
0.48,ZS,"ZSCALER INC",BZ00V34,208.50,"56,166.00","11,710,611.00"
0.48,EBAY,"EBAY INC",2293819,62.30,"186,593.00","11,624,743.90"
0.45,TWLO,"TWILIO INC - A",BD6P5Q0,97.13,"111,632.00","10,842,816.16"
0.43,HPE,"HEWLETT PACKA",BYVYWS0,21.34,"486,419.00","10,380,181.46"
0.41,"6954 JP","FANUC CORP",6356934,26.42,"372,206.00","9,832,261.85"
0.40,DOCU,"DOCUSIGN INC",BFYT7B7,80.36,"119,373.00","9,592,814.28"
0.39,PEGA,"PEGASYSTEMS INC",2675860,88.45,"106,638.00","9,432,131.10"
0.38,CLS,"CELESTICA INC",BMDLRD5,80.48,"115,836.00","9,322,481.28"
0.38,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,8.00,"1,157,949.00","9,263,592.00"
0.37,BIDU,"BAIDU INC - SPON ADR",B0FXT17,84.06,"107,363.00","9,024,396.97"
0.37,G,"GENPACT LTD",B23DBK6,45.10,"199,929.00","9,016,797.90"
0.36,HUBB,"HUBBELL INC",BDFG6S3,440.09,"20,111.00","8,850,649.99"
0.35,"6701 JP","NEC CORP",6640400,82.65,"101,821.00","8,415,174.49"
0.33,ZBRA,"ZEBRA TECH CORP",2989356,394.66,"20,180.00","7,964,238.80"
0.32,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,55.86,"138,672.00","7,746,217.92"
