"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 01/14/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.50,TSLA,"TESLA INC",B616C79,396.36,"299,219.00","118,598,442.84"
3.84,AVGO,"BROADCOM INC",BDZ78H9,224.70,"450,413.00","101,207,801.10"
3.78,NOW,"SERVICENOW INC",B80NXX8,"1,031.29","96,438.00","99,455,545.02"
3.62,NFLX,"NETFLIX INC",2857817,828.40,"115,131.00","95,374,520.40"
3.59,CSCO,"CISCO SYSTEMS INC",2198163,59.33,"1,591,440.00","94,420,135.20"
3.54,CRM,"SALESFORCE INC",2310525,323.54,"288,434.00","93,319,936.36"
3.41,META,"META PLATFORMS INC",B7TL820,594.25,"151,126.00","89,806,625.50"
3.31,IBM,IBM,2005973,217.75,"400,825.00","87,279,643.75"
3.27,AMZN,"AMAZON.COM INC",2000019,217.76,"395,621.00","86,150,428.96"
3.06,ORCL,"ORACLE CORP",2661568,156.31,"515,114.00","80,517,469.34"
3.01,NVDA,"NVIDIA CORP",2379504,131.76,"601,854.00","79,300,283.04"
3.01,BABA,"ALIBABA GRP-ADR",BP41ZD1,81.68,"969,406.00","79,181,082.08"
2.96,ACN,"ACCENTURE PLC-CL A",B4BNMY3,348.99,"223,114.00","77,864,554.86"
2.92,GOOGL,"ALPHABET INC-CL A",BYVY8G0,189.66,"406,140.00","77,028,512.40"
2.90,AAPL,"APPLE INC",2046251,233.28,"327,566.00","76,414,596.48"
2.87,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,48.16,"1,567,343.00","75,480,280.86"
2.62,MSFT,"MICROSOFT CORP",2588173,415.67,"165,878.00","68,950,508.26"
2.48,"SIE GR","SIEMENS AG-REG",5727973,199.67,"326,934.00","65,279,772.94"
2.31,QCOM,"QUALCOMM INC",2714923,159.53,"381,459.00","60,854,154.27"
2.11,ADBE,"ADOBE INC",2008154,412.71,"134,679.00","55,583,370.09"
2.10,UBER,"UBER TECHNOLOGIES INC",BK6N347,64.84,"853,121.00","55,316,365.64"
