"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 06/04/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.98,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,65.26,"2,023,043.00","132,018,585.11"
3.74,NFLX,"NETFLIX INC",2857817,"1,239.66","99,928.00","123,876,744.48"
3.41,BABA,"ALIBABA GRP-ADR",BP41ZD1,119.45,"946,674.00","113,080,209.30"
3.40,PLTR,"PALANTIR TECHN-A",BN78DQ4,130.01,"867,812.00","112,824,238.12"
3.36,"005930 KS","SAMSUNG ELECTRON",6771720,42.19,"2,636,199.00","111,224,717.84"
3.23,AVGO,"BROADCOM INC",BDZ78H9,261.08,"409,950.00","107,029,746.00"
3.21,META,"META PLATFORMS INC",B7TL820,687.95,"154,718.00","106,438,248.10"
3.09,MSFT,"MICROSOFT CORP",2588173,463.87,"220,421.00","102,246,689.27"
3.08,CSCO,"CISCO SYSTEMS INC",2198163,64.39,"1,582,900.00","101,922,931.00"
2.95,IBM,IBM,2005973,265.52,"368,013.00","97,714,811.76"
2.87,NVDA,"NVIDIA CORP",2379504,141.92,"669,038.00","94,949,872.96"
2.70,AAPL,"APPLE INC",2046251,202.82,"440,456.00","89,333,285.92"
2.68,ORCL,"ORACLE CORP",2661568,168.10,"528,307.00","88,808,406.70"
2.68,TSM,"TAIWAN SEMIC-ADR",2113382,202.40,"438,620.00","88,776,688.00"
2.65,NOW,"SERVICENOW INC",B80NXX8,"1,012.74","86,797.00","87,902,793.78"
2.62,AMZN,"AMAZON.COM INC",2000019,207.23,"418,403.00","86,705,653.69"
2.59,ACN,"ACCENTURE PLC-CL A",B4BNMY3,316.40,"271,217.00","85,813,058.80"
2.52,GOOGL,"ALPHABET INC-CL A",BYVY8G0,168.05,"497,560.00","83,614,958.00"
2.39,"SIE GR","SIEMENS AG-REG",5727973,249.31,"318,049.00","79,292,246.29"
2.39,TSLA,"TESLA INC",B616C79,332.05,"238,537.00","79,206,210.85"
2.34,CRM,"SALESFORCE INC",2310525,263.17,"294,414.00","77,480,932.38"
2.31,AMD,"ADVANCED MICRO DEVICES",2007849,118.58,"645,737.00","76,571,493.46"
2.16,ADBE,"ADOBE INC",2008154,413.91,"173,164.00","71,674,311.24"
2.11,UBER,"UBER TECHNOLOGIES INC",BK6N347,83.45,"837,929.00","69,925,175.05"
1.98,QCOM,"QUALCOMM INC",2714923,148.16,"442,128.00","65,505,684.48"
1.51,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,103.58,"482,645.00","49,992,369.10"
1.49,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,416.52,"118,673.00","49,429,677.96"
1.39,"000660 KS","SK HYNIX INC",6450267,158.76,"289,763.00","46,004,199.06"
1.38,MU,"MICRON TECHNOLOGY INC",2588184,103.25,"443,359.00","45,776,816.75"
1.19,"3690 HK","MEITUAN-CLASS B",BGJW376,17.93,"2,202,515.00","39,497,805.91"
1.06,TRI,"THOMSON REUTERS CORP",BNBXPB4,195.76,"178,992.00","35,039,473.92"
1.05,INTC,"INTEL CORP",2463247,20.25,"1,710,370.00","34,634,992.50"
0.97,CDNS,"CADENCE DESIGN SYS INC",2302232,294.40,"109,108.00","32,121,395.20"
0.93,FTNT,"FORTINET INC",B5B2106,101.62,"304,008.00","30,893,292.96"
0.88,SNPS,"SYNOPSYS INC",2867719,473.19,"61,580.00","29,139,040.20"
0.83,SNOW,"SNOWFLAKE INC-CLASS A",BN134B7,209.60,"131,296.00","27,519,641.60"
0.69,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,66.30,"343,403.00","22,767,618.90"
0.64,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,249.48,"85,130.00","21,238,232.40"
0.64,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,210.02,"101,045.00","21,221,470.90"
0.64,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,40.94,"517,767.00","21,196,230.86"
0.58,"6702 JP","FUJITSU LIMITED",6356945,23.45,"819,157.00","19,205,609.14"
0.56,"EXPN LN","EXPERIAN PLC",B19NLV4,50.54,"363,714.00","18,380,517.68"
0.55,ZS,"ZSCALER INC",BZ00V34,296.85,"61,014.00","18,112,005.90"
0.51,"WKL NA","WOLTERS KLUWER",5671519,178.59,"94,670.00","16,907,290.02"
0.48,STNE,"STONECO LTD-A",BGKG6M3,13.83,"1,143,140.00","15,809,626.20"
0.47,"6701 JP","NEC CORP",6640400,26.39,"589,385.00","15,551,957.14"
0.45,DDOG,"DATADOG INC - CLASS A",BKT9Y49,119.70,"124,448.00","14,896,425.60"
0.41,TTD,"TRADE DESK INC-A",BD8FDD1,76.05,"177,989.00","13,536,063.45"
0.39,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,44.13,"292,754.00","12,919,234.02"
0.39,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,71.13,"181,214.00","12,889,751.82"
0.35,OKTA,"OKTA INC",BDFZSP1,105.60,"111,164.00","11,738,918.40"
0.35,STX,"SEAGATE TECHNOLO",BKVD2N4,127.64,"89,930.00","11,478,665.20"
0.34,QUBT,"QUANTUM COMPUTING INC",BFYDQ34,12.83,"878,921.00","11,276,556.43"
0.33,CYBR,"CYBERARK SOFTWAR",BQT3XY6,395.85,"27,360.00","10,830,456.00"
0.33,NICE,"NICE LTD - SPON ADR",2639736,176.79,"61,050.00","10,793,029.50"
0.31,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,8.54,"1,219,568.00","10,415,110.72"
0.31,"6954 JP","FANUC CORP",6356934,26.48,"393,245.00","10,414,921.02"
0.31,TWLO,"TWILIO INC - A",BD6P5Q0,119.87,"86,512.00","10,370,193.44"
0.31,"2353 TT","ACER INC",6005850,1.18,"8,631,400.00","10,164,920.85"
0.30,BIDU,"BAIDU INC - SPON ADR",B0FXT17,84.89,"118,664.00","10,073,386.96"
0.30,"5803 JP","FUJIKURA LTD",6356707,46.80,"209,484.00","9,803,921.45"
0.30,"TIETO FH","TIETOEVRY OYJ",5479702,18.49,"530,076.00","9,800,060.51"
0.30,"2395 TT","ADVANTECH CO LTD",6202673,11.53,"850,057.00","9,798,151.55"
0.29,INFA,"INFORMATICA INC - CLASS A",BMG95P4,24.13,"396,087.00","9,557,579.31"
0.29,"4755 JP","RAKUTEN GROUP INC",6229597,5.65,"1,668,516.00","9,432,465.75"
0.28,"3443 TT","GLOBAL UNICHIP CORP",B056381,39.37,"238,865.00","9,403,349.51"
0.28,HPE,"HEWLETT PACKA",BYVYWS0,17.84,"519,986.00","9,276,550.24"
0.28,PATH,"UIPATH INC - CLASS A",BMD02L5,13.05,"709,603.00","9,260,319.15"
0.28,PEGA,"PEGASYSTEMS INC",2675860,101.41,"89,724.00","9,098,910.84"
0.27,"6588 JP","TOSHIBA TEC CORP",6894887,20.16,"449,076.00","9,054,305.83"
0.27,G,"GENPACT LTD",B23DBK6,42.62,"212,261.00","9,046,563.82"
0.27,"6526 JP","SOCIONEXT INC",BMTVX75,15.58,"563,917.00","8,785,349.38"
0.26,"TEMN SW","TEMENOS AG - REG",7147892,75.77,"115,129.00","8,723,492.82"
0.26,"AMP IM","AMPLIFON SPA",B14NJ71,23.75,"360,420.00","8,559,058.11"
0.24,SNAP,"SNAP INC - A",BD8DJ71,8.45,"924,964.00","7,815,945.80"
0.23,CCCS,"CCC INTELLIGENT",BP4CXL8,8.86,"856,839.00","7,591,593.54"
0.23,AI,"C3.AI INC-A",BMGNBJ2,26.26,"287,248.00","7,543,132.48"
0.22,DXC,"DXC TECHNOLOGY CO",BYXD7B3,15.45,"462,359.00","7,143,446.55"
0.21,VRNT,"VERINT SYSTEMS INC",2849193,18.34,"382,999.00","7,022,286.67"
0.21,TDC,"TERADATA CORP",B247H10,22.33,"303,986.00","6,788,007.38"
0.20,ZBRA,"ZEBRA TECH CORP",2989356,291.03,"23,289.00","6,777,797.67"
0.20,HUT,"HUT 8 CORP",BQQ8816,17.01,"384,111.00","6,533,728.11"
0.19,AMBA,"AMBARELLA INC",B7KH3G6,53.54,"118,625.00","6,351,182.50"
0.19,WIX,"WIX.COM LTD",BFZCHN7,153.25,"41,212.00","6,315,739.00"
0.18,SOUN,"SOUNDHOUND AI INC-A",BLDBS68,10.16,"596,087.00","6,056,243.92"
0.13,,CASH,,1.00,"4,357,310.57","4,357,310.57"
0.00,,"SWISS FRANC",,1.22,132.60,162.05
0.00,,"CANADIAN DOLLAR",,0.73,-277.95,-203.38
0.00,,"JAPANESE YEN",,0.01,"-591,427.00","-4,131.81"
0.00,,EURO,,1.14,"-11,387.92","-13,020.42"
-0.02,,"OTHER PAYABLE & RECEIVABLES",,1.00,"-619,063.62","-619,063.62"
-0.03,,"KOREAN WON",,0.00,"-1,331,652,847.54","-972,044.85"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
