"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 05/28/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
5.25,NVDA,"NVIDIA CORP",2379504,"1,139.01","87,308.00","99,444,685.08"
3.91,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,48.68,"1,522,143.00","74,094,970.69"
3.83,QCOM,"QUALCOMM INC",2714923,213.08,"340,160.00","72,481,292.80"
3.63,NFLX,"NETFLIX INC",2857817,649.00,"105,811.00","68,671,339.00"
3.44,META,"META PLATFORMS INC",B7TL820,479.92,"135,806.00","65,176,015.52"
3.31,GOOGL,"ALPHABET INC-CL A",BYVY8G0,176.40,"355,324.00","62,679,153.60"
3.22,AMZN,"AMAZON.COM INC",2000019,182.15,"334,671.00","60,960,322.65"
3.19,AVGO,"BROADCOM INC",BDZ78H9,"1,412.45","42,777.00","60,420,373.65"
3.07,ORCL,"ORACLE CORP",2661568,124.49,"466,834.00","58,116,164.66"
3.00,BABA,"ALIBABA GRP-ADR",BP41ZD1,80.58,"705,733.00","56,867,965.14"
2.98,MSFT,"MICROSOFT CORP",2588173,430.32,"131,012.00","56,377,083.84"
2.79,"005930 KS","SAMSUNG ELECTRON",6771720,57.12,"925,957.00","52,886,514.70"
2.69,IBM,IBM,2005973,169.66,"300,426.00","50,970,275.16"
2.69,AAPL,"APPLE INC",2046251,189.99,"267,694.00","50,859,183.06"
2.68,CRM,"SALESFORCE INC",2310525,269.83,"188,332.00","50,817,623.56"
2.68,NOW,"SERVICENOW INC",B80NXX8,728.86,"69,608.00","50,734,486.88"
2.49,"SIE GR","SIEMENS AG-REG",5727973,192.76,"244,558.00","47,141,467.93"
2.47,CSCO,"CISCO SYSTEMS INC",2198163,46.28,"1,008,817.00","46,688,050.76"
2.34,MU,"MICRON TECHNOLOGY INC",2588184,132.67,"334,601.00","44,391,514.67"
2.33,TSLA,"TESLA INC",B616C79,176.75,"250,031.00","44,192,979.25"
2.22,ACN,"ACCENTURE PLC-CL A",B4BNMY3,297.73,"141,393.00","42,096,937.89"
2.21,ADBE,"ADOBE INC",2008154,478.43,"87,475.00","41,850,664.25"
2.10,UBER,"UBER TECHNOLOGIES INC",BK6N347,63.52,"625,663.00","39,742,113.76"
1.75,INTC,"INTEL CORP",2463247,31.06,"1,068,158.00","33,176,987.48"
1.73,"000660 KS","SK HYNIX INC",6450267,149.05,"219,706.00","32,746,082.51"
1.43,SNPS,"SYNOPSYS INC",2867719,587.94,"45,974.00","27,029,953.56"
1.37,"3690 HK","MEITUAN-CLASS B",BGJW376,15.24,"1,702,915.00","25,945,443.31"
1.29,CDNS,"CADENCE DESIGN SYS INC",2302232,296.21,"82,386.00","24,403,557.06"
1.25,TRI,"THOMSON REUTERS CORP",BNBXPB4,172.49,"137,694.00","23,750,838.06"
1.15,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,279.63,"78,067.00","21,829,875.21"
1.13,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,58.19,"366,561.00","21,330,184.59"
0.87,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,41.63,"396,963.00","16,526,814.91"
0.78,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,874.72,"16,806.00","14,700,544.32"
0.75,"5803 JP","FUJIKURA LTD",6356707,21.78,"647,971.00","14,112,460.94"
0.73,FTNT,"FORTINET INC",B5B2106,59.45,"232,551.00","13,825,156.95"
0.73,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,215.44,"63,874.00","13,761,014.56"
0.70,"EXPN LN","EXPERIAN PLC",B19NLV4,47.58,"279,392.00","13,294,351.20"
0.68,TTD,"TRADE DESK INC-A",BD8FDD1,95.09,"136,101.00","12,941,844.09"
0.65,"WKL NA","WOLTERS KLUWER",5671519,162.68,"75,982.00","12,360,976.97"
0.60,DDOG,"DATADOG INC - CLASS A",BKT9Y49,122.11,"92,257.00","11,265,502.27"
0.57,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,78.75,"137,492.00","10,827,495.00"
0.53,CLS,"CELESTICA INC",BMDLRD5,59.41,"169,666.00","10,079,857.06"
0.49,"6702 JP","FUJITSU LIMITED",6356945,14.55,"634,490.00","9,229,423.54"
0.47,ROK,"ROCKWELL AUTOMATION INC",2754060,258.60,"34,468.00","8,913,424.80"
0.47,"6954 JP","FANUC CORP",6356934,29.11,"305,401.00","8,888,747.27"
0.46,BIDU,"BAIDU INC - SPON ADR",B0FXT17,99.76,"86,728.00","8,651,985.28"
0.44,EBAY,"EBAY INC",2293819,52.90,"158,272.00","8,372,588.80"
0.39,ZS,"ZSCALER INC",BZ00V34,164.16,"44,498.00","7,304,791.68"
0.38,HPE,"HEWLETT PACKA",BYVYWS0,18.41,"393,444.00","7,243,304.04"
0.38,"6526 JP","SOCIONEXT INC",BMTVX75,29.62,"240,401.00","7,119,529.76"
0.35,ZBRA,"ZEBRA TECH CORP",2989356,326.24,"20,514.00","6,692,487.36"
0.34,WIX,"WIX.COM LTD",BFZCHN7,165.06,"39,470.00","6,514,918.20"
0.34,HUBB,"HUBBELL INC",BDFG6S3,397.66,"16,286.00","6,476,290.76"
0.34,SNAP,"SNAP INC - A",BD8DJ71,15.32,"421,255.00","6,453,626.60"
0.34,PEGA,"PEGASYSTEMS INC",2675860,58.84,"108,726.00","6,397,437.84"
0.33,"6701 JP","NEC CORP",6640400,76.13,"82,461.00","6,277,435.30"
0.33,STX,"SEAGATE TECHNOLO",BKVD2N4,96.84,"64,452.00","6,241,531.68"
0.32,"4755 JP","RAKUTEN GROUP INC",6229597,5.08,"1,174,290.00","5,966,347.04"
0.31,"AMP IM","AMPLIFON SPA",B14NJ71,36.72,"161,690.00","5,937,788.23"
0.31,"2353 TT","ACER INC",6005850,1.75,"3,380,600.00","5,928,387.67"
0.31,OKTA,"OKTA INC",BDFZSP1,96.15,"60,174.00","5,785,730.10"
0.30,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,5.97,"937,339.00","5,595,913.83"
0.29,CCCS,"CCC INTELLIGENT",BP4CXL8,11.89,"467,637.00","5,560,203.93"
0.29,"2395 TT","ADVANTECH CO LTD",6202673,11.32,"488,457.00","5,528,297.75"
0.29,VRNT,"VERINT SYSTEMS INC",2849193,30.94,"177,235.00","5,483,650.90"
0.28,CYBR,"CYBERARK SOFTWAR",BQT3XY6,237.63,"21,964.00","5,219,305.32"
0.27,INFA,"INFORMATICA INC - CLASS A",BMG95P4,29.70,"171,923.00","5,106,113.10"
0.26,"6588 JP","TOSHIBA TEC CORP",6894887,19.83,"251,184.00","4,980,600.21"
0.26,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,68.82,"72,017.00","4,956,209.94"
0.25,DOCU,"DOCUSIGN INC",BFYT7B7,57.71,"82,778.00","4,777,118.38"
0.25,AI,"C3.AI INC-A",BMGNBJ2,24.10,"196,559.00","4,737,071.90"
0.25,G,"GENPACT LTD",B23DBK6,33.24,"142,507.00","4,736,932.68"
0.25,"TIETO FH","TIETOEVRY OYJ",5479702,20.77,"226,404.00","4,702,490.70"
0.24,AMBA,"AMBARELLA INC",B7KH3G6,50.35,"89,470.00","4,504,814.50"
0.24,"3443 TT","GLOBAL UNICHIP CORP",B056381,47.57,"93,966.00","4,470,188.89"
0.23,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,39.29,"111,662.00","4,387,199.98"
0.23,STNE,"STONECO LTD-A",BGKG6M3,14.32,"304,797.00","4,364,693.04"
0.22,TWLO,"TWILIO INC - A",BD6P5Q0,58.97,"71,028.00","4,188,521.16"
0.22,PATH,"UIPATH INC - CLASS A",BMD02L5,18.75,"219,790.00","4,121,062.50"
0.21,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,91.26,"43,874.00","4,003,861.45"
0.18,TDC,"TERADATA CORP",B247H10,31.87,"109,551.00","3,491,390.37"
0.18,"TEMN SW","TEMENOS AG - REG",7147892,64.55,"53,278.00","3,439,084.22"
0.18,DXC,"DXC TECHNOLOGY CO",BYXD7B3,15.16,"225,871.00","3,424,204.36"
0.18,VSAT,"VIASAT INC",2946243,15.69,"215,432.00","3,380,128.08"
0.10,,CASH,,1.00,"1,963,756.89","1,963,756.89"
0.04,,"OTHER PAYABLE & RECEIVABLES",,1.00,"771,140.65","771,140.65"
0.00,,"TAIWAN DOLLAR",,0.03,"1,756,186.00","54,605.23"
0.00,,"SWISS FRANC",,1.10,132.60,145.69
0.00,,"KOREAN WON",,0.00,-4.04,0.00
0.00,,"JAPANESE YEN",,0.01,-3.00,-0.02
0.00,,EURO,,1.09,-332.78,-361.88
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
