"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 08/22/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.31,BABA,"ALIBABA GRP-ADR",BP41ZD1,82.96,"844,106.00","70,027,033.76"
3.31,META,"META PLATFORMS INC",B7TL820,531.93,"131,436.00","69,914,751.48"
3.29,CSCO,"CISCO SYSTEMS INC",2198163,50.22,"1,385,590.00","69,584,329.80"
3.26,NOW,"SERVICENOW INC",B80NXX8,820.93,"83,908.00","68,882,594.44"
3.25,NFLX,"NETFLIX INC",2857817,688.96,"99,916.00","68,838,127.36"
3.23,IBM,IBM,2005973,195.96,"348,915.00","68,373,383.40"
3.14,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,48.45,"1,371,043.00","66,425,581.94"
3.10,ADBE,"ADOBE INC",2008154,557.44,"117,674.00","65,596,194.56"
3.07,CRM,"SALESFORCE INC",2310525,258.59,"250,844.00","64,865,749.96"
3.07,NVDA,"NVIDIA CORP",2379504,123.74,"523,989.00","64,838,398.86"
3.04,ACN,"ACCENTURE PLC-CL A",B4BNMY3,330.57,"194,474.00","64,287,270.18"
3.03,AAPL,"APPLE INC",2046251,224.53,"285,501.00","64,103,539.53"
3.01,AVGO,"BROADCOM INC",BDZ78H9,162.34,"392,238.00","63,675,916.92"
2.94,"005930 KS","SAMSUNG ELECTRON",6771720,58.66,"1,061,280.00","62,252,855.38"
2.93,ORCL,"ORACLE CORP",2661568,138.08,"448,884.00","61,981,902.72"
2.87,AMZN,"AMAZON.COM INC",2000019,176.13,"344,606.00","60,695,454.78"
2.84,MSFT,"MICROSOFT CORP",2588173,415.55,"144,398.00","60,004,588.90"
2.74,GOOGL,"ALPHABET INC-CL A",BYVY8G0,163.80,"353,335.00","57,876,273.00"
2.65,QCOM,"QUALCOMM INC",2714923,169.00,"332,234.00","56,147,546.00"
2.60,TSLA,"TESLA INC",B616C79,210.66,"260,734.00","54,926,224.44"
2.58,UBER,"UBER TECHNOLOGIES INC",BK6N347,73.31,"743,036.00","54,471,969.16"
2.47,"SIE GR","SIEMENS AG-REG",5727973,183.27,"284,869.00","52,208,884.35"
1.94,MU,"MICRON TECHNOLOGY INC",2588184,104.26,"394,319.00","41,111,698.94"
1.75,"000660 KS","SK HYNIX INC",6450267,143.16,"258,831.00","37,054,803.24"
1.51,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,74.30,"430,083.00","31,955,166.90"
1.44,INTC,"INTEL CORP",2463247,20.10,"1,513,772.00","30,426,817.20"
1.41,SNPS,"SYNOPSYS INC",2867719,548.06,"54,369.00","29,797,474.14"
1.30,"3690 HK","MEITUAN-CLASS B",BGJW376,13.98,"1,968,415.00","27,514,745.64"
1.26,CDNS,"CADENCE DESIGN SYS INC",2302232,275.58,"96,786.00","26,672,285.88"
1.26,TRI,"THOMSON REUTERS CORP",BNBXPB4,165.76,"160,184.00","26,552,099.84"
1.06,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,245.36,"90,924.00","22,309,112.64"
0.95,FTNT,"FORTINET INC",B5B2106,74.49,"270,224.00","20,128,985.76"
0.82,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,231.08,"75,454.00","17,435,910.32"
0.78,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,35.70,"462,580.00","16,513,001.53"
0.77,TTD,"TRADE DESK INC-A",BD8FDD1,103.17,"157,460.00","16,245,148.20"
0.73,"EXPN LN","EXPERIAN PLC",B19NLV4,47.73,"325,274.00","15,526,174.74"
0.70,"WKL NA","WOLTERS KLUWER",5671519,167.96,"87,992.00","14,778,790.63"
0.64,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,84.37,"161,467.00","13,622,970.79"
0.60,DDOG,"DATADOG INC - CLASS A",BKT9Y49,115.62,"109,695.00","12,682,935.90"
0.60,"6702 JP","FUJITSU LIMITED",6356945,17.27,"731,175.00","12,625,863.40"
0.59,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,604.82,"20,741.00","12,544,571.62"
0.50,ROK,"ROCKWELL AUTOMATION INC",2754060,263.03,"40,183.00","10,569,334.49"
0.50,ZS,"ZSCALER INC",BZ00V34,197.78,"53,376.00","10,556,705.28"
0.50,EBAY,"EBAY INC",2293819,59.02,"177,293.00","10,463,832.86"
0.48,"6954 JP","FANUC CORP",6356934,28.91,"353,916.00","10,230,828.74"
0.42,"5803 JP","FUJIKURA LTD",6356707,27.68,"318,226.00","8,809,566.41"
0.41,BIDU,"BAIDU INC - SPON ADR",B0FXT17,85.79,"102,093.00","8,758,558.47"
0.41,HPE,"HEWLETT PACKA",BYVYWS0,18.77,"462,549.00","8,682,044.73"
0.40,"6701 JP","NEC CORP",6640400,87.16,"96,861.00","8,442,423.97"
0.38,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,7.24,"1,101,529.00","7,975,069.96"
0.36,STX,"SEAGATE TECHNOLO",BKVD2N4,103.23,"74,114.00","7,650,788.22"
0.35,G,"GENPACT LTD",B23DBK6,38.87,"190,009.00","7,385,649.83"
0.34,HUBB,"HUBBELL INC",BDFG6S3,378.14,"19,181.00","7,253,103.34"
0.34,"4755 JP","RAKUTEN GROUP INC",6229597,6.44,"1,105,455.00","7,116,945.37"
0.32,PEGA,"PEGASYSTEMS INC",2675860,67.22,"101,368.00","6,813,956.96"
0.32,CYBR,"CYBERARK SOFTWAR",BQT3XY6,280.64,"24,046.00","6,748,269.44"
0.32,"6526 JP","SOCIONEXT INC",BMTVX75,21.98,"305,336.00","6,711,232.03"
0.31,ZBRA,"ZEBRA TECH CORP",2989356,342.16,"19,250.00","6,586,580.00"
0.31,"6588 JP","TOSHIBA TEC CORP",6894887,23.29,"282,599.00","6,580,609.30"
