"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 06/28/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
5.53,NVDA,"NVIDIA CORP",2379504,123.54,"931,303.00","115,053,172.62"
3.68,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,47.70,"1,608,143.00","76,705,747.52"
3.65,NFLX,"NETFLIX INC",2857817,674.88,"112,727.00","76,077,197.76"
3.52,AVGO,"BROADCOM INC",BDZ78H9,"1,605.53","45,689.00","73,355,060.17"
3.51,META,"META PLATFORMS INC",B7TL820,504.22,"144,906.00","73,064,503.32"
3.47,QCOM,"QUALCOMM INC",2714923,199.18,"362,728.00","72,248,163.04"
3.38,ORCL,"ORACLE CORP",2661568,141.20,"497,774.00","70,285,688.80"
3.32,GOOGL,"ALPHABET INC-CL A",BYVY8G0,182.15,"378,984.00","69,031,935.60"
3.31,AMZN,"AMAZON.COM INC",2000019,193.25,"356,875.00","68,966,093.75"
3.00,MSFT,"MICROSOFT CORP",2588173,446.95,"139,748.00","62,460,368.60"
2.89,AAPL,"APPLE INC",2046251,210.62,"285,530.00","60,138,328.60"
2.81,NOW,"SERVICENOW INC",B80NXX8,786.67,"74,340.00","58,481,047.80"
2.81,"005930 KS","SAMSUNG ELECTRON",6771720,59.21,"987,473.00","58,466,436.25"
2.66,IBM,IBM,2005973,172.95,"320,446.00","55,421,135.70"
2.60,BABA,"ALIBABA GRP-ADR",BP41ZD1,72.00,"752,689.00","54,193,608.00"
2.54,TSLA,"TESLA INC",B616C79,197.88,"266,775.00","52,789,437.00"
2.49,ADBE,"ADOBE INC",2008154,555.54,"93,299.00","51,831,326.46"
2.48,CRM,"SALESFORCE INC",2310525,257.10,"200,708.00","51,602,026.80"
2.45,CSCO,"CISCO SYSTEMS INC",2198163,47.51,"1,075,793.00","51,110,925.43"
2.33,"SIE GR","SIEMENS AG-REG",5727973,186.19,"260,938.00","48,582,765.51"
2.33,UBER,"UBER TECHNOLOGIES INC",BK6N347,72.68,"667,159.00","48,489,116.12"
2.25,MU,"MICRON TECHNOLOGY INC",2588184,131.53,"356,805.00","46,930,561.65"
2.20,ACN,"ACCENTURE PLC-CL A",B4BNMY3,303.41,"150,857.00","45,771,522.37"
1.93,"000660 KS","SK HYNIX INC",6450267,171.81,"234,266.00","40,249,843.08"
1.69,INTC,"INTEL CORP",2463247,30.97,"1,139,138.00","35,279,103.86"
1.40,SNPS,"SYNOPSYS INC",2867719,595.06,"48,886.00","29,090,103.16"
1.30,CDNS,"CADENCE DESIGN SYS INC",2302232,307.75,"87,846.00","27,034,606.50"
1.24,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,66.05,"390,949.00","25,822,181.45"
1.24,"3690 HK","MEITUAN-CLASS B",BGJW376,14.23,"1,812,115.00","25,786,558.46"
1.19,TRI,"THOMSON REUTERS CORP",BNBXPB4,168.57,"146,794.00","24,745,064.58"
1.08,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,269.09,"83,163.00","22,378,331.67"
0.75,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,36.77,"423,535.00","15,571,907.37"
0.73,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,223.56,"68,242.00","15,256,181.52"
0.72,FTNT,"FORTINET INC",B5B2106,60.27,"248,203.00","14,959,194.81"
0.70,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,819.35,"17,898.00","14,664,726.30"
0.68,TTD,"TRADE DESK INC-A",BD8FDD1,97.67,"145,201.00","14,181,781.67"
0.67,"EXPN LN","EXPERIAN PLC",B19NLV4,46.59,"297,956.00","13,883,119.48"
0.66,"5803 JP","FUJIKURA LTD",6356707,19.74,"690,923.00","13,641,498.50"
0.65,"WKL NA","WOLTERS KLUWER",5671519,165.91,"81,078.00","13,451,448.90"
0.61,DDOG,"DATADOG INC - CLASS A",BKT9Y49,129.69,"98,445.00","12,767,332.05"
0.55,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,77.92,"146,592.00","11,422,448.64"
0.51,"6702 JP","FUJITSU LIMITED",6356945,15.65,"678,085.00","10,610,095.39"
