"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 08/18/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.34,PLTR,"PALANTIR TECHN-A",BN78DQ4,174.03,"868,596.00","151,161,761.88"
3.29,AMD,"ADVANCED MICRO DEVICES",2007849,176.14,"846,747.00","149,146,016.58"
3.20,AAPL,"APPLE INC",2046251,230.89,"627,270.00","144,830,370.30"
3.20,AVGO,"BROADCOM INC",BDZ78H9,305.76,"473,208.00","144,688,078.08"
3.19,META,"META PLATFORMS INC",B7TL820,767.37,"188,302.00","144,497,305.74"
3.18,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,75.07,"1,915,018.00","143,763,500.87"
3.17,GOOGL,"ALPHABET INC-CL A",BYVY8G0,203.50,"706,212.00","143,714,142.00"
3.16,NVDA,"NVIDIA CORP",2379504,182.01,"786,598.00","143,168,701.98"
3.13,NFLX,"NETFLIX INC",2857817,"1,245.09","113,882.00","141,793,339.38"
3.12,"005930 KS","SAMSUNG ELECTRON",6771720,50.55,"2,791,520.00","141,097,841.00"
3.05,ORCL,"ORACLE CORP",2661568,249.07,"554,880.00","138,203,961.60"
3.04,MSFT,"MICROSOFT CORP",2588173,517.10,"265,740.00","137,414,154.00"
3.01,AMZN,"AMAZON.COM INC",2000019,231.49,"588,371.00","136,202,002.79"
2.99,TSLA,"TESLA INC",B616C79,335.16,"403,592.00","135,267,894.72"
2.98,TSM,"TAIWAN SEMIC-ADR",2113382,241.41,"558,870.00","134,916,806.70"
2.94,BABA,"ALIBABA GRP-ADR",BP41ZD1,121.40,"1,095,807.00","133,030,969.80"
2.89,CSCO,"CISCO SYSTEMS INC",2198163,66.95,"1,957,256.00","131,038,289.20"
2.71,CRM,"SALESFORCE INC",2310525,243.97,"502,414.00","122,573,943.58"
2.52,IBM,IBM,2005973,239.45,"476,408.00","114,075,895.60"
2.33,"SIE GR","SIEMENS AG-REG",5727973,272.43,"387,024.00","105,435,034.64"
2.10,UBER,"UBER TECHNOLOGIES INC",BK6N347,93.98,"1,011,667.00","95,076,464.66"
1.98,NOW,"SERVICENOW INC",B80NXX8,892.05,"100,221.00","89,402,143.05"
1.86,QCOM,"QUALCOMM INC",2714923,158.90,"531,151.00","84,399,893.90"
1.86,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,143.11,"589,300.00","84,334,723.00"
1.66,ACN,"ACCENTURE PLC-CL A",B4BNMY3,249.13,"301,258.00","75,052,405.54"
1.62,ADBE,"ADOBE INC",2008154,357.24,"205,487.00","73,408,175.88"
1.51,"000660 KS","SK HYNIX INC",6450267,193.15,"353,274.00","68,236,547.77"
1.48,MU,"MICRON TECHNOLOGY INC",2588184,123.55,"541,193.00","66,864,395.15"
1.44,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,438.54,"148,862.00","65,281,941.48"
1.24,SNPS,"SYNOPSYS INC",2867719,625.33,"89,518.00","55,978,290.94"
1.10,INTC,"INTEL CORP",2463247,23.66,"2,108,613.00","49,889,783.58"
1.04,CDNS,"CADENCE DESIGN SYS INC",2302232,356.25,"131,896.00","46,987,950.00"
0.92,"3690 HK","MEITUAN-CLASS B",BGJW376,15.54,"2,692,415.00","41,836,559.05"
0.83,TRI,"THOMSON REUTERS CORP",BNBXPB4,172.35,"217,891.00","37,552,424.40"
0.71,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,76.74,"416,781.00","31,983,773.94"
0.71,SNOW,"SNOWFLAKE INC",BN134B7,198.24,"161,154.00","31,947,168.96"
0.66,FTNT,"FORTINET INC",B5B2106,80.76,"369,905.00","29,873,527.80"
0.63,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,232.01,"121,873.00","28,275,754.73"
0.60,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,42.76,"630,079.00","26,943,539.18"
