"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 09/10/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.89,ORCL,"ORACLE CORP",2661568,328.33,"577,430.00","189,587,591.90"
3.73,AVGO,"BROADCOM INC",BDZ78H9,369.57,"492,478.00","182,005,094.46"
3.61,GOOGL,"ALPHABET INC-CL A",BYVY8G0,239.17,"735,322.00","175,866,962.74"
3.37,BABA,"ALIBABA GRP-ADR",BP41ZD1,143.93,"1,140,907.00","164,210,744.51"
3.33,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,81.33,"1,997,018.00","162,408,167.58"
3.12,"005930 KS","SAMSUNG ELECTRON",6771720,52.37,"2,905,910.00","152,170,416.91"
3.11,TSM,"TAIWAN SEMIC-ADR",2113382,260.44,"581,830.00","151,531,805.20"
3.09,PLTR,"PALANTIR TECHN-A",BN78DQ4,166.74,"904,266.00","150,777,312.84"
3.04,AAPL,"APPLE INC",2046251,226.79,"653,100.00","148,116,549.00"
3.03,NFLX,"NETFLIX INC",2857817,"1,247.71","118,392.00","147,718,882.32"
3.02,META,"META PLATFORMS INC",B7TL820,751.98,"196,092.00","147,457,262.16"
2.99,TSLA,"TESLA INC",B616C79,347.79,"419,992.00","146,069,017.68"
2.98,NVDA,"NVIDIA CORP",2379504,177.32,"818,988.00","145,222,952.16"
2.89,AMZN,"AMAZON.COM INC",2000019,230.33,"612,561.00","141,091,175.13"
2.88,AMD,"ADVANCED MICRO DEVICES",2007849,159.54,"881,597.00","140,649,985.38"
2.85,CSCO,"CISCO SYSTEMS INC",2198163,68.13,"2,037,616.00","138,822,778.08"
2.84,MSFT,"MICROSOFT CORP",2588173,500.37,"276,810.00","138,507,419.70"
2.61,IBM,IBM,2005973,256.88,"496,088.00","127,435,085.44"
2.60,CRM,"SALESFORCE INC",2310525,242.57,"522,914.00","126,843,248.98"
2.21,"SIE GR","SIEMENS AG-REG",5727973,267.86,"403,014.00","107,949,334.58"
2.03,UBER,"UBER TECHNOLOGIES INC",BK6N347,94.21,"1,053,077.00","99,210,384.17"
1.98,NOW,"SERVICENOW INC",B80NXX8,923.57,"104,321.00","96,347,745.97"
1.80,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,567.12,"155,012.00","87,910,405.44"
1.80,QCOM,"QUALCOMM INC",2714923,158.95,"552,881.00","87,880,434.95"
1.79,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,142.20,"613,490.00","87,238,278.00"
1.65,"000660 KS","SK HYNIX INC",6450267,219.27,"367,624.00","80,609,994.23"
1.62,MU,"MICRON TECHNOLOGY INC",2588184,140.00,"563,333.00","78,866,620.00"
1.56,ACN,"ACCENTURE PLC-CL A",B4BNMY3,243.11,"313,558.00","76,229,085.38"
1.54,ADBE,"ADOBE INC",2008154,350.16,"214,097.00","74,968,205.52"
1.11,INTC,"INTEL CORP",2463247,24.77,"2,195,123.00","54,373,196.71"
0.95,CDNS,"CADENCE DESIGN SYS INC",2302232,338.53,"137,226.00","46,455,117.78"
0.79,TRI,"THOMSON REUTERS CORP",BNBXPB4,170.49,"226,911.00","38,686,056.39"
0.78,SNOW,"SNOWFLAKE INC",BN134B7,225.85,"167,714.00","37,878,206.90"
0.75,"3690 HK","MEITUAN-CLASS B",BGJW376,13.06,"2,815,415.00","36,757,218.57"
0.74,SNPS,"SYNOPSYS INC",2867719,387.78,"93,208.00","36,144,198.24"
0.63,FTNT,"FORTINET INC",B5B2106,79.48,"385,075.00","30,605,761.00"
0.60,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,67.10,"434,001.00","29,121,467.10"
0.57,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,219.28,"126,793.00","27,803,169.04"
0.54,"6702 JP","FUJITSU LIMITED",6356945,25.36,"1,041,373.00","26,406,079.94"
0.50,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,226.48,"108,127.00","24,488,602.96"
0.50,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,37.33,"655,909.00","24,484,089.91"
0.50,"EXPN LN","EXPERIAN PLC",B19NLV4,52.78,"460,409.00","24,300,022.43"
0.46,"5803 JP","FUJIKURA LTD",6356707,92.46,"244,350.00","22,592,616.08"
0.46,DDOG,"DATADOG INC - CLASS A",BKT9Y49,139.13,"160,108.00","22,275,826.04"
0.45,ZS,"ZSCALER INC",BZ00V34,278.79,"78,693.00","21,938,821.47"
0.45,CRWV,"COREWEAVE INC-CL A",BTTRKN7,117.14,"185,877.00","21,773,631.78"
0.43,"6701 JP","NEC CORP",6640400,30.65,"685,757.00","21,017,197.21"
0.42,STX,"SEAGATE TECHNOLO",BKVD2N4,193.04,"106,216.00","20,503,936.64"
0.41,HUT,"HUT 8 CORP",BQQ8816,30.95,"642,406.00","19,882,465.70"
0.36,CYBR,"CYBERARK SOFTWAR",BQT3XY6,468.85,"37,446.00","17,556,557.10"
0.36,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,75.99,"229,644.00","17,450,647.56"
0.36,STNE,"STONECO LTD-A",BGKG6M3,17.62,"988,124.00","17,410,744.88"
0.35,AMBA,"AMBARELLA INC",B7KH3G6,83.47,"204,963.00","17,108,261.61"
0.34,HPE,"HEWLETT PACKA",BYVYWS0,24.44,"670,627.00","16,390,123.88"
0.33,"4755 JP","RAKUTEN GROUP INC",6229597,6.34,"2,539,328.00","16,104,316.03"
0.33,BIDU,"BAIDU INC - SPON ADR",B0FXT17,107.60,"149,010.00","16,033,476.00"
0.33,SOUN,"SOUNDHOUND AI INC-A",BLDBS68,14.05,"1,139,499.00","16,009,960.95"
0.31,"WKL NA","WOLTERS KLUWER",5671519,123.72,"120,150.00","14,865,515.42"
0.30,"TIETO FH","TIETOEVRY OYJ",5479702,18.53,"801,441.00","14,850,202.65"
0.30,WIX,"WIX.COM LTD",BFZCHN7,164.04,"90,285.00","14,810,351.40"
0.30,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,7.96,"1,817,871.00","14,470,253.16"
0.29,"3443 TT","GLOBAL UNICHIP CORP",B056381,45.80,"308,865.00","14,147,268.29"
0.29,INFA,"INFORMATICA INC - CLASS A",BMG95P4,24.79,"567,333.00","14,064,185.07"
0.29,"6954 JP","FANUC CORP",6356934,28.39,"493,553.00","14,011,595.19"
0.28,"6526 JP","SOCIONEXT INC",BMTVX75,18.83,"735,017.00","13,841,245.41"
0.28,"2395 TT","ADVANTECH CO LTD",6202673,11.61,"1,188,057.00","13,791,087.46"
0.28,PONY,"PONY AI INC",BRWKBD6,14.90,"919,782.00","13,704,751.80"
0.28,"2353 TT","ACER INC",6005850,1.03,"13,123,800.00","13,541,548.08"
0.28,PEGA,"PEGASYSTEMS INC",2675860,56.45,"239,767.00","13,534,847.15"
0.27,CCCS,"CCC INTELLIGENT",BP4CXL8,9.60,"1,392,350.00","13,366,560.00"
0.27,DXC,"DXC TECHNOLOGY CO",BYXD7B3,14.22,"938,378.00","13,343,735.16"
0.27,TDC,"TERADATA CORP",B247H10,21.04,"626,247.00","13,176,236.88"
0.27,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,43.91,"299,769.00","13,162,856.79"
0.27,"6588 JP","TOSHIBA TEC CORP",6894887,19.60,"670,504.00","13,140,359.23"
0.27,OKTA,"OKTA INC",BDFZSP1,90.21,"145,501.00","13,125,645.21"
