"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 11/14/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.48,ADBE,"ADOBE INC",2008154,604.33,"41,466.00","25,059,147.78"
3.45,INTC,"INTEL CORP",2463247,39.41,"631,421.00","24,884,301.61"
3.40,META,"META PLATFORMS INC",B7TL820,336.31,"72,798.00","24,482,695.38"
3.36,NOW,"SERVICENOW INC",B80NXX8,654.17,"36,966.00","24,182,048.22"
3.34,AMZN,"AMAZON.COM INC",2000019,145.80,"165,065.00","24,066,477.00"
3.32,NVDA,"NVIDIA CORP",2379504,496.56,"48,215.00","23,941,640.40"
3.32,GOOGL,"ALPHABET INC-CL A",BYVY8G0,133.62,"178,902.00","23,904,885.24"
3.23,IBM,IBM,2005973,150.41,"154,644.00","23,260,004.04"
3.20,MSFT,"MICROSOFT CORP",2588173,369.52,"62,453.00","23,077,632.56"
3.12,NFLX,"NETFLIX INC",2857817,448.65,"50,138.00","22,494,413.70"
3.04,QCOM,"QUALCOMM INC",2714923,127.36,"172,221.00","21,934,066.56"
3.02,ACN,"ACCENTURE PLC-CL A",B4BNMY3,320.49,"67,958.00","21,779,859.42"
3.01,CSCO,"CISCO SYSTEMS INC",2198163,53.17,"407,696.00","21,677,196.32"
2.94,ORCL,"ORACLE CORP",2661568,116.10,"182,447.00","21,182,096.70"
2.91,AAPL,"APPLE INC",2046251,187.44,"112,039.00","21,000,590.16"
2.90,"005930 KS","SAMSUNG ELECTRON",6771720,53.27,"392,048.00","20,885,627.09"
2.89,CRM,"SALESFORCE INC",2310525,221.18,"94,197.00","20,834,492.46"
2.75,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,39.42,"502,643.00","19,815,250.83"
2.72,TSLA,"TESLA INC",B616C79,237.41,"82,528.00","19,592,972.48"
2.71,BABA,"ALIBABA GRP-ADR",BP41ZD1,83.87,"232,749.00","19,520,658.63"
2.62,"SIE GR","SIEMENS AG-REG",5727973,148.00,"127,424.00","18,858,398.47"
2.31,UBER,"UBER TECHNOLOGIES INC",BK6N347,53.88,"309,210.00","16,660,234.80"
1.72,SNPS,"SYNOPSYS INC",2867719,538.32,"23,035.00","12,400,201.20"
1.66,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,65.52,"182,829.00","11,978,956.08"
1.63,"3690 HK","MEITUAN-CLASS B",BGJW376,13.87,"848,515.00","11,769,534.89"
1.58,CDNS,"CADENCE DESIGN SYS INC",2302232,272.62,"41,740.00","11,379,158.80"
1.51,"000660 KS","SK HYNIX INC",6450267,97.82,"111,311.00","10,888,209.18"
1.28,TRI,"THOMSON REUTERS CORP",BNBXPB4,133.33,"69,334.00","9,244,302.22"
1.07,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,194.89,"39,713.00","7,739,666.57"
1.02,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,232.42,"31,755.00","7,380,497.10"
0.92,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,33.17,"199,892.00","6,630,066.17"
0.84,"STMMI IM","STMICROELECTRONICS NV",5962343,43.51,"139,807.00","6,082,616.63"
0.73,"WKL NA","WOLTERS KLUWER",5671519,132.54,"39,854.00","5,282,365.40"
0.70,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,72.21,"69,489.00","5,017,800.69"
0.68,DDOG,"DATADOG INC - CLASS A",BKT9Y49,109.02,"44,878.00","4,892,599.56"
0.65,ROK,"ROCKWELL AUTOMATION INC",2754060,267.55,"17,501.00","4,682,392.55"
0.65,"EXPN LN","EXPERIAN PLC",B19NLV4,33.40,"140,085.00","4,678,283.05"
0.65,BIDU,"BAIDU INC - SPON ADR",B0FXT17,109.54,"42,663.00","4,673,305.02"
0.63,TTD,"TRADE DESK INC-A",BD8FDD1,67.63,"67,577.00","4,570,232.51"
0.58,"6702 JP","FUJITSU LIMITED",6356945,129.26,"32,283.00","4,172,902.04"
0.58,ZS,"ZSCALER INC",BZ00V34,187.09,"22,186.00","4,150,778.74"
0.54,"6954 JP","FANUC CORP",6356934,25.18,"154,235.00","3,883,997.68"
0.52,SPLK,"SPLUNK INC",B424494,151.14,"24,976.00","3,774,872.64"
0.46,EBAY,"EBAY INC",2293819,40.34,"81,541.00","3,289,363.94"
0.45,HPE,"HEWLETT PACKA",BYVYWS0,16.42,"195,878.00","3,216,316.76"
0.40,INFA,"INFORMATICA INC - CLASS A",BMG95P4,24.91,"114,668.00","2,856,379.88"
0.39,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,101.60,"27,690.00","2,813,188.90"
0.37,CYBR,"CYBERARK SOFTWAR",BQT3XY6,187.13,"14,275.00","2,671,280.75"
0.37,STX,"SEAGATE TECHNOLO",BKVD2N4,74.61,"35,518.00","2,649,997.98"
0.36,BAH,"BOOZ ALLEN HAMIL",B5367T7,129.32,"20,019.00","2,588,857.08"
0.35,SNAP,"SNAP INC - A",BD8DJ71,12.15,"206,551.00","2,509,594.65"
0.33,WIX,"WIX.COM LTD",BFZCHN7,92.56,"25,336.00","2,345,100.16"
0.32,HUBB,"HUBBELL INC",BDFG6S3,295.54,"7,896.00","2,333,583.84"
0.32,FRSH,"FRESHWORKS INC-CL A",BPF0BB7,18.32,"126,224.00","2,312,423.68"
0.32,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,293.87,"7,817.00","2,297,181.79"
0.32,"6701 JP","NEC CORP",6640400,51.15,"44,510.00","2,276,850.88"
0.31,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,4.80,"469,534.00","2,253,763.20"
0.31,CCCS,"CCC INTELLIGENT",BP4CXL8,11.47,"193,868.00","2,223,665.96"
0.31,PATH,"UIPATH INC - CLASS A",BMD02L5,18.06,"122,142.00","2,205,884.52"
