"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 04/24/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.21,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,60.70,"1,955,243.00","118,692,777.02"
3.89,BABA,"ALIBABA GRP-ADR",BP41ZD1,119.29,"920,006.00","109,747,515.74"
3.78,NFLX,"NETFLIX INC",2857817,"1,096.87","97,216.00","106,633,313.92"
3.52,"005930 KS","SAMSUNG ELECTRON",6771720,38.82,"2,562,071.00","99,451,099.13"
3.22,PLTR,"PALANTIR TECHN-A",BN78DQ4,107.78,"843,404.00","90,902,083.12"
3.16,AAPL,"APPLE INC",2046251,208.37,"428,026.00","89,187,777.62"
3.07,CSCO,"CISCO SYSTEMS INC",2198163,56.29,"1,538,378.00","86,595,297.62"
2.94,MSFT,"MICROSOFT CORP",2588173,387.30,"214,319.00","83,005,748.70"
2.91,IBM,IBM,2005973,229.33,"357,617.00","82,012,306.61"
2.84,META,"META PLATFORMS INC",B7TL820,533.15,"150,424.00","80,198,555.60"
2.80,NOW,"SERVICENOW INC",B80NXX8,938.57,"84,311.00","79,131,775.27"
2.73,GOOGL,"ALPHABET INC-CL A",BYVY8G0,159.28,"483,548.00","77,019,525.44"
2.72,ACN,"ACCENTURE PLC-CL A",B4BNMY3,291.41,"263,533.00","76,796,151.53"
2.69,AMZN,"AMAZON.COM INC",2000019,186.54,"406,651.00","75,856,677.54"
2.68,CRM,"SALESFORCE INC",2310525,264.70,"286,052.00","75,717,964.40"
2.66,AVGO,"BROADCOM INC",BDZ78H9,188.15,"398,424.00","74,963,475.60"
2.50,ORCL,"ORACLE CORP",2661568,137.51,"513,391.00","70,596,396.41"
2.50,"SIE GR","SIEMENS AG-REG",5727973,228.21,"309,009.00","70,518,465.78"
2.48,TSM,"TAIWAN SEMIC-ADR",2113382,164.18,"426,190.00","69,971,874.20"
2.45,NVDA,"NVIDIA CORP",2379504,106.43,"650,280.00","69,209,300.40"
2.25,UBER,"UBER TECHNOLOGIES INC",BK6N347,78.10,"814,425.00","63,606,592.50"
2.24,QCOM,"QUALCOMM INC",2714923,147.21,"429,698.00","63,255,842.58"
2.15,ADBE,"ADOBE INC",2008154,360.91,"168,192.00","60,702,174.72"
2.13,TSLA,"TESLA INC",B616C79,259.51,"231,757.00","60,143,259.07"
2.10,AMD,"ADVANCED MICRO DEVICES",2007849,94.47,"627,657.00","59,294,756.79"
1.58,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,95.12,"469,085.00","44,619,365.20"
1.27,INTC,"INTEL CORP",2463247,21.49,"1,662,232.00","35,721,365.68"
1.24,"000660 KS","SK HYNIX INC",6450267,124.26,"281,627.00","34,993,619.36"
1.24,"3690 HK","MEITUAN-CLASS B",BGJW376,16.37,"2,134,715.00","34,941,879.92"
1.18,MU,"MICRON TECHNOLOGY INC",2588184,77.42,"430,929.00","33,362,523.18"
1.12,TRI,"THOMSON REUTERS CORP",BNBXPB4,182.03,"174,020.00","31,676,860.60"
