"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 07/17/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
5.58,NVDA,"NVIDIA CORP",2379504,464.61,"55,365.00","25,723,132.65"
5.00,META,"META PLATFORMS INC",B7TL820,310.62,"74,236.00","23,059,186.32"
4.66,TSLA,"TESLA INC",B616C79,290.38,"74,022.00","21,494,508.36"
3.37,CRM,"SALESFORCE INC",2310525,228.00,"68,107.00","15,528,396.00"
3.31,ADBE,"ADOBE INC",2008154,522.00,"29,204.00","15,244,488.00"
3.29,MSFT,"MICROSOFT CORP",2588173,345.73,"43,916.00","15,183,078.68"
3.18,AAPL,"APPLE INC",2046251,193.99,"75,534.00","14,652,840.66"
3.15,AMZN,"AMAZON.COM INC",2000019,133.56,"108,816.00","14,533,464.96"
3.09,ORCL,"ORACLE CORP",2661568,118.89,"119,662.00","14,226,615.18"
2.91,NFLX,"NETFLIX INC",2857817,450.05,"29,804.00","13,413,290.20"
2.89,GOOGL,"ALPHABET INC-CL A",BYVY8G0,124.65,"106,740.00","13,305,141.00"
2.67,"005930 KS","SAMSUNG ELECTRON",6771720,57.88,"212,648.00","12,307,223.37"
2.64,ACN,"ACCENTURE PLC-CL A",B4BNMY3,319.78,"38,085.00","12,178,821.30"
2.63,INTC,"INTEL CORP",2463247,34.37,"352,329.00","12,109,547.73"
2.49,NOW,"SERVICENOW INC",B80NXX8,592.38,"19,402.00","11,493,356.76"
2.48,"SIE GR","SIEMENS AG-REG",5727973,168.40,"67,829.00","11,422,291.75"
2.47,CSCO,"CISCO SYSTEMS INC",2198163,50.81,"223,762.00","11,369,347.22"
2.19,IBM,IBM,2005973,134.24,"75,105.00","10,082,095.20"
2.18,QCOM,"QUALCOMM INC",2714923,123.40,"81,315.00","10,034,271.00"
2.01,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,45.12,"205,143.00","9,256,604.51"
1.90,UBER,"UBER TECHNOLOGIES INC",BK6N347,45.51,"191,958.00","8,736,008.58"
1.81,BABA,"ALIBABA GRP-ADR",BP41ZD1,93.41,"89,131.00","8,325,726.71"
1.79,"3690 HK","MEITUAN-CLASS B",BGJW376,16.96,"487,215.00","8,261,315.87"
1.46,SNPS,"SYNOPSYS INC",2867719,461.18,"14,601.00","6,733,689.18"
1.43,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,68.68,"96,183.00","6,605,848.44"
1.42,"000660 KS","SK HYNIX INC",6450267,92.54,"70,620.00","6,535,068.30"
1.40,CDNS,"CADENCE DESIGN SYS INC",2302232,244.44,"26,403.00","6,453,949.32"
1.26,TRI,"THOMSON REUTERS CORP",BNBXPB4,132.64,"43,915.78","5,824,988.59"
1.19,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,219.62,"24,929.00","5,474,906.98"
1.17,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,42.62,"125,972.00","5,368,458.65"
1.00,"STMMI IM","STMICROELECTRONICS NV",5962343,52.57,"88,063.00","4,629,818.72"
0.96,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,228.25,"19,355.00","4,417,778.75"
0.93,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,302.05,"14,250.00","4,304,212.50"
0.88,BIDU,"BAIDU INC - SPON ADR",B0FXT17,149.66,"26,955.00","4,034,085.30"
0.84,TTD,"TRADE DESK INC-A",BD8FDD1,90.69,"42,629.00","3,866,024.01"
0.82,ROK,"ROCKWELL AUTOMATION INC",2754060,342.58,"11,033.00","3,779,685.14"
0.76,IONQ,"IONQ INC",BP484B3,14.90,"236,188.00","3,519,201.20"
0.75,"EXPN LN","EXPERIAN PLC",B19NLV4,39.14,"88,341.00","3,457,645.75"
0.72,"6954 JP","FANUC CORP",6356934,33.94,"97,756.00","3,318,145.65"
0.69,"WKL NA","WOLTERS KLUWER",5671519,127.21,"25,070.00","3,189,119.59"
0.69,DDOG,"DATADOG INC - CLASS A",BKT9Y49,112.77,"28,246.00","3,185,301.42"
0.59,"6702 JP","FUJITSU LIMITED",6356945,133.09,"20,271.00","2,697,894.30"
0.53,EBAY,"EBAY INC",2293819,47.19,"52,061.00","2,456,758.59"
0.50,"3443 TT","GLOBAL UNICHIP CORP",B056381,57.79,"40,200.00","2,323,213.14"
0.47,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,61.98,"34,690.00","2,149,975.85"
0.46,ZS,"ZSCALER INC",BZ00V34,151.82,"13,870.00","2,105,743.40"
