"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 09/22/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.67,ORCL,"ORACLE CORP",2661568,328.15,"607,680.00","199,410,192.00"
3.63,BABA,"ALIBABA GRP-ADR",BP41ZD1,164.25,"1,201,407.00","197,331,099.75"
3.60,GOOGL,"ALPHABET INC-CL A",BYVY8G0,252.53,"774,372.00","195,552,161.16"
3.53,TSLA,"TESLA INC",B616C79,434.21,"441,992.00","191,917,346.32"
3.38,"005930 KS","SAMSUNG ELECTRON",6771720,59.96,"3,059,360.00","183,432,937.72"
3.24,AAPL,"APPLE INC",2046251,256.08,"687,750.00","176,119,020.00"
3.23,AVGO,"BROADCOM INC",BDZ78H9,338.79,"518,328.00","175,604,343.12"
3.20,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,82.51,"2,107,018.00","173,850,173.84"
3.14,PLTR,"PALANTIR TECHN-A",BN78DQ4,179.33,"952,116.00","170,742,962.28"
3.07,TSM,"TAIWAN SEMIC-ADR",2113382,272.63,"612,630.00","167,021,316.90"
2.92,NVDA,"NVIDIA CORP",2379504,183.61,"862,438.00","158,352,241.18"
2.91,META,"META PLATFORMS INC",B7TL820,765.16,"206,542.00","158,037,676.72"
2.81,NFLX,"NETFLIX INC",2857817,"1,227.37","124,442.00","152,736,377.54"
2.76,MSFT,"MICROSOFT CORP",2588173,514.45,"291,660.00","150,044,487.00"
2.73,AMD,"ADVANCED MICRO DEVICES",2007849,159.79,"928,347.00","148,340,567.13"
2.70,AMZN,"AMAZON.COM INC",2000019,227.63,"645,011.00","146,823,853.93"
2.68,CSCO,"CISCO SYSTEMS INC",2198163,67.75,"2,145,416.00","145,351,934.00"
2.61,IBM,IBM,2005973,271.37,"522,488.00","141,787,568.56"
2.53,CRM,"SALESFORCE INC",2310525,249.69,"550,414.00","137,432,871.66"
2.09,"SIE GR","SIEMENS AG-REG",5727973,267.28,"424,464.00","113,452,565.95"
2.03,UBER,"UBER TECHNOLOGIES INC",BK6N347,99.39,"1,108,627.00","110,186,437.53"
1.93,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,643.50,"163,262.00","105,059,097.00"
1.92,NOW,"SERVICENOW INC",B80NXX8,947.78,"109,821.00","104,086,147.38"
1.87,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,157.12,"645,940.00","101,490,092.80"
1.82,QCOM,"QUALCOMM INC",2714923,169.72,"582,031.00","98,782,301.32"
1.80,MU,"MICRON TECHNOLOGY INC",2588184,164.62,"593,033.00","97,625,092.46"
1.80,"000660 KS","SK HYNIX INC",6450267,252.04,"386,874.00","97,507,253.12"
1.51,ADBE,"ADOBE INC",2008154,364.08,"225,647.00","82,153,559.76"
1.46,ACN,"ACCENTURE PLC-CL A",B4BNMY3,239.99,"330,058.00","79,210,619.42"
1.22,INTC,"INTEL CORP",2463247,28.76,"2,311,173.00","66,469,335.48"
0.99,CDNS,"CADENCE DESIGN SYS INC",2302232,373.37,"144,376.00","53,905,667.12"
0.93,SNPS,"SYNOPSYS INC",2867719,514.79,"98,158.00","50,530,756.82"
0.75,SNOW,"SNOWFLAKE INC",BN134B7,229.54,"176,514.00","40,517,023.56"
0.73,"3690 HK","MEITUAN-CLASS B",BGJW376,13.37,"2,980,415.00","39,860,353.15"
0.72,TRI,"THOMSON REUTERS CORP",BNBXPB4,163.09,"239,011.00","38,980,303.99"
0.64,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,75.53,"457,101.00","34,524,838.53"
0.63,FTNT,"FORTINET INC",B5B2106,85.01,"405,425.00","34,465,179.25"
0.55,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,225.73,"133,393.00","30,110,801.89"
0.51,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,242.66,"113,627.00","27,572,727.82"
0.50,"6702 JP","FUJITSU LIMITED",6356945,24.91,"1,096,373.00","27,315,714.55"
0.49,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,38.85,"690,559.00","26,826,664.86"
0.48,CRWV,"COREWEAVE INC-CL A",BTTRKN7,133.23,"195,777.00","26,083,369.71"
0.47,STX,"SEAGATE TECHNOLO",BKVD2N4,229.33,"111,716.00","25,619,830.28"
