"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 09/20/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.64,NOW,"SERVICENOW INC",B80NXX8,937.36,"83,908.00","78,652,002.88"
3.52,IBM,IBM,2005973,217.70,"348,915.00","75,958,795.50"
3.49,ORCL,"ORACLE CORP",2661568,168.00,"448,884.00","75,412,512.00"
3.45,BABA,"ALIBABA GRP-ADR",BP41ZD1,88.29,"844,106.00","74,526,118.74"
3.41,META,"META PLATFORMS INC",B7TL820,561.35,"131,436.00","73,781,598.60"
3.33,CSCO,"CISCO SYSTEMS INC",2198163,51.97,"1,385,590.00","72,009,112.30"
3.24,NFLX,"NETFLIX INC",2857817,701.03,"99,916.00","70,044,113.48"
3.17,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,49.88,"1,371,043.00","68,392,432.73"
3.11,AVGO,"BROADCOM INC",BDZ78H9,171.10,"392,238.00","67,111,921.80"
3.10,CRM,"SALESFORCE INC",2310525,266.80,"250,844.00","66,925,179.20"
3.06,AMZN,"AMAZON.COM INC",2000019,191.60,"344,606.00","66,026,509.60"
3.03,ACN,"ACCENTURE PLC-CL A",B4BNMY3,336.22,"194,474.00","65,386,048.28"
3.02,AAPL,"APPLE INC",2046251,228.20,"285,501.00","65,151,328.20"
2.91,MSFT,"MICROSOFT CORP",2588173,435.27,"144,398.00","62,852,117.46"
2.88,TSLA,"TESLA INC",B616C79,238.25,"260,734.00","62,119,875.50"
2.84,ADBE,"ADOBE INC",2008154,522.30,"117,674.00","61,461,130.20"
2.81,NVDA,"NVIDIA CORP",2379504,116.00,"523,989.00","60,782,724.00"
2.68,GOOGL,"ALPHABET INC-CL A",BYVY8G0,163.59,"353,335.00","57,802,072.65"
2.60,QCOM,"QUALCOMM INC",2714923,168.92,"332,234.00","56,120,967.28"
2.54,UBER,"UBER TECHNOLOGIES INC",BK6N347,73.94,"743,036.00","54,940,081.84"
2.45,"SIE GR","SIEMENS AG-REG",5727973,185.71,"284,869.00","52,903,063.83"
2.33,"005930 KS","SAMSUNG ELECTRON",6771720,47.40,"1,061,280.00","50,301,414.38"
1.66,MU,"MICRON TECHNOLOGY INC",2588184,90.90,"394,319.00","35,843,597.10"
1.59,"3690 HK","MEITUAN-CLASS B",BGJW376,17.45,"1,968,415.00","34,339,210.22"
1.57,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,78.72,"430,083.00","33,856,133.76"
1.53,INTC,"INTEL CORP",2463247,21.84,"1,513,772.00","33,060,780.48"
1.42,"000660 KS","SK HYNIX INC",6450267,118.19,"258,831.00","30,591,596.52"
1.28,SNPS,"SYNOPSYS INC",2867719,506.65,"54,369.00","27,546,053.85"
1.26,TRI,"THOMSON REUTERS CORP",BNBXPB4,169.46,"160,184.00","27,144,780.64"
1.23,CDNS,"CADENCE DESIGN SYS INC",2302232,273.76,"96,786.00","26,496,135.36"
0.98,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,231.88,"90,924.00","21,083,457.12"
0.96,FTNT,"FORTINET INC",B5B2106,76.78,"270,224.00","20,747,798.72"
0.87,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,248.29,"75,454.00","18,734,473.66"
0.80,TTD,"TRADE DESK INC-A",BD8FDD1,109.51,"157,460.00","17,243,444.60"
0.76,"EXPN LN","EXPERIAN PLC",B19NLV4,50.63,"325,274.00","16,467,163.64"
0.71,"WKL NA","WOLTERS KLUWER",5671519,173.44,"87,992.00","15,261,477.12"
0.69,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,32.39,"462,580.00","14,984,288.96"
0.68,"6702 JP","FUJITSU LIMITED",6356945,20.10,"731,175.00","14,693,359.90"
0.68,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,90.28,"161,467.00","14,577,240.76"
0.58,DDOG,"DATADOG INC - CLASS A",BKT9Y49,114.76,"109,695.00","12,588,598.20"
0.52,EBAY,"EBAY INC",2293819,62.72,"177,293.00","11,119,816.96"
0.49,ROK,"ROCKWELL AUTOMATION INC",2754060,261.60,"40,183.00","10,511,872.80"
0.47,"5803 JP","FUJIKURA LTD",6356707,31.96,"318,226.00","10,170,188.78"
