"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 07/07/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
0.65,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,226.00,"109,392.00","24,722,592.00"
0.65,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,43.56,"562,292.00","24,490,955.11"
0.59,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,241.21,"92,046.00","22,202,415.66"
0.56,"6702 JP","FUJITSU LIMITED",6356945,23.68,"889,027.00","21,055,661.93"
0.55,ZS,"ZSCALER INC",BZ00V34,315.45,"65,981.00","20,813,706.45"
0.55,"EXPN LN","EXPERIAN PLC",B19NLV4,52.70,"394,539.00","20,794,093.18"
0.54,DDOG,"DATADOG INC - CLASS A",BKT9Y49,152.41,"135,408.00","20,637,533.28"
0.52,STNE,"STONECO LTD-A",BGKG6M3,16.01,"1,241,095.00","19,869,930.95"
0.50,QUBT,"QUANTUM COMPUTING INC",BFYDQ34,19.88,"954,271.00","18,970,907.48"
0.47,"6701 JP","NEC CORP",6640400,27.61,"640,760.00","17,689,625.84"
0.44,"WKL NA","WOLTERS KLUWER",5671519,163.75,"102,890.00","16,848,403.57"
0.40,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,47.11,"318,099.00","14,985,643.89"
0.39,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,74.61,"196,969.00","14,695,857.09"
0.38,STX,"SEAGATE TECHNOLO",BKVD2N4,148.39,"97,465.00","14,462,831.35"
0.37,TTD,"TRADE DESK INC-A",BD8FDD1,73.56,"193,059.00","14,201,420.04"
0.31,CYBR,"CYBERARK SOFTWAR",BQT3XY6,401.46,"29,415.00","11,808,945.90"
0.31,HPE,"HEWLETT PACKA",BYVYWS0,20.91,"564,511.00","11,803,925.01"
0.31,OKTA,"OKTA INC",BDFZSP1,97.40,"120,754.00","11,761,439.60"
0.31,BIDU,"BAIDU INC - SPON ADR",B0FXT17,89.79,"128,939.00","11,577,432.81"
0.30,"5803 JP","FUJIKURA LTD",6356707,50.82,"227,294.00","11,552,169.42"
0.30,TWLO,"TWILIO INC - A",BD6P5Q0,121.49,"94,047.00","11,425,770.03"
0.30,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,8.55,"1,324,373.00","11,323,389.15"
0.30,NICE,"NICE LTD - SPON ADR",2639736,169.51,"66,530.00","11,277,500.30"
0.29,"6526 JP","SOCIONEXT INC",BMTVX75,18.09,"612,552.00","11,079,252.54"
0.29,"6954 JP","FANUC CORP",6356934,25.83,"426,810.00","11,024,839.40"
0.29,"TIETO FH","TIETOEVRY OYJ",5479702,18.82,"575,286.00","10,825,020.05"
0.28,"2395 TT","ADVANTECH CO LTD",6202673,11.69,"918,557.00","10,737,530.61"
0.28,PEGA,"PEGASYSTEMS INC",2675860,54.68,"194,518.00","10,636,244.24"
0.28,G,"GENPACT LTD",B23DBK6,46.06,"230,756.00","10,628,621.36"
0.28,INFA,"INFORMATICA INC - CLASS A",BMG95P4,24.50,"430,337.00","10,543,256.50"
0.27,"3443 TT","GLOBAL UNICHIP CORP",B056381,43.38,"238,865.00","10,362,906.72"
0.27,PATH,"UIPATH INC - CLASS A",BMD02L5,13.16,"770,568.00","10,140,674.88"
0.26,"6588 JP","TOSHIBA TEC CORP",6894887,20.01,"487,436.00","9,755,740.92"
0.26,"2353 TT","ACER INC",6005850,1.03,"9,384,900.00","9,694,143.17"
0.25,"4755 JP","RAKUTEN GROUP INC",6229597,5.30,"1,811,681.00","9,593,043.19"
0.25,"AMP IM","AMPLIFON SPA",B14NJ71,23.77,"391,245.00","9,300,048.42"
0.24,SNAP,"SNAP INC - A",BD8DJ71,9.19,"1,004,424.00","9,230,656.56"
0.24,CCCS,"CCC INTELLIGENT",BP4CXL8,9.70,"930,134.00","9,022,299.80"
0.24,"TEMN SW","TEMENOS AG - REG",7147892,72.34,"124,719.00","9,021,959.16"
0.23,HUT,"HUT 8 CORP",BQQ8816,21.20,"416,991.00","8,840,209.20"
0.23,VRNT,"VERINT SYSTEMS INC",2849193,21.20,"415,879.00","8,816,634.80"
0.22,AMBA,"AMBARELLA INC",B7KH3G6,65.57,"128,900.00","8,451,973.00"
0.21,ZBRA,"ZEBRA TECH CORP",2989356,317.11,"25,344.00","8,036,835.84"
0.21,AI,"C3.AI INC-A",BMGNBJ2,25.65,"311,908.00","8,000,440.20"
0.21,DXC,"DXC TECHNOLOGY CO",BYXD7B3,15.59,"502,089.00","7,827,567.51"
0.20,TDC,"TERADATA CORP",B247H10,22.82,"330,016.00","7,530,965.12"
0.19,SOUN,"SOUNDHOUND AI INC-A",BLDBS68,11.38,"647,462.00","7,368,117.56"
0.19,WIX,"WIX.COM LTD",BFZCHN7,163.68,"44,637.00","7,306,184.16"
0.13,,CASH,,1.00,"4,914,623.39","4,914,623.39"
0.04,,"OTHER PAYABLE & RECEIVABLES",,1.00,"1,340,062.48","1,340,062.48"
0.00,"25557878D TT","ACER INC - RTS",,0.41,"4,376.00","1,777.94"
0.00,,"SWISS FRANC",,1.25,132.60,166.38
0.00,,"KOREAN WON",,0.00,0.96,0.00
0.00,,"TAIWAN DOLLAR",,0.03,-0.40,-0.01
0.00,,"CANADIAN DOLLAR",,0.73,-277.95,-203.72
0.00,,EURO,,1.17,-332.77,-390.62
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
