"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 08/04/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.25,AMZN,"AMAZON.COM INC",2000019,139.57,"118,007.00","16,470,236.99"
3.23,GOOGL,"ALPHABET INC-CL A",BYVY8G0,128.11,"127,876.00","16,382,194.36"
3.19,META,"META PLATFORMS INC",B7TL820,310.73,"52,121.00","16,195,558.33"
3.18,BABA,"ALIBABA GRP-ADR",BP41ZD1,96.90,"166,440.00","16,128,036.00"
3.14,IBM,IBM,2005973,144.24,"110,438.00","15,929,577.12"
3.13,INTC,"INTEL CORP",2463247,35.14,"451,032.00","15,849,264.48"
3.12,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,43.97,"360,043.00","15,831,638.78"
3.07,ADBE,"ADOBE INC",2008154,526.88,"29,537.00","15,562,454.56"
3.05,NFLX,"NETFLIX INC",2857817,431.60,"35,878.00","15,484,944.80"
3.05,NVDA,"NVIDIA CORP",2379504,446.80,"34,588.00","15,453,918.40"
3.02,CSCO,"CISCO SYSTEMS INC",2198163,52.63,"291,477.00","15,340,434.51"
3.00,ACN,"ACCENTURE PLC-CL A",B4BNMY3,312.00,"48,707.00","15,196,584.00"
2.95,TSLA,"TESLA INC",B616C79,253.86,"58,999.00","14,977,486.14"
2.95,QCOM,"QUALCOMM INC",2714923,121.50,"123,024.00","14,947,416.00"
2.95,"SIE GR","SIEMENS AG-REG",5727973,164.07,"91,061.00","14,940,110.94"
2.94,ORCL,"ORACLE CORP",2661568,114.44,"130,398.00","14,922,747.12"
2.88,MSFT,"MICROSOFT CORP",2588173,327.78,"44,628.00","14,628,165.84"
2.88,"005930 KS","SAMSUNG ELECTRON",6771720,52.16,"280,107.00","14,609,070.37"
2.87,NOW,"SERVICENOW INC",B80NXX8,551.63,"26,382.00","14,553,102.66"
2.87,AAPL,"APPLE INC",2046251,181.99,"79,954.00","14,550,828.46"
2.85,CRM,"SALESFORCE INC",2310525,214.59,"67,302.00","14,442,336.18"
2.22,"3690 HK","MEITUAN-CLASS B",BGJW376,18.44,"610,815.00","11,262,722.80"
1.97,UBER,"UBER TECHNOLOGIES INC",BK6N347,45.20,"220,798.00","9,980,069.60"
1.49,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,57.93,"130,780.00","7,576,085.40"
1.45,"000660 KS","SK HYNIX INC",6450267,91.71,"79,939.00","7,331,277.08"
1.44,SNPS,"SYNOPSYS INC",2867719,441.42,"16,500.00","7,283,430.00"
1.35,CDNS,"CADENCE DESIGN SYS INC",2302232,229.00,"29,990.00","6,867,710.00"
1.29,TRI,"THOMSON REUTERS CORP",BNBXPB4,131.37,"49,788.00","6,540,649.56"
1.19,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,213.70,"28,305.00","6,048,778.50"
1.06,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,37.75,"142,852.00","5,393,226.34"
1.02,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,230.12,"22,486.00","5,174,478.32"
0.99,"STMMI IM","STMICROELECTRONICS NV",5962343,50.07,"99,879.00","5,000,610.88"
0.89,BIDU,"BAIDU INC - SPON ADR",B0FXT17,148.26,"30,542.00","4,528,156.92"
0.81,TTD,"TRADE DESK INC-A",BD8FDD1,84.84,"48,326.00","4,099,977.84"
0.74,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,75.90,"49,525.00","3,758,947.50"
0.74,ROK,"ROCKWELL AUTOMATION INC",2754060,298.82,"12,510.00","3,738,238.20"
