"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 11/20/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.88,TSLA,"TESLA INC",B616C79,342.03,"274,064.00","93,738,109.92"
3.85,NFLX,"NETFLIX INC",2857817,883.85,"105,186.00","92,968,646.10"
3.74,NOW,"SERVICENOW INC",B80NXX8,"1,022.98","88,248.00","90,275,939.04"
3.72,ORCL,"ORACLE CORP",2661568,190.75,"471,824.00","90,000,428.00"
3.56,CRM,"SALESFORCE INC",2310525,325.70,"263,864.00","85,940,504.80"
3.47,CSCO,"CISCO SYSTEMS INC",2198163,57.50,"1,456,890.00","83,771,175.00"
3.33,NVDA,"NVIDIA CORP",2379504,145.89,"550,959.00","80,379,408.51"
3.26,IBM,IBM,2005973,214.60,"366,895.00","78,735,667.00"
3.24,META,"META PLATFORMS INC",B7TL820,565.52,"138,256.00","78,186,533.12"
3.19,BABA,"ALIBABA GRP-ADR",BP41ZD1,86.77,"887,506.00","77,008,895.62"
3.13,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,52.78,"1,433,043.00","75,633,592.14"
3.04,AMZN,"AMAZON.COM INC",2000019,202.88,"362,276.00","73,498,554.88"
3.02,ACN,"ACCENTURE PLC-CL A",B4BNMY3,357.07,"204,394.00","72,982,965.58"
2.84,AAPL,"APPLE INC",2046251,229.00,"300,071.00","68,716,259.00"
2.79,AVGO,"BROADCOM INC",BDZ78H9,163.25,"412,388.00","67,322,341.00"
2.71,GOOGL,"ALPHABET INC-CL A",BYVY8G0,175.98,"371,625.00","65,398,567.50"
2.61,MSFT,"MICROSOFT CORP",2588173,414.66,"151,838.00","62,961,145.08"
2.55,ADBE,"ADOBE INC",2008154,499.50,"123,564.00","61,720,218.00"
2.30,"SIE GR","SIEMENS AG-REG",5727973,185.75,"299,439.00","55,620,495.77"
2.25,UBER,"UBER TECHNOLOGIES INC",BK6N347,69.60,"781,166.00","54,369,153.60"
2.23,QCOM,"QUALCOMM INC",2714923,154.27,"349,284.00","53,884,042.68"
1.95,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,103.94,"452,093.00","46,990,546.42"
1.92,"3690 HK","MEITUAN-CLASS B",BGJW376,22.46,"2,061,415.00","46,294,769.96"
1.84,"005930 KS","SAMSUNG ELECTRON",6771720,39.75,"1,115,840.00","44,359,262.43"
1.69,MU,"MICRON TECHNOLOGY INC",2588184,98.37,"414,469.00","40,771,315.53"
1.58,INTC,"INTEL CORP",2463247,24.01,"1,591,582.00","38,213,883.82"
1.38,"000660 KS","SK HYNIX INC",6450267,122.64,"272,161.00","33,378,143.56"
1.28,SNPS,"SYNOPSYS INC",2867719,541.56,"57,159.00","30,955,028.04"
1.28,CDNS,"CADENCE DESIGN SYS INC",2302232,304.01,"101,746.00","30,931,801.46"
1.12,TRI,"THOMSON REUTERS CORP",BNBXPB4,160.20,"168,554.00","27,002,350.80"
1.09,FTNT,"FORTINET INC",B5B2106,92.45,"284,174.00","26,271,886.30"
0.87,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,220.34,"95,574.00","21,058,775.16"
0.85,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,259.44,"79,174.00","20,540,902.56"
0.85,TTD,"TRADE DESK INC-A",BD8FDD1,123.90,"165,520.00","20,507,928.00"
0.65,"EXPN LN","EXPERIAN PLC",B19NLV4,45.94,"342,014.00","15,712,496.00"
0.65,DDOG,"DATADOG INC - CLASS A",BKT9Y49,135.45,"115,275.00","15,613,998.75"
0.62,"WKL NA","WOLTERS KLUWER",5671519,160.91,"92,642.00","14,907,045.44"
0.62,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,30.64,"486,450.00","14,902,658.52"
0.60,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,84.90,"169,837.00","14,419,161.30"
0.57,"6702 JP","FUJITSU LIMITED",6356945,17.95,"768,995.00","13,803,804.97"
0.50,"5803 JP","FUJIKURA LTD",6356707,36.27,"334,656.00","12,137,046.87"
0.49,ROK,"ROCKWELL AUTOMATION INC",2754060,280.08,"42,353.00","11,862,228.24"
0.47,EBAY,"EBAY INC",2293819,60.82,"186,593.00","11,348,586.26"
0.47,ZS,"ZSCALER INC",BZ00V34,200.94,"56,166.00","11,285,996.04"
0.46,TWLO,"TWILIO INC - A",BD6P5Q0,98.44,"111,632.00","10,989,054.08"
0.43,HPE,"HEWLETT PACKA",BYVYWS0,21.18,"486,419.00","10,302,354.42"
0.42,CLS,"CELESTICA INC",BMDLRD5,86.98,"115,836.00","10,075,415.28"
0.40,"6954 JP","FANUC CORP",6356934,26.17,"372,206.00","9,740,819.64"
0.39,DOCU,"DOCUSIGN INC",BFYT7B7,78.81,"119,373.00","9,407,786.13"
0.39,BIDU,"BAIDU INC - SPON ADR",B0FXT17,86.75,"107,363.00","9,313,740.25"
0.38,PEGA,"PEGASYSTEMS INC",2675860,86.91,"106,638.00","9,267,908.58"
0.38,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,7.99,"1,157,949.00","9,252,012.51"
0.37,HUBB,"HUBBELL INC",BDFG6S3,445.58,"20,111.00","8,961,059.38"
0.37,G,"GENPACT LTD",B23DBK6,44.64,"199,929.00","8,924,830.56"
