"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 05/09/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.16,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,63.59,"1,955,243.00","124,325,151.10"
3.86,BABA,"ALIBABA GRP-ADR",BP41ZD1,125.33,"920,006.00","115,304,351.98"
3.71,NFLX,"NETFLIX INC",2857817,"1,140.22","97,216.00","110,847,627.52"
3.35,"005930 KS","SAMSUNG ELECTRON",6771720,39.15,"2,562,071.00","100,304,690.69"
3.31,PLTR,"PALANTIR TECHN-A",BN78DQ4,117.30,"843,404.00","98,931,289.20"
3.14,MSFT,"MICROSOFT CORP",2588173,438.73,"214,319.00","94,028,174.87"
3.07,CSCO,"CISCO SYSTEMS INC",2198163,59.77,"1,538,378.00","91,948,853.06"
2.98,META,"META PLATFORMS INC",B7TL820,592.49,"150,424.00","89,124,715.76"
2.98,IBM,IBM,2005973,249.20,"357,617.00","89,118,156.40"
2.84,AAPL,"APPLE INC",2046251,198.27,"428,026.00","84,864,715.02"
2.77,AVGO,"BROADCOM INC",BDZ78H9,208.20,"398,424.00","82,951,876.80"
2.76,NOW,"SERVICENOW INC",B80NXX8,980.06,"84,311.00","82,629,838.66"
2.71,ACN,"ACCENTURE PLC-CL A",B4BNMY3,307.90,"263,533.00","81,141,810.70"
2.63,CRM,"SALESFORCE INC",2310525,275.42,"286,052.00","78,784,441.84"
2.63,AMZN,"AMAZON.COM INC",2000019,193.06,"406,651.00","78,508,042.06"
2.58,ORCL,"ORACLE CORP",2661568,150.34,"513,391.00","77,183,202.94"
2.54,NVDA,"NVIDIA CORP",2379504,116.65,"650,280.00","75,855,162.00"
2.52,TSM,"TAIWAN SEMIC-ADR",2113382,176.52,"426,190.00","75,231,058.80"
2.49,"SIE GR","SIEMENS AG-REG",5727973,241.20,"309,009.00","74,533,626.82"
2.47,GOOGL,"ALPHABET INC-CL A",BYVY8G0,152.75,"483,548.00","73,861,957.00"
2.31,TSLA,"TESLA INC",B616C79,298.26,"231,757.00","69,123,842.82"
2.26,UBER,"UBER TECHNOLOGIES INC",BK6N347,82.81,"814,425.00","67,442,534.25"
2.16,AMD,"ADVANCED MICRO DEVICES",2007849,102.84,"627,657.00","64,548,245.88"
2.16,ADBE,"ADOBE INC",2008154,383.28,"168,192.00","64,464,629.76"
2.09,QCOM,"QUALCOMM INC",2714923,145.18,"429,698.00","62,383,555.64"
1.44,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,91.77,"469,085.00","43,047,930.45"
1.29,"3690 HK","MEITUAN-CLASS B",BGJW376,18.13,"2,134,715.00","38,695,740.18"
1.28,"000660 KS","SK HYNIX INC",6450267,135.81,"281,627.00","38,247,753.31"
1.27,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,328.54,"115,283.00","37,875,076.82"
1.24,MU,"MICRON TECHNOLOGY INC",2588184,85.86,"430,929.00","36,999,563.94"
1.19,INTC,"INTEL CORP",2463247,21.42,"1,662,232.00","35,605,009.44"
1.09,TRI,"THOMSON REUTERS CORP",BNBXPB4,187.39,"174,020.00","32,609,607.80"
1.08,CDNS,"CADENCE DESIGN SYS INC",2302232,305.78,"105,944.00","32,395,556.32"
0.97,SNPS,"SYNOPSYS INC",2867719,482.90,"59,772.00","28,863,898.80"
0.96,FTNT,"FORTINET INC",B5B2106,97.42,"295,420.00","28,779,816.40"
0.74,SNOW,"SNOWFLAKE INC-CLASS A",BN134B7,174.14,"127,680.00","22,234,195.20"
0.72,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,259.18,"82,644.00","21,419,671.92"
0.67,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,59.65,"333,685.00","19,904,310.25"
0.63,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,191.88,"98,107.00","18,824,771.16"
0.62,"6702 JP","FUJITSU LIMITED",6356945,23.16,"796,105.00","18,434,786.68"
0.60,"EXPN LN","EXPERIAN PLC",B19NLV4,51.03,"353,544.00","18,040,119.22"
0.60,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,35.45,"503,077.00","17,831,589.01"
0.54,"WKL NA","WOLTERS KLUWER",5671519,176.13,"91,958.00","16,196,246.92"
0.51,STNE,"STONECO LTD-A",BGKG6M3,13.65,"1,110,822.00","15,162,720.30"
0.50,"6701 JP","NEC CORP",6640400,25.96,"572,435.00","14,858,085.99"
0.46,ZS,"ZSCALER INC",BZ00V34,233.06,"59,206.00","13,798,550.36"
0.44,DDOG,"DATADOG INC - CLASS A",BKT9Y49,107.88,"120,832.00","13,035,356.16"
0.43,OKTA,"OKTA INC",BDFZSP1,119.45,"108,000.00","12,900,600.00"
0.41,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,69.87,"176,016.00","12,298,237.92"
0.41,TTD,"TRADE DESK INC-A",BD8FDD1,71.04,"173,017.00","12,291,127.68"
0.34,BIDU,"BAIDU INC - SPON ADR",B0FXT17,86.86,"115,274.00","10,012,699.64"
0.33,"4755 JP","RAKUTEN GROUP INC",6229597,6.16,"1,621,282.00","9,989,418.11"
0.33,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,8.29,"1,184,990.00","9,823,567.10"
0.33,"6954 JP","FANUC CORP",6356934,25.59,"382,171.00","9,779,930.22"
0.33,NICE,"NICE LTD - SPON ADR",2639736,164.42,"59,242.00","9,740,569.64"
0.32,CYBR,"CYBERARK SOFTWAR",BQT3XY6,359.51,"26,682.00","9,592,445.82"
0.32,"2353 TT","ACER INC",6005850,1.13,"8,382,800.00","9,430,995.71"
0.31,"2395 TT","ADVANTECH CO LTD",6202673,11.27,"827,457.00","9,322,882.40"
0.31,"TIETO FH","TIETOEVRY OYJ",5479702,17.95,"515,160.00","9,247,488.59"
0.30,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,31.99,"284,392.00","9,097,700.08"
0.30,TWLO,"TWILIO INC - A",BD6P5Q0,105.69,"84,026.00","8,880,707.94"
0.29,G,"GENPACT LTD",B23DBK6,42.46,"206,159.00","8,753,511.14"
0.29,"3443 TT","GLOBAL UNICHIP CORP",B056381,36.29,"238,865.00","8,668,805.67"
0.29,PATH,"UIPATH INC - CLASS A",BMD02L5,12.50,"689,489.00","8,618,612.50"
0.29,HPE,"HEWLETT PACKA",BYVYWS0,16.89,"505,296.00","8,534,449.44"
0.28,"5803 JP","FUJIKURA LTD",6356707,41.34,"203,608.00","8,417,266.90"
0.28,STX,"SEAGATE TECHNOLO",BKVD2N4,95.71,"87,444.00","8,369,265.24"
0.28,"TEMN SW","TEMENOS AG - REG",7147892,74.55,"111,965.00","8,347,230.83"
0.28,"6588 JP","TOSHIBA TEC CORP",6894887,18.94,"436,420.00","8,267,046.44"
0.27,PEGA,"PEGASYSTEMS INC",2675860,93.07,"87,238.00","8,119,240.66"
0.25,CCCS,"CCC INTELLIGENT",BP4CXL8,9.01,"832,657.00","7,502,239.57"
0.25,SNAP,"SNAP INC - A",BD8DJ71,8.25,"898,748.00","7,414,671.00"
0.25,"AMP IM","AMPLIFON SPA",B14NJ71,21.07,"350,250.00","7,380,497.62"
0.25,QUBT,"QUANTUM COMPUTING INC",BFYDQ34,8.59,"854,061.00","7,336,383.99"
0.25,INFA,"INFORMATICA INC - CLASS A",BMG95P4,19.01,"384,787.00","7,314,800.87"
0.24,DXC,"DXC TECHNOLOGY CO",BYXD7B3,16.25,"449,251.00","7,300,328.75"
0.23,WIX,"WIX.COM LTD",BFZCHN7,171.53,"40,082.00","6,875,265.46"
0.22,VRNT,"VERINT SYSTEMS INC",2849193,17.87,"372,151.00","6,650,338.37"
0.22,TDC,"TERADATA CORP",B247H10,22.48,"295,398.00","6,640,547.04"
0.22,AI,"C3.AI INC-A",BMGNBJ2,23.37,"279,112.00","6,522,847.44"
0.22,"6526 JP","SOCIONEXT INC",BMTVX75,11.79,"547,871.00","6,460,431.06"
0.21,AMBA,"AMBARELLA INC",B7KH3G6,53.85,"115,235.00","6,205,404.75"
0.20,ZBRA,"ZEBRA TECH CORP",2989356,266.71,"22,611.00","6,030,579.81"
0.17,SOUN,"SOUNDHOUND AI INC-A",BLDBS68,8.98,"579,137.00","5,200,650.26"
0.17,HUT,"HUT 8 CORP",BQQ8816,13.89,"373,263.00","5,184,623.07"
0.07,,"OTHER PAYABLE & RECEIVABLES",,1.00,"2,008,414.03","2,008,414.03"
0.02,,CASH,,1.00,"448,606.22","448,606.22"
0.00,,"SWISS FRANC",,1.21,132.60,159.96
0.00,,"KOREAN WON",,0.00,0.76,0.00
0.00,,"CANADIAN DOLLAR",,0.72,-277.95,-199.57
0.00,,EURO,,1.13,-545.69,-614.91
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
