"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 11/04/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.73,BABA,"ALIBABA GRP-ADR",BP41ZD1,98.40,"853,066.00","83,941,694.40"
3.60,NOW,"SERVICENOW INC",B80NXX8,954.59,"84,804.00","80,953,050.36"
3.48,CSCO,"CISCO SYSTEMS INC",2198163,55.83,"1,400,310.00","78,179,307.30"
3.42,ORCL,"ORACLE CORP",2661568,169.59,"453,620.00","76,929,415.80"
3.40,NFLX,"NETFLIX INC",2857817,755.51,"101,004.00","76,309,532.04"
3.36,CRM,"SALESFORCE INC",2310525,298.01,"253,532.00","75,555,071.32"
3.32,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,53.91,"1,383,843.00","74,607,900.07"
3.31,META,"META PLATFORMS INC",B7TL820,560.68,"132,844.00","74,482,973.92"
3.24,IBM,IBM,2005973,206.32,"352,627.00","72,754,002.64"
3.21,NVDA,"NVIDIA CORP",2379504,136.05,"529,557.00","72,046,229.85"
3.03,AMZN,"AMAZON.COM INC",2000019,195.78,"348,254.00","68,181,168.12"
3.01,ACN,"ACCENTURE PLC-CL A",B4BNMY3,343.90,"196,522.00","67,583,915.80"
2.97,AVGO,"BROADCOM INC",BDZ78H9,168.55,"396,398.00","66,812,882.90"
2.85,AAPL,"APPLE INC",2046251,222.01,"288,509.00","64,051,883.09"
2.85,TSLA,"TESLA INC",B616C79,242.84,"263,486.00","63,984,940.24"
2.69,GOOGL,"ALPHABET INC-CL A",BYVY8G0,169.24,"357,111.00","60,437,465.64"
2.65,MSFT,"MICROSOFT CORP",2588173,408.46,"145,934.00","59,608,201.64"
2.55,ADBE,"ADOBE INC",2008154,481.35,"118,890.00","57,227,701.50"
2.53,"SIE GR","SIEMENS AG-REG",5727973,197.60,"287,877.00","56,883,882.75"
2.47,QCOM,"QUALCOMM INC",2714923,165.18,"335,754.00","55,459,845.72"
2.45,UBER,"UBER TECHNOLOGIES INC",BK6N347,73.25,"750,908.00","55,004,011.00"
2.14,"3690 HK","MEITUAN-CLASS B",BGJW376,24.15,"1,987,615.00","48,004,340.81"
2.04,"005930 KS","SAMSUNG ELECTRON",6771720,42.82,"1,072,544.00","45,924,817.86"
