"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 02/07/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.40,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,54.96,"1,906,343.00","104,780,960.48"
3.36,META,"META PLATFORMS INC",B7TL820,714.52,"145,009.00","103,611,830.68"
3.19,ACN,"ACCENTURE PLC-CL A",B4BNMY3,385.98,"254,269.00","98,142,748.62"
3.08,NFLX,"NETFLIX INC",2857817,"1,013.93","93,623.00","94,927,168.39"
3.05,AAPL,"APPLE INC",2046251,227.38,"412,912.00","93,887,930.56"
3.00,CSCO,"CISCO SYSTEMS INC",2198163,62.27,"1,483,768.00","92,394,233.36"
2.98,BABA,"ALIBABA GRP-ADR",BP41ZD1,103.51,"887,415.00","91,856,326.65"
2.98,"005930 KS","SAMSUNG ELECTRON",6771720,37.10,"2,471,139.00","91,672,249.18"
2.93,PLTR,"PALANTIR TECHN-A",BN78DQ4,110.85,"813,295.00","90,153,750.75"
2.92,CRM,"SALESFORCE INC",2310525,325.83,"276,024.00","89,936,899.92"
2.92,AMZN,"AMAZON.COM INC",2000019,229.15,"392,197.00","89,871,942.55"
2.81,IBM,IBM,2005973,250.67,"344,985.00","86,477,389.95"
2.81,GOOGL,"ALPHABET INC-CL A",BYVY8G0,185.34,"466,419.00","86,446,097.46"
2.81,AVGO,"BROADCOM INC",BDZ78H9,224.87,"384,256.00","86,407,646.72"
2.81,ORCL,"ORACLE CORP",2661568,174.46,"495,230.00","86,397,825.80"
2.75,TSM,"TAIWAN SEMIC-ADR",2113382,206.12,"411,184.00","84,753,246.08"
2.75,MSFT,"MICROSOFT CORP",2588173,409.75,"206,564.00","84,639,599.00"
2.67,NOW,"SERVICENOW INC",B80NXX8,"1,008.29","81,462.00","82,137,319.98"
2.64,NVDA,"NVIDIA CORP",2379504,129.84,"627,056.00","81,416,951.04"
2.63,TSLA,"TESLA INC",B616C79,361.62,"223,987.00","80,998,178.94"
2.29,ADBE,"ADOBE INC",2008154,433.07,"162,494.00","70,371,276.58"
2.26,QCOM,"QUALCOMM INC",2714923,167.96,"414,374.00","69,598,257.04"
2.11,AMD,"ADVANCED MICRO DEVICES",2007849,107.56,"605,170.00","65,092,085.20"
2.08,"SIE GR","SIEMENS AG-REG",5727973,214.60,"298,649.00","64,088,895.26"
1.90,UBER,"UBER TECHNOLOGIES INC",BK6N347,74.60,"785,097.00","58,568,236.20"
1.72,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,117.41,"452,238.00","53,097,263.58"
1.36,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,375.72,"111,398.00","41,854,456.56"
1.32,"3690 HK","MEITUAN-CLASS B",BGJW376,19.78,"2,057,015.00","40,688,789.10"
1.24,MU,"MICRON TECHNOLOGY INC",2588184,92.30,"415,253.00","38,327,851.90"
