"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 08/06/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.43,NOW,"SERVICENOW INC",B80NXX8,792.95,"84,188.00","66,756,874.60"
3.39,BABA,"ALIBABA GRP-ADR",BP41ZD1,77.90,"846,906.00","65,973,977.40"
3.36,IBM,IBM,2005973,186.80,"350,075.00","65,394,010.00"
3.35,META,"META PLATFORMS INC",B7TL820,494.09,"131,876.00","65,158,612.84"
3.23,CSCO,"CISCO SYSTEMS INC",2198163,45.16,"1,390,190.00","62,780,980.40"
3.22,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,45.46,"1,375,043.00","62,509,571.02"
3.20,ACN,"ACCENTURE PLC-CL A",B4BNMY3,318.68,"195,114.00","62,178,929.52"
3.14,NFLX,"NETFLIX INC",2857817,609.57,"100,256.00","61,113,049.92"
3.12,ADBE,"ADOBE INC",2008154,514.20,"118,054.00","60,703,366.80"
3.09,CRM,"SALESFORCE INC",2310525,238.42,"251,684.00","60,006,499.28"
3.05,AAPL,"APPLE INC",2046251,207.23,"286,441.00","59,359,168.43"
2.98,MSFT,"MICROSOFT CORP",2588173,399.61,"144,878.00","57,894,697.58"
2.97,ORCL,"ORACLE CORP",2661568,128.21,"450,364.00","57,741,168.44"
2.91,AVGO,"BROADCOM INC",BDZ78H9,143.92,"393,538.00","56,637,988.96"
2.89,"005930 KS","SAMSUNG ELECTRON",6771720,52.72,"1,064,800.00","56,131,753.07"
2.89,GOOGL,"ALPHABET INC-CL A",BYVY8G0,158.29,"354,515.00","56,116,179.35"
2.88,AMZN,"AMAZON.COM INC",2000019,161.93,"345,746.00","55,986,649.78"
2.82,NVDA,"NVIDIA CORP",2379504,104.25,"525,729.00","54,807,248.25"
2.72,QCOM,"QUALCOMM INC",2714923,158.72,"333,334.00","52,906,772.48"
2.70,TSLA,"TESLA INC",B616C79,200.64,"261,594.00","52,486,220.16"
2.49,UBER,"UBER TECHNOLOGIES INC",BK6N347,64.87,"745,496.00","48,360,325.52"
2.48,"SIE GR","SIEMENS AG-REG",5727973,168.38,"285,809.00","48,125,463.05"
1.81,MU,"MICRON TECHNOLOGY INC",2588184,89.00,"395,619.00","35,210,091.00"
1.59,"000660 KS","SK HYNIX INC",6450267,119.03,"259,691.00","30,910,649.82"
1.54,INTC,"INTEL CORP",2463247,19.71,"1,518,792.00","29,927,796.36"
1.40,SNPS,"SYNOPSYS INC",2867719,499.39,"54,549.00","27,241,225.11"
1.38,"3690 HK","MEITUAN-CLASS B",BGJW376,13.55,"1,974,415.00","26,744,771.13"
1.31,TRI,"THOMSON REUTERS CORP",BNBXPB4,158.45,"160,724.00","25,466,717.80"
1.30,CDNS,"CADENCE DESIGN SYS INC",2302232,259.80,"97,106.00","25,228,138.80"
1.20,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,54.22,"431,503.00","23,396,092.66"
1.11,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,236.76,"91,224.00","21,598,194.24"
0.82,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,211.25,"75,694.00","15,990,357.50"
0.78,FTNT,"FORTINET INC",B5B2106,55.81,"271,124.00","15,131,430.44"
0.78,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,32.51,"464,120.00","15,089,558.27"
0.73,"WKL NA","WOLTERS KLUWER",5671519,161.22,"88,292.00","14,234,572.59"
0.73,"EXPN LN","EXPERIAN PLC",B19NLV4,43.27,"326,354.00","14,122,223.11"
0.69,TTD,"TRADE DESK INC-A",BD8FDD1,84.79,"157,980.00","13,395,124.20"
0.68,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,81.55,"162,007.00","13,211,670.85"
0.66,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,616.94,"20,801.00","12,832,968.94"
0.64,"6702 JP","FUJITSU LIMITED",6356945,16.94,"733,615.00","12,429,203.33"
0.60,DDOG,"DATADOG INC - CLASS A",BKT9Y49,105.47,"110,055.00","11,607,500.85"
0.52,ROK,"ROCKWELL AUTOMATION INC",2754060,250.77,"40,323.00","10,111,798.71"
0.51,EBAY,"EBAY INC",2293819,55.92,"177,893.00","9,947,776.56"
0.50,"6954 JP","FANUC CORP",6356934,27.42,"355,096.00","9,736,503.23"
0.46,ZS,"ZSCALER INC",BZ00V34,165.75,"53,556.00","8,876,907.00"
0.44,BIDU,"BAIDU INC - SPON ADR",B0FXT17,83.01,"102,433.00","8,502,963.33"
0.41,HPE,"HEWLETT PACKA",BYVYWS0,17.25,"464,089.00","8,005,535.25"
0.39,"6701 JP","NEC CORP",6640400,77.39,"97,181.00","7,520,999.45"
0.37,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,6.51,"1,105,169.00","7,194,650.19"
0.36,STX,"SEAGATE TECHNOLO",BKVD2N4,93.68,"74,354.00","6,965,482.72"
0.36,HUBB,"HUBBELL INC",BDFG6S3,361.03,"19,241.00","6,946,578.23"
0.34,PEGA,"PEGASYSTEMS INC",2675860,65.39,"101,708.00","6,650,686.12"
0.33,VSAT,"VIASAT INC",2946243,17.54,"369,389.00","6,479,083.06"
0.32,TWLO,"TWILIO INC - A",BD6P5Q0,58.86,"106,412.00","6,263,410.32"
0.32,G,"GENPACT LTD",B23DBK6,32.32,"190,649.00","6,161,775.68"
0.32,"AMP IM","AMPLIFON SPA",B14NJ71,30.87,"198,502.00","6,127,087.25"
0.31,ZBRA,"ZEBRA TECH CORP",2989356,316.56,"19,310.00","6,112,773.60"
0.31,"TIETO FH","TIETOEVRY OYJ",5479702,19.34,"313,206.00","6,058,096.77"
0.31,VRNT,"VERINT SYSTEMS INC",2849193,32.71,"184,196.00","6,025,051.16"
0.31,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,45.32,"132,292.00","5,995,473.44"
0.31,INFA,"INFORMATICA INC - CLASS A",BMG95P4,23.26,"256,432.00","5,964,608.32"
0.31,WIX,"WIX.COM LTD",BFZCHN7,157.06,"37,860.00","5,946,291.60"
