"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 07/19/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
5.62,NVDA,"NVIDIA CORP",2379504,470.77,"56,590.00","26,640,874.30"
5.06,META,"META PLATFORMS INC",B7TL820,316.01,"75,881.00","23,979,154.81"
4.65,TSLA,"TESLA INC",B616C79,291.26,"75,667.00","22,038,770.42"
3.44,CRM,"SALESFORCE INC",2310525,234.37,"69,612.00","16,314,964.44"
3.36,MSFT,"MICROSOFT CORP",2588173,355.08,"44,896.00","15,941,671.68"
3.32,ADBE,"ADOBE INC",2008154,527.17,"29,869.00","15,746,040.73"
3.18,AAPL,"APPLE INC",2046251,195.10,"77,214.00","15,064,451.40"
3.18,AMZN,"AMAZON.COM INC",2000019,135.36,"111,231.00","15,056,228.16"
3.07,NFLX,"NETFLIX INC",2857817,477.59,"30,469.00","14,551,689.71"
3.06,ORCL,"ORACLE CORP",2661568,118.69,"122,322.00","14,518,398.18"
2.81,GOOGL,"ALPHABET INC-CL A",BYVY8G0,122.03,"109,120.00","13,315,913.60"
2.62,INTC,"INTEL CORP",2463247,34.46,"360,169.00","12,411,423.74"
2.62,ACN,"ACCENTURE PLC-CL A",B4BNMY3,318.80,"38,925.00","12,409,290.00"
2.60,"005930 KS","SAMSUNG ELECTRON",6771720,56.66,"217,373.00","12,315,312.79"
2.53,CSCO,"CISCO SYSTEMS INC",2198163,52.43,"228,732.00","11,992,418.76"
2.52,NOW,"SERVICENOW INC",B80NXX8,603.25,"19,822.00","11,957,621.50"
2.43,"SIE GR","SIEMENS AG-REG",5727973,166.14,"69,334.00","11,519,198.77"
2.19,IBM,IBM,2005973,135.48,"76,785.00","10,402,831.80"
2.18,QCOM,"QUALCOMM INC",2714923,124.42,"83,135.00","10,343,656.70"
1.95,UBER,"UBER TECHNOLOGIES INC",BK6N347,47.12,"196,228.00","9,246,263.36"
1.90,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,42.64,"210,743.00","8,987,023.40"
1.77,BABA,"ALIBABA GRP-ADR",BP41ZD1,92.09,"91,126.00","8,391,793.34"
1.74,"3690 HK","MEITUAN-CLASS B",BGJW376,16.35,"504,015.00","8,242,383.93"
1.44,SNPS,"SYNOPSYS INC",2867719,457.33,"14,916.00","6,821,534.28"
1.42,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,68.23,"98,318.00","6,708,237.14"
1.41,"000660 KS","SK HYNIX INC",6450267,92.85,"72,195.00","6,702,945.36"
1.38,CDNS,"CADENCE DESIGN SYS INC",2302232,242.49,"26,998.00","6,546,745.02"
1.26,TRI,"THOMSON REUTERS CORP",BNBXPB4,132.69,"44,860.78","5,952,576.43"
1.18,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,220.28,"25,489.00","5,614,716.92"
1.14,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,41.85,"128,772.00","5,389,638.09"
