"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 02/28/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.74,NVDA,"NVIDIA CORP",2379504,776.63,"64,810.00","50,333,390.30"
3.62,META,"META PLATFORMS INC",B7TL820,484.02,"100,812.00","48,795,024.24"
3.48,NFLX,"NETFLIX INC",2857817,596.48,"78,566.00","46,863,047.68"
3.19,AMZN,"AMAZON.COM INC",2000019,173.16,"248,480.00","43,026,796.80"
3.11,CRM,"SALESFORCE INC",2310525,299.77,"139,847.00","41,921,935.19"
3.06,IBM,IBM,2005973,185.30,"222,574.00","41,242,962.20"
3.03,AVGO,"BROADCOM INC",BDZ78H9,"1,289.42","31,690.00","40,861,719.80"
2.97,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,35.39,"1,128,943.00","39,950,586.51"
2.94,ACN,"ACCENTURE PLC-CL A",B4BNMY3,378.03,"104,744.00","39,596,374.32"
2.94,MSFT,"MICROSOFT CORP",2588173,407.72,"97,055.00","39,571,264.60"
2.92,QCOM,"QUALCOMM INC",2714923,155.85,"252,577.00","39,364,125.45"
2.91,NOW,"SERVICENOW INC",B80NXX8,759.79,"51,572.00","39,183,889.88"
2.90,BABA,"ALIBABA GRP-ADR",BP41ZD1,74.59,"523,431.00","39,042,718.29"
2.87,ORCL,"ORACLE CORP",2661568,111.68,"346,613.00","38,709,739.84"
2.80,"005930 KS","SAMSUNG ELECTRON",6771720,54.89,"687,728.00","37,750,132.80"
2.78,TSLA,"TESLA INC",B616C79,202.04,"185,088.00","37,395,179.52"
2.68,UBER,"UBER TECHNOLOGIES INC",BK6N347,77.73,"464,651.00","36,117,322.23"
2.67,AAPL,"APPLE INC",2046251,181.42,"198,301.00","35,975,767.42"
2.67,GOOGL,"ALPHABET INC-CL A",BYVY8G0,136.38,"263,479.00","35,933,266.02"
2.66,CSCO,"CISCO SYSTEMS INC",2198163,48.06,"746,670.00","35,884,960.20"
2.66,ADBE,"ADOBE INC",2008154,551.82,"64,814.00","35,765,661.48"
2.62,"SIE GR","SIEMENS AG-REG",5727973,194.87,"181,141.00","35,298,728.31"
2.47,INTC,"INTEL CORP",2463247,41.99,"793,435.00","33,316,335.65"
1.66,MU,"MICRON TECHNOLOGY INC",2588184,89.71,"249,323.00","22,366,766.33"
1.53,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,75.56,"272,895.00","20,619,946.20"
1.45,SNPS,"SYNOPSYS INC",2867719,570.28,"34,141.00","19,469,929.48"
1.44,"000660 KS","SK HYNIX INC",6450267,118.48,"163,786.00","19,405,487.61"
1.37,CDNS,"CADENCE DESIGN SYS INC",2302232,300.58,"61,416.00","18,460,421.28"
1.20,TRI,"THOMSON REUTERS CORP",BNBXPB4,156.81,"102,745.00","16,111,443.45"
1.05,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,243.98,"58,008.00","14,152,791.84"
1.04,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,295.16,"47,499.00","14,019,804.84"
0.94,"3690 HK","MEITUAN-CLASS B",BGJW376,10.01,"1,264,415.00","12,656,103.44"
0.89,FTNT,"FORTINET INC",B5B2106,69.51,"172,999.00","12,025,160.49"
0.79,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,35.94,"295,471.00","10,618,619.11"
0.76,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,816.54,"12,480.00","10,190,419.20"
0.71,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,93.02,"102,542.00","9,538,456.84"
0.67,"EXPN LN","EXPERIAN PLC",B19NLV4,43.03,"208,094.00","8,955,177.70"
0.66,DDOG,"DATADOG INC - CLASS A",BKT9Y49,130.47,"68,491.00","8,936,020.77"
0.66,"WKL NA","WOLTERS KLUWER",5671519,158.18,"56,410.00","8,923,118.59"
0.64,TTD,"TRADE DESK INC-A",BD8FDD1,84.90,"101,151.00","8,587,719.90"
0.59,ZS,"ZSCALER INC",BZ00V34,237.29,"33,314.00","7,905,079.06"
0.54,ROK,"ROCKWELL AUTOMATION INC",2754060,286.41,"25,606.00","7,333,814.46"
0.54,"6702 JP","FUJITSU LIMITED",6356945,155.89,"46,535.00","7,254,171.34"
0.50,"6954 JP","FANUC CORP",6356934,29.46,"227,113.00","6,690,734.07"
0.49,BIDU,"BAIDU INC - SPON ADR",B0FXT17,103.31,"64,360.00","6,649,031.60"
0.45,"5803 JP","FUJIKURA LTD",6356707,12.44,"483,007.00","6,009,764.52"
0.44,SPLK,"SPLUNK INC",B424494,156.16,"37,747.00","5,894,571.52"
0.42,EBAY,"EBAY INC",2293819,47.89,"117,730.00","5,638,089.70"
0.39,PEGA,"PEGASYSTEMS INC",2675860,64.38,"80,766.00","5,199,715.08"
0.39,CLS,"CELESTICA INC",2262659,41.15,"126,328.00","5,198,397.20"
0.34,"6526 JP","SOCIONEXT INC",BMTVX75,25.72,"178,889.00","4,601,070.39"
0.34,"4755 JP","RAKUTEN GROUP INC",6229597,5.23,"872,884.00","4,564,243.10"
0.33,HUBB,"HUBBELL INC",BDFG6S3,370.82,"12,092.00","4,483,955.44"
0.32,STX,"SEAGATE TECHNOLO",BKVD2N4,91.61,"47,676.00","4,367,598.36"
0.32,HPE,"HEWLETT PACKA",BYVYWS0,14.86,"292,788.00","4,350,829.68"
0.32,AI,"C3.AI INC-A",BMGNBJ2,29.69,"146,231.00","4,341,598.39"
0.32,"2395 TT","ADVANTECH CO LTD",6202673,11.98,"361,157.00","4,326,842.16"
0.32,CYBR,"CYBERARK SOFTWAR",BQT3XY6,259.90,"16,372.00","4,255,082.80"
0.31,VRNT,"VERINT SYSTEMS INC",2849193,31.58,"132,499.00","4,184,318.42"
0.31,ZBRA,"ZEBRA TECH CORP",2989356,272.80,"15,290.00","4,171,112.00"
0.31,WIX,"WIX.COM LTD",BFZCHN7,139.29,"29,684.00","4,134,684.36"
0.31,INFA,"INFORMATICA INC - CLASS A",BMG95P4,32.31,"127,749.00","4,127,570.19"
0.30,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,77.07,"52,750.00","4,065,442.50"
0.30,"AMP IM","AMPLIFON SPA",B14NJ71,33.85,"119,750.00","4,053,164.75"
0.30,"6701 JP","NEC CORP",6640400,65.68,"61,491.00","4,038,513.11"
0.30,CCCS,"CCC INTELLIGENT",BP4CXL8,11.60,"347,409.00","4,029,944.40"
