"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 08/15/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.40,PLTR,"PALANTIR TECHN-A",BN78DQ4,177.17,"868,596.00","153,889,153.32"
3.32,AMD,"ADVANCED MICRO DEVICES",2007849,177.51,"846,747.00","150,306,059.97"
3.27,META,"META PLATFORMS INC",B7TL820,785.23,"188,302.00","147,860,379.46"
3.21,AAPL,"APPLE INC",2046251,231.59,"627,270.00","145,269,459.30"
3.20,AVGO,"BROADCOM INC",BDZ78H9,306.34,"473,208.00","144,962,538.72"
3.20,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,75.69,"1,915,018.00","144,942,647.14"
3.18,GOOGL,"ALPHABET INC-CL A",BYVY8G0,203.90,"706,212.00","143,996,626.80"
3.17,"005930 KS","SAMSUNG ELECTRON",6771720,51.81,"2,766,410.00","143,324,859.62"
3.14,NVDA,"NVIDIA CORP",2379504,180.45,"786,598.00","141,941,609.10"
3.12,NFLX,"NETFLIX INC",2857817,"1,238.95","113,882.00","141,094,103.90"
3.06,MSFT,"MICROSOFT CORP",2588173,520.17,"265,740.00","138,229,975.80"
3.05,ORCL,"ORACLE CORP",2661568,248.28,"554,880.00","137,765,606.40"
3.01,AMZN,"AMAZON.COM INC",2000019,231.03,"588,371.00","135,931,352.13"
2.95,TSM,"TAIWAN SEMIC-ADR",2113382,238.88,"558,870.00","133,502,865.60"
2.95,TSLA,"TESLA INC",B616C79,330.56,"403,592.00","133,411,371.52"
2.94,BABA,"ALIBABA GRP-ADR",BP41ZD1,121.26,"1,095,807.00","132,877,556.82"
2.86,CSCO,"CISCO SYSTEMS INC",2198163,66.20,"1,957,256.00","129,570,347.20"
2.69,CRM,"SALESFORCE INC",2310525,242.44,"502,414.00","121,805,250.16"
2.52,IBM,IBM,2005973,239.72,"476,408.00","114,204,525.76"
2.35,"SIE GR","SIEMENS AG-REG",5727973,274.35,"387,024.00","106,180,822.88"
2.07,UBER,"UBER TECHNOLOGIES INC",BK6N347,92.60,"1,011,667.00","93,680,364.20"
1.92,NOW,"SERVICENOW INC",B80NXX8,867.24,"100,221.00","86,915,660.04"
1.85,QCOM,"QUALCOMM INC",2714923,157.85,"531,151.00","83,842,185.35"
1.84,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,141.47,"589,300.00","83,368,271.00"
1.65,ACN,"ACCENTURE PLC-CL A",B4BNMY3,247.01,"301,258.00","74,413,738.58"
1.61,ADBE,"ADOBE INC",2008154,354.85,"205,487.00","72,917,061.95"
1.55,"000660 KS","SK HYNIX INC",6450267,200.07,"350,124.00","70,050,134.59"
1.45,MU,"MICRON TECHNOLOGY INC",2588184,120.87,"541,193.00","65,413,997.91"
1.44,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,438.68,"148,862.00","65,302,782.16"
1.22,SNPS,"SYNOPSYS INC",2867719,617.91,"89,518.00","55,314,067.38"
1.15,INTC,"INTEL CORP",2463247,24.56,"2,108,613.00","51,787,535.28"
1.02,CDNS,"CADENCE DESIGN SYS INC",2302232,349.88,"131,896.00","46,147,772.48"
0.93,"3690 HK","MEITUAN-CLASS B",BGJW376,15.56,"2,692,415.00","41,892,299.64"
0.83,TRI,"THOMSON REUTERS CORP",BNBXPB4,171.32,"217,891.00","37,329,086.12"
0.71,SNOW,"SNOWFLAKE INC",BN134B7,199.08,"161,154.00","32,082,538.32"
0.70,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,76.19,"416,781.00","31,754,544.39"
0.65,FTNT,"FORTINET INC",B5B2106,79.11,"369,905.00","29,263,184.55"
0.62,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,228.78,"121,873.00","27,882,104.94"
0.60,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,42.93,"630,079.00","27,049,349.10"
0.53,"6702 JP","FUJITSU LIMITED",6356945,23.83,"1,000,373.00","23,839,487.30"
0.52,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,226.09,"104,027.00","23,519,464.43"
0.50,"EXPN LN","EXPERIAN PLC",B19NLV4,51.54,"442,369.00","22,798,630.13"
0.46,ZS,"ZSCALER INC",BZ00V34,274.97,"75,413.00","20,736,312.61"
0.45,"6701 JP","NEC CORP",6640400,31.18,"658,697.00","20,540,833.80"
0.43,"5803 JP","FUJIKURA LTD",6356707,83.58,"234,510.00","19,599,715.74"
0.43,DDOG,"DATADOG INC - CLASS A",BKT9Y49,127.25,"153,958.00","19,591,155.50"
0.39,CRWV,"COREWEAVE INC-CL A",BTTRKN7,99.97,"178,497.00","17,844,345.09"
0.38,SOUN,"SOUNDHOUND AI INC-A",BLDBS68,15.59,"1,094,399.00","17,061,680.41"
0.36,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,73.40,"220,624.00","16,193,801.60"
0.35,STX,"SEAGATE TECHNOLO",BKVD2N4,154.43,"102,116.00","15,769,773.88"
0.34,"WKL NA","WOLTERS KLUWER",5671519,132.87,"115,230.00","15,310,827.10"
0.34,CYBR,"CYBERARK SOFTWAR",BQT3XY6,423.85,"35,806.00","15,176,373.10"
0.33,"6954 JP","FANUC CORP",6356934,31.31,"473,873.00","14,835,351.36"
0.33,STNE,"STONECO LTD-A",BGKG6M3,15.58,"949,174.00","14,788,130.92"
0.32,HUT,"HUT 8 CORP",BQQ8816,23.32,"616,986.00","14,388,113.52"
0.32,"4755 JP","RAKUTEN GROUP INC",6229597,5.87,"2,438,878.00","14,314,106.60"
0.32,"6526 JP","SOCIONEXT INC",BMTVX75,20.22,"705,907.00","14,270,020.31"
0.31,PONY,"PONY AI INC",BRWKBD6,15.86,"883,292.00","14,009,011.12"
