"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 02/28/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.02,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,61.54,"2,032,643.00","125,097,786.90"
3.99,BABA,"ALIBABA GRP-ADR",BP41ZD1,132.51,"937,093.00","124,174,193.43"
3.39,AAPL,"APPLE INC",2046251,241.84,"436,067.00","105,458,443.28"
3.28,META,"META PLATFORMS INC",B7TL820,668.20,"153,008.00","102,239,945.60"
3.23,CSCO,"CISCO SYSTEMS INC",2198163,64.11,"1,566,705.00","100,441,457.55"
3.12,"005930 KS","SAMSUNG ELECTRON",6771720,37.25,"2,609,227.00","97,206,146.35"
3.11,NFLX,"NETFLIX INC",2857817,980.56,"98,675.00","96,756,758.00"
3.01,ACN,"ACCENTURE PLC-CL A",B4BNMY3,348.50,"268,583.00","93,601,175.50"
2.95,IBM,IBM,2005973,252.44,"364,351.00","91,976,766.44"
2.82,AMZN,"AMAZON.COM INC",2000019,212.28,"414,089.00","87,902,812.92"
2.79,CRM,"SALESFORCE INC",2310525,297.85,"291,601.00","86,853,357.85"
2.79,ORCL,"ORACLE CORP",2661568,166.06,"523,016.00","86,852,036.96"
2.78,MSFT,"MICROSOFT CORP",2588173,396.99,"217,931.00","86,516,427.69"
2.69,GOOGL,"ALPHABET INC-CL A",BYVY8G0,170.28,"492,521.00","83,866,475.88"
2.66,NVDA,"NVIDIA CORP",2379504,124.92,"661,999.00","82,696,915.08"
2.60,AVGO,"BROADCOM INC",BDZ78H9,199.43,"405,727.00","80,914,135.61"
2.57,NOW,"SERVICENOW INC",B80NXX8,929.76,"86,093.00","80,045,827.68"
2.52,TSM,"TAIWAN SEMIC-ADR",2113382,180.53,"434,339.00","78,411,219.67"
2.42,ADBE,"ADOBE INC",2008154,438.56,"171,756.00","75,325,311.36"
2.34,PLTR,"PALANTIR TECHN-A",BN78DQ4,84.92,"858,763.00","72,926,153.96"
2.33,"SIE GR","SIEMENS AG-REG",5727973,230.05,"315,489.00","72,577,497.35"
2.23,TSLA,"TESLA INC",B616C79,292.98,"236,617.00","69,324,048.66"
2.21,QCOM,"QUALCOMM INC",2714923,157.17,"437,529.00","68,766,432.93"
2.05,AMD,"ADVANCED MICRO DEVICES",2007849,99.86,"638,850.00","63,795,561.00"
2.02,UBER,"UBER TECHNOLOGIES INC",BK6N347,76.01,"828,881.00","63,003,244.81"
1.72,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,112.00,"477,498.00","53,479,776.00"
1.46,"3690 HK","MEITUAN-CLASS B",BGJW376,20.83,"2,183,315.00","45,482,804.60"
1.32,MU,"MICRON TECHNOLOGY INC",2588184,93.63,"438,408.00","41,048,141.04"
1.29,INTC,"INTEL CORP",2463247,23.73,"1,696,738.00","40,263,592.74"
1.23,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,325.74,"117,713.00","38,343,832.62"
1.20,"000660 KS","SK HYNIX INC",6450267,130.02,"286,587.00","37,260,815.78"
1.05,FTNT,"FORTINET INC",B5B2106,108.01,"301,576.00","32,573,223.76"
1.02,TRI,"THOMSON REUTERS CORP",BNBXPB4,178.82,"176,804.00","31,616,091.28"
1.01,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,91.82,"340,651.00","31,278,574.82"
0.90,SNPS,"SYNOPSYS INC",2867719,457.28,"61,068.00","27,925,175.04"
0.87,CDNS,"CADENCE DESIGN SYS INC",2302232,250.50,"108,212.00","27,107,106.00"
