"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 12/26/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.93,TSLA,"TESLA INC",B616C79,454.13,"292,253.00","132,720,854.89"
4.01,AVGO,"BROADCOM INC",BDZ78H9,245.36,"439,883.00","107,929,692.88"
3.86,NFLX,"NETFLIX INC",2857817,924.14,"112,377.00","103,852,080.78"
3.85,NOW,"SERVICENOW INC",B80NXX8,"1,099.11","94,170.00","103,503,188.70"
3.58,CRM,"SALESFORCE INC",2310525,341.72,"281,630.00","96,238,603.60"
3.46,CSCO,"CISCO SYSTEMS INC",2198163,59.98,"1,554,180.00","93,219,716.40"
3.31,META,"META PLATFORMS INC",B7TL820,603.35,"147,562.00","89,031,532.70"
3.27,IBM,IBM,2005973,224.89,"391,429.00","88,028,467.81"
3.26,AMZN,"AMAZON.COM INC",2000019,227.05,"386,387.00","87,729,168.35"
3.21,ORCL,"ORACLE CORP",2661568,171.68,"503,126.00","86,376,671.68"
3.08,AAPL,"APPLE INC",2046251,259.02,"319,952.00","82,873,967.04"
3.06,NVDA,"NVIDIA CORP",2379504,139.93,"587,760.00","82,245,256.80"
3.05,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,54.07,"1,517,643.00","82,054,293.49"
3.03,BABA,"ALIBABA GRP-ADR",BP41ZD1,86.08,"946,726.00","81,494,174.08"
2.92,ACN,"ACCENTURE PLC-CL A",B4BNMY3,360.43,"217,930.00","78,548,509.90"
2.88,GOOGL,"ALPHABET INC-CL A",BYVY8G0,195.60,"396,582.00","77,571,439.20"
2.64,MSFT,"MICROSOFT CORP",2588173,438.11,"161,990.00","70,969,438.90"
2.33,"SIE GR","SIEMENS AG-REG",5727973,196.73,"319,320.00","62,819,555.91"
2.20,ADBE,"ADOBE INC",2008154,450.16,"131,601.00","59,241,506.16"
2.19,QCOM,"QUALCOMM INC",2714923,158.53,"372,549.00","59,060,192.97"
1.97,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,109.96,"482,126.00","53,014,574.96"
1.91,UBER,"UBER TECHNOLOGIES INC",BK6N347,61.56,"833,195.00","51,291,484.20"
1.62,"3690 HK","MEITUAN-CLASS B",BGJW376,19.97,"2,188,315.00","43,692,211.98"
1.61,"005930 KS","SAMSUNG ELECTRON",6771720,36.33,"1,190,288.00","43,246,941.13"
1.48,MU,"MICRON TECHNOLOGY INC",2588184,89.82,"441,964.00","39,697,206.48"
1.29,INTC,"INTEL CORP",2463247,20.44,"1,697,755.00","34,702,112.20"
1.25,"000660 KS","SK HYNIX INC",6450267,116.09,"290,350.00","33,705,408.45"
1.24,CDNS,"CADENCE DESIGN SYS INC",2302232,308.69,"108,514.00","33,497,186.66"
1.12,SNPS,"SYNOPSYS INC",2867719,495.82,"60,966.00","30,228,162.12"
1.10,FTNT,"FORTINET INC",B5B2106,97.29,"303,209.00","29,499,203.61"
1.09,TRI,"THOMSON REUTERS CORP",BNBXPB4,162.77,"179,975.00","29,294,530.75"
0.84,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,269.38,"84,250.00","22,695,265.00"
0.81,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,215.04,"101,919.00","21,916,661.76"
0.81,TTD,"TRADE DESK INC-A",BD8FDD1,123.46,"176,518.00","21,792,912.28"
0.67,DDOG,"DATADOG INC - CLASS A",BKT9Y49,147.56,"122,889.00","18,133,500.84"
0.63,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,32.83,"519,021.00","17,041,174.19"
0.61,"WKL NA","WOLTERS KLUWER",5671519,166.04,"98,987.00","16,435,834.00"
0.59,"EXPN LN","EXPERIAN PLC",B19NLV4,43.34,"364,856.00","15,811,506.94"
0.56,"5803 JP","FUJIKURA LTD",6356707,42.26,"357,075.00","15,090,380.54"
0.54,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,79.71,"181,258.00","14,448,075.18"
0.53,"6702 JP","FUJITSU LIMITED",6356945,17.39,"820,601.00","14,266,355.92"
0.50,ROK,"ROCKWELL AUTOMATION INC",2754060,293.88,"45,314.00","13,316,878.32"
0.49,TWLO,"TWILIO INC - A",BD6P5Q0,111.49,"119,246.00","13,294,736.54"
