"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 12/02/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.96,TSLA,"TESLA INC",B616C79,357.09,"278,579.00","99,477,775.11"
3.82,NFLX,"NETFLIX INC",2857817,897.74,"106,971.00","96,032,145.54"
3.74,NOW,"SERVICENOW INC",B80NXX8,"1,048.43","89,718.00","94,063,042.74"
3.53,CRM,"SALESFORCE INC",2310525,331.01,"268,274.00","88,801,376.74"
3.50,CSCO,"CISCO SYSTEMS INC",2198163,59.43,"1,481,040.00","88,018,207.20"
3.46,ORCL,"ORACLE CORP",2661568,181.41,"479,594.00","87,003,147.54"
3.37,IBM,IBM,2005973,227.39,"372,985.00","84,813,059.15"
3.31,META,"META PLATFORMS INC",B7TL820,592.83,"140,566.00","83,331,741.78"
3.09,NVDA,"NVIDIA CORP",2379504,138.63,"560,094.00","77,645,831.22"
3.09,AMZN,"AMAZON.COM INC",2000019,210.71,"368,261.00","77,596,275.31"
3.08,BABA,"ALIBABA GRP-ADR",BP41ZD1,85.95,"902,206.00","77,544,605.70"
2.99,ACN,"ACCENTURE PLC-CL A",B4BNMY3,361.38,"207,754.00","75,078,140.52"
2.97,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,51.38,"1,454,043.00","74,705,252.31"
2.91,AAPL,"APPLE INC",2046251,239.59,"305,006.00","73,076,387.54"
2.78,AVGO,"BROADCOM INC",BDZ78H9,166.51,"419,213.00","69,803,156.63"
2.65,MSFT,"MICROSOFT CORP",2588173,430.98,"154,358.00","66,525,210.84"
2.58,ADBE,"ADOBE INC",2008154,516.20,"125,559.00","64,813,555.80"
2.58,GOOGL,"ALPHABET INC-CL A",BYVY8G0,171.49,"377,820.00","64,792,351.80"
2.38,"SIE GR","SIEMENS AG-REG",5727973,196.95,"304,374.00","59,946,853.80"
2.31,UBER,"UBER TECHNOLOGIES INC",BK6N347,73.07,"794,081.00","58,023,498.67"
2.30,QCOM,"QUALCOMM INC",2714923,163.03,"355,059.00","57,885,268.77"
2.07,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,112.98,"459,548.00","51,919,733.04"
1.79,"3690 HK","MEITUAN-CLASS B",BGJW376,21.51,"2,092,915.00","45,023,384.78"
1.73,"005930 KS","SAMSUNG ELECTRON",6771720,38.23,"1,134,320.00","43,361,660.31"
1.65,MU,"MICRON TECHNOLOGY INC",2588184,98.55,"421,294.00","41,518,523.70"
1.54,INTC,"INTEL CORP",2463247,23.93,"1,617,937.00","38,717,232.41"
1.31,SNPS,"SYNOPSYS INC",2867719,565.93,"58,104.00","32,882,796.72"
1.28,CDNS,"CADENCE DESIGN SYS INC",2302232,310.27,"103,426.00","32,089,985.02"
