"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 05/17/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.30,NVDA,"NVIDIA CORP",2379504,924.79,"85,452.00","79,025,155.08"
4.10,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,50.64,"1,487,343.00","75,315,747.07"
3.51,QCOM,"QUALCOMM INC",2714923,193.86,"332,968.00","64,549,176.48"
3.50,NFLX,"NETFLIX INC",2857817,621.10,"103,607.00","64,350,307.70"
3.41,META,"META PLATFORMS INC",B7TL820,471.91,"132,906.00","62,719,670.46"
3.33,GOOGL,"ALPHABET INC-CL A",BYVY8G0,176.06,"347,784.00","61,230,851.04"
3.33,BABA,"ALIBABA GRP-ADR",BP41ZD1,88.54,"690,769.00","61,160,687.26"
3.29,AMZN,"AMAZON.COM INC",2000019,184.70,"327,595.00","60,506,796.50"
3.18,AVGO,"BROADCOM INC",BDZ78H9,"1,395.29","41,849.00","58,391,491.21"
3.07,ORCL,"ORACLE CORP",2661568,123.50,"456,974.00","56,436,289.00"
2.93,MSFT,"MICROSOFT CORP",2588173,420.21,"128,228.00","53,882,687.88"
2.87,CRM,"SALESFORCE INC",2310525,285.61,"184,388.00","52,663,056.68"
2.84,NOW,"SERVICENOW INC",B80NXX8,765.05,"68,100.00","52,099,905.00"
2.82,"005930 KS","SAMSUNG ELECTRON",6771720,57.12,"906,353.00","51,774,399.20"
2.71,AAPL,"APPLE INC",2046251,189.87,"262,010.00","49,747,838.70"
2.71,IBM,IBM,2005973,169.03,"294,046.00","49,702,595.38"
2.59,CSCO,"CISCO SYSTEMS INC",2198163,48.17,"987,473.00","47,566,574.41"
2.45,"SIE GR","SIEMENS AG-REG",5727973,187.68,"239,338.00","44,917,848.82"
2.36,TSLA,"TESLA INC",B616C79,177.46,"244,695.00","43,423,574.70"
2.29,ACN,"ACCENTURE PLC-CL A",B4BNMY3,303.59,"138,377.00","42,009,873.43"
2.25,ADBE,"ADOBE INC",2008154,483.43,"85,619.00","41,390,793.17"
2.23,MU,"MICRON TECHNOLOGY INC",2588184,125.29,"327,525.00","41,035,607.25"
2.19,UBER,"UBER TECHNOLOGIES INC",BK6N347,65.67,"612,439.00","40,218,869.13"
1.81,INTC,"INTEL CORP",2463247,31.83,"1,045,538.00","33,279,474.54"
1.64,"000660 KS","SK HYNIX INC",6450267,140.15,"215,066.00","30,142,096.31"
1.46,"3690 HK","MEITUAN-CLASS B",BGJW376,16.02,"1,668,115.00","26,730,898.66"
1.39,SNPS,"SYNOPSYS INC",2867719,566.73,"45,046.00","25,528,919.58"
1.27,CDNS,"CADENCE DESIGN SYS INC",2302232,288.81,"80,646.00","23,291,371.26"
1.26,TRI,"THOMSON REUTERS CORP",BNBXPB4,171.02,"134,794.00","23,052,469.88"
1.14,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,58.53,"358,789.00","20,999,920.17"
1.11,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,267.72,"76,443.00","20,465,319.96"
0.88,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,257.93,"62,482.00","16,115,982.26"
0.85,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,40.25,"388,495.00","15,635,544.21"
0.80,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,887.89,"16,458.00","14,612,893.62"
0.76,FTNT,"FORTINET INC",B5B2106,61.43,"227,563.00","13,979,195.09"
0.70,"EXPN LN","EXPERIAN PLC",B19NLV4,46.87,"273,476.00","12,817,939.48"
0.69,TTD,"TRADE DESK INC-A",BD8FDD1,94.78,"133,201.00","12,624,790.78"
0.65,"WKL NA","WOLTERS KLUWER",5671519,159.44,"74,358.00","11,855,744.46"
0.63,"5803 JP","FUJIKURA LTD",6356707,18.31,"634,283.00","11,616,822.54"
0.60,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,81.86,"134,592.00","11,017,701.12"
0.59,DDOG,"DATADOG INC - CLASS A",BKT9Y49,120.07,"90,285.00","10,840,519.95"
0.51,"6702 JP","FUJITSU LIMITED",6356945,15.19,"620,570.00","9,425,141.46"
0.51,BIDU,"BAIDU INC - SPON ADR",B0FXT17,110.58,"84,872.00","9,385,145.76"
0.50,ROK,"ROCKWELL AUTOMATION INC",2754060,269.76,"33,772.00","9,110,334.72"
0.48,"6954 JP","FANUC CORP",6356934,29.58,"298,905.00","8,840,987.55"
0.47,CLS,"CELESTICA INC",BMDLRD5,51.58,"166,070.00","8,565,890.60"
0.43,EBAY,"EBAY INC",2293819,51.48,"154,908.00","7,974,663.84"
0.42,ZS,"ZSCALER INC",BZ00V34,178.86,"43,570.00","7,792,930.20"
0.37,HPE,"HEWLETT PACKA",BYVYWS0,17.86,"385,092.00","6,877,743.12"
0.36,PEGA,"PEGASYSTEMS INC",2675860,62.88,"106,406.00","6,690,809.28"
0.36,SNAP,"SNAP INC - A",BD8DJ71,16.05,"412,323.00","6,617,784.15"
0.36,"6526 JP","SOCIONEXT INC",BMTVX75,27.76,"235,297.00","6,531,149.52"
0.35,ZBRA,"ZEBRA TECH CORP",2989356,317.89,"20,050.00","6,373,694.50"
0.34,HUBB,"HUBBELL INC",BDFG6S3,392.74,"15,938.00","6,259,490.12"
0.33,OKTA,"OKTA INC",BDFZSP1,102.96,"58,898.00","6,064,138.08"
0.33,STX,"SEAGATE TECHNOLO",BKVD2N4,95.27,"63,060.00","6,007,726.20"
0.32,"4755 JP","RAKUTEN GROUP INC",6229597,5.12,"1,149,234.00","5,882,965.97"
0.32,"AMP IM","AMPLIFON SPA",B14NJ71,37.05,"158,210.00","5,862,369.98"
0.31,"6701 JP","NEC CORP",6640400,70.55,"80,721.00","5,694,928.36"
0.30,VRNT,"VERINT SYSTEMS INC",2849193,32.09,"173,523.00","5,568,353.07"
0.29,CYBR,"CYBERARK SOFTWAR",BQT3XY6,246.33,"21,500.00","5,296,095.00"
0.29,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,5.74,"917,503.00","5,266,467.22"
0.29,WIX,"WIX.COM LTD",BFZCHN7,135.68,"38,658.00","5,245,117.44"
0.28,"2395 TT","ADVANTECH CO LTD",6202673,10.89,"476,857.00","5,194,004.87"
0.28,CCCS,"CCC INTELLIGENT",BP4CXL8,11.21,"457,661.00","5,130,379.81"
0.28,AI,"C3.AI INC-A",BMGNBJ2,26.39,"192,383.00","5,076,987.37"
0.27,INFA,"INFORMATICA INC - CLASS A",BMG95P4,29.52,"168,211.00","4,965,588.72"
0.27,"2353 TT","ACER INC",6005850,1.49,"3,311,000.00","4,947,235.07"
0.27,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,69.46,"70,509.00","4,897,555.14"
0.27,DOCU,"DOCUSIGN INC",BFYT7B7,60.22,"81,038.00","4,879,703.17"
0.26,G,"GENPACT LTD",B23DBK6,34.31,"139,491.00","4,785,936.21"
0.26,"6588 JP","TOSHIBA TEC CORP",6894887,19.37,"245,848.00","4,761,307.94"
0.26,"TIETO FH","TIETOEVRY OYJ",5479702,21.31,"221,532.00","4,719,957.24"
0.25,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,42.03,"109,226.00","4,590,768.78"
0.24,PATH,"UIPATH INC - CLASS A",BMD02L5,20.41,"215,150.00","4,391,211.50"
0.24,STNE,"STONECO LTD-A",BGKG6M3,14.63,"298,301.00","4,364,143.63"
0.24,TWLO,"TWILIO INC - A",BD6P5Q0,62.08,"69,520.00","4,315,801.60"
0.23,AMBA,"AMBARELLA INC",B7KH3G6,49.01,"87,614.00","4,293,962.14"
0.22,"3443 TT","GLOBAL UNICHIP CORP",B056381,44.38,"91,994.00","4,082,278.36"
0.22,VSAT,"VIASAT INC",2946243,19.00,"210,792.00","4,005,048.00"
0.20,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,86.89,"42,946.00","3,731,537.63"
0.20,DXC,"DXC TECHNOLOGY CO",BYXD7B3,16.52,"221,115.00","3,652,819.80"
0.20,TDC,"TERADATA CORP",B247H10,33.57,"107,231.00","3,599,744.67"
0.18,"TEMN SW","TEMENOS AG - REG",7147892,62.51,"52,118.00","3,257,913.68"
0.12,,CASH,,1.00,"2,217,011.33","2,217,011.33"
0.09,,"OTHER PAYABLE & RECEIVABLES",,1.00,"1,659,727.00","1,659,727.00"
0.00,,"SWISS FRANC",,1.10,132.60,146.19
0.00,,"JAPANESE YEN",,0.01,-3.00,-0.02
0.00,,EURO,,1.09,-332.78,-361.93
-0.01,,"TAIWAN DOLLAR",,0.03,"-3,008,056.00","-93,345.42"
-0.03,,"KOREAN WON",,0.00,"-630,182,838.04","-465,096.75"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
