"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 01/15/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.76,TSLA,"TESLA INC",B616C79,428.22,"299,219.00","128,131,560.18"
3.82,AVGO,"BROADCOM INC",BDZ78H9,228.00,"450,413.00","102,694,164.00"
3.78,NOW,"SERVICENOW INC",B80NXX8,"1,054.13","96,438.00","101,658,188.94"
3.63,NFLX,"NETFLIX INC",2857817,848.26,"115,131.00","97,661,022.06"
3.55,CSCO,"CISCO SYSTEMS INC",2198163,59.98,"1,591,440.00","95,454,571.20"
3.47,META,"META PLATFORMS INC",B7TL820,617.12,"151,126.00","93,262,877.12"
3.44,CRM,"SALESFORCE INC",2310525,321.16,"288,434.00","92,633,463.44"
3.28,AMZN,"AMAZON.COM INC",2000019,223.35,"395,621.00","88,361,950.35"
3.28,IBM,IBM,2005973,220.03,"400,825.00","88,193,524.75"
3.05,NVDA,"NVIDIA CORP",2379504,136.24,"601,854.00","81,996,588.96"
3.03,ORCL,"ORACLE CORP",2661568,158.31,"515,114.00","81,547,697.34"
2.97,BABA,"ALIBABA GRP-ADR",BP41ZD1,82.44,"969,406.00","79,917,830.64"
2.95,GOOGL,"ALPHABET INC-CL A",BYVY8G0,195.55,"406,140.00","79,420,677.00"
2.90,AAPL,"APPLE INC",2046251,237.87,"327,566.00","77,918,124.42"
2.89,ACN,"ACCENTURE PLC-CL A",B4BNMY3,348.25,"223,114.00","77,699,450.50"
2.84,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,48.80,"1,567,343.00","76,487,175.73"
2.63,MSFT,"MICROSOFT CORP",2588173,426.31,"165,878.00","70,715,450.18"
2.45,"SIE GR","SIEMENS AG-REG",5727973,201.55,"326,934.00","65,894,875.84"
2.33,QCOM,"QUALCOMM INC",2714923,164.41,"381,459.00","62,715,674.19"
2.13,UBER,"UBER TECHNOLOGIES INC",BK6N347,67.02,"853,121.00","57,176,169.42"
2.09,ADBE,"ADOBE INC",2008154,417.28,"134,679.00","56,198,853.12"
1.91,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,104.24,"493,628.00","51,455,782.72"
1.74,MU,"MICRON TECHNOLOGY INC",2588184,103.19,"452,494.00","46,692,855.86"
