"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 09/03/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.39,IBM,IBM,2005973,201.28,"348,915.00","70,229,611.20"
3.38,NOW,"SERVICENOW INC",B80NXX8,835.86,"83,908.00","70,135,340.88"
3.35,BABA,"ALIBABA GRP-ADR",BP41ZD1,82.27,"844,106.00","69,444,600.62"
3.34,CSCO,"CISCO SYSTEMS INC",2198163,50.06,"1,385,590.00","69,362,635.40"
3.25,NFLX,"NETFLIX INC",2857817,675.32,"99,916.00","67,475,273.12"
3.24,META,"META PLATFORMS INC",B7TL820,511.76,"131,436.00","67,263,687.36"
3.24,ADBE,"ADOBE INC",2008154,571.04,"117,674.00","67,196,560.96"
3.20,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,48.49,"1,371,043.00","66,487,384.45"
3.20,ACN,"ACCENTURE PLC-CL A",B4BNMY3,341.88,"194,474.00","66,486,771.12"
3.07,AAPL,"APPLE INC",2046251,222.77,"285,501.00","63,601,057.77"
3.02,ORCL,"ORACLE CORP",2661568,139.50,"448,884.00","62,619,318.00"
3.00,CRM,"SALESFORCE INC",2310525,248.06,"250,844.00","62,224,362.64"
2.93,AMZN,"AMAZON.COM INC",2000019,176.25,"344,606.00","60,736,807.50"
2.89,AVGO,"BROADCOM INC",BDZ78H9,152.79,"392,238.00","59,930,044.02"
2.85,MSFT,"MICROSOFT CORP",2588173,409.44,"144,398.00","59,122,317.12"
2.76,"005930 KS","SAMSUNG ELECTRON",6771720,54.04,"1,061,280.00","57,351,520.57"
2.73,NVDA,"NVIDIA CORP",2379504,108.00,"523,989.00","56,590,812.00"
2.68,GOOGL,"ALPHABET INC-CL A",BYVY8G0,157.36,"353,335.00","55,600,795.60"
2.65,TSLA,"TESLA INC",B616C79,210.60,"260,734.00","54,910,580.40"
2.61,QCOM,"QUALCOMM INC",2714923,163.24,"332,234.00","54,233,878.16"
2.57,UBER,"UBER TECHNOLOGIES INC",BK6N347,71.89,"743,036.00","53,416,858.04"
2.55,"SIE GR","SIEMENS AG-REG",5727973,185.65,"284,869.00","52,885,054.25"
1.68,MU,"MICRON TECHNOLOGY INC",2588184,88.58,"394,319.00","34,928,777.02"
1.57,"000660 KS","SK HYNIX INC",6450267,125.45,"258,831.00","32,469,631.26"
1.48,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,71.26,"430,083.00","30,647,714.58"
1.47,INTC,"INTEL CORP",2463247,20.10,"1,513,772.00","30,426,817.20"
1.45,"3690 HK","MEITUAN-CLASS B",BGJW376,15.25,"1,968,415.00","30,009,942.88"
1.30,TRI,"THOMSON REUTERS CORP",BNBXPB4,168.15,"160,184.00","26,934,939.60"
1.26,SNPS,"SYNOPSYS INC",2867719,481.22,"54,369.00","26,163,450.18"
1.20,CDNS,"CADENCE DESIGN SYS INC",2302232,256.28,"96,786.00","24,804,316.08"
1.04,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,236.14,"90,924.00","21,470,793.36"
1.00,FTNT,"FORTINET INC",B5B2106,77.13,"270,224.00","20,842,377.12"
0.95,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,260.32,"75,454.00","19,642,185.28"
0.77,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,34.55,"462,580.00","15,980,537.88"
0.77,TTD,"TRADE DESK INC-A",BD8FDD1,100.97,"157,460.00","15,898,736.20"
0.76,"EXPN LN","EXPERIAN PLC",B19NLV4,48.13,"325,274.00","15,655,946.05"
0.72,"WKL NA","WOLTERS KLUWER",5671519,170.28,"87,992.00","14,982,902.20"
