"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 10/04/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.28,BABA,"ALIBABA GRP-ADR",BP41ZD1,114.53,"844,106.00","96,675,460.18"
3.73,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,61.50,"1,371,043.00","84,320,812.91"
3.49,IBM,IBM,2005973,226.00,"348,915.00","78,854,790.00"
3.47,META,"META PLATFORMS INC",B7TL820,595.94,"131,436.00","78,327,969.84"
3.41,NOW,"SERVICENOW INC",B80NXX8,917.68,"83,908.00","77,000,693.44"
3.39,ORCL,"ORACLE CORP",2661568,170.86,"448,884.00","76,696,320.24"
3.23,CSCO,"CISCO SYSTEMS INC",2198163,52.75,"1,385,590.00","73,089,872.50"
3.19,CRM,"SALESFORCE INC",2310525,287.75,"250,844.00","72,180,361.00"
3.18,NFLX,"NETFLIX INC",2857817,719.70,"99,916.00","71,909,545.20"
3.12,ACN,"ACCENTURE PLC-CL A",B4BNMY3,362.24,"194,474.00","70,446,261.76"
3.07,AVGO,"BROADCOM INC",BDZ78H9,176.64,"392,238.00","69,284,920.32"
2.90,NVDA,"NVIDIA CORP",2379504,124.92,"523,989.00","65,456,705.88"
2.88,TSLA,"TESLA INC",B616C79,250.08,"260,734.00","65,204,358.72"
2.86,AAPL,"APPLE INC",2046251,226.80,"285,501.00","64,751,626.80"
2.84,AMZN,"AMAZON.COM INC",2000019,186.51,"344,606.00","64,272,465.06"
2.66,MSFT,"MICROSOFT CORP",2588173,416.06,"144,398.00","60,078,231.88"
2.64,ADBE,"ADOBE INC",2008154,507.22,"117,674.00","59,686,606.28"
2.61,GOOGL,"ALPHABET INC-CL A",BYVY8G0,167.06,"353,335.00","59,028,145.10"
2.53,"SIE GR","SIEMENS AG-REG",5727973,200.61,"284,869.00","57,147,542.53"
2.48,QCOM,"QUALCOMM INC",2714923,168.90,"332,234.00","56,114,322.60"
2.44,UBER,"UBER TECHNOLOGIES INC",BK6N347,74.28,"743,036.00","55,192,714.08"
2.39,"3690 HK","MEITUAN-CLASS B",BGJW376,27.48,"1,968,415.00","54,091,680.21"
2.13,"005930 KS","SAMSUNG ELECTRON",6771720,45.43,"1,061,280.00","48,218,299.60"
1.78,MU,"MICRON TECHNOLOGY INC",2588184,102.14,"394,319.00","40,273,771.07"
1.57,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,82.43,"430,083.00","35,451,741.69"
1.51,INTC,"INTEL CORP",2463247,22.59,"1,513,772.00","34,196,109.48"
1.49,"000660 KS","SK HYNIX INC",6450267,130.53,"258,831.00","33,785,033.06"
1.20,SNPS,"SYNOPSYS INC",2867719,499.12,"54,369.00","27,136,655.28"
1.18,TRI,"THOMSON REUTERS CORP",BNBXPB4,165.92,"160,184.00","26,577,729.28"
1.15,CDNS,"CADENCE DESIGN SYS INC",2302232,268.65,"96,786.00","26,001,558.90"
0.94,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,234.24,"90,924.00","21,298,037.76"
0.93,FTNT,"FORTINET INC",B5B2106,78.01,"270,224.00","21,080,174.24"
0.81,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,242.35,"75,454.00","18,286,276.90"
0.79,TTD,"TRADE DESK INC-A",BD8FDD1,113.00,"157,460.00","17,792,980.00"
0.73,"EXPN LN","EXPERIAN PLC",B19NLV4,50.64,"325,274.00","16,473,349.17"
0.68,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,33.31,"462,580.00","15,408,000.81"
0.65,"6702 JP","FUJITSU LIMITED",6356945,20.19,"731,175.00","14,765,791.22"
0.65,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,91.42,"161,467.00","14,761,313.14"
0.64,"WKL NA","WOLTERS KLUWER",5671519,164.76,"87,992.00","14,497,705.62"
0.60,DDOG,"DATADOG INC - CLASS A",BKT9Y49,122.69,"109,695.00","13,458,479.55"
0.52,EBAY,"EBAY INC",2293819,66.29,"177,293.00","11,752,752.97"
0.50,BIDU,"BAIDU INC - SPON ADR",B0FXT17,110.46,"102,093.00","11,277,192.78"
0.48,ROK,"ROCKWELL AUTOMATION INC",2754060,267.01,"40,183.00","10,729,262.83"
0.45,"5803 JP","FUJIKURA LTD",6356707,32.18,"318,226.00","10,240,746.47"
0.44,"6954 JP","FANUC CORP",6356934,27.97,"353,916.00","9,899,781.58"
0.42,HPE,"HEWLETT PACKA",BYVYWS0,20.62,"462,549.00","9,537,760.38"
0.41,ZS,"ZSCALER INC",BZ00V34,173.93,"53,376.00","9,283,687.68"
0.41,"6701 JP","NEC CORP",6640400,94.74,"96,861.00","9,177,026.16"
0.38,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,41.23,"207,410.00","8,551,514.30"
0.37,HUBB,"HUBBELL INC",BDFG6S3,429.72,"19,181.00","8,242,459.32"
0.36,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,7.41,"1,101,529.00","8,162,329.89"
0.35,STX,"SEAGATE TECHNOLO",BKVD2N4,107.24,"74,114.00","7,947,985.36"
0.33,G,"GENPACT LTD",B23DBK6,39.62,"190,009.00","7,528,156.58"
0.32,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,55.53,"131,852.00","7,321,741.56"
0.32,PEGA,"PEGASYSTEMS INC",2675860,72.08,"101,368.00","7,306,605.44"
0.32,DOCU,"DOCUSIGN INC",BFYT7B7,63.84,"113,483.00","7,244,754.72"
0.32,TWLO,"TWILIO INC - A",BD6P5Q0,67.48,"106,052.00","7,156,388.96"
0.31,ZBRA,"ZEBRA TECH CORP",2989356,366.72,"19,250.00","7,059,360.00"
0.30,"4755 JP","RAKUTEN GROUP INC",6229597,6.15,"1,105,455.00","6,796,272.28"
0.30,CYBR,"CYBERARK SOFTWAR",BQT3XY6,280.34,"24,046.00","6,741,055.64"
0.30,DXC,"DXC TECHNOLOGY CO",BYXD7B3,20.84,"322,325.00","6,717,253.00"
0.30,"6588 JP","TOSHIBA TEC CORP",6894887,23.67,"282,599.00","6,688,902.63"
0.29,INFA,"INFORMATICA INC - CLASS A",BMG95P4,25.40,"255,572.00","6,491,528.80"
0.29,PATH,"UIPATH INC - CLASS A",BMD02L5,12.49,"517,272.00","6,460,727.28"
0.27,AMBA,"AMBARELLA INC",B7KH3G6,56.20,"110,179.00","6,192,059.80"
0.27,"TIETO FH","TIETOEVRY OYJ",5479702,19.79,"312,166.00","6,177,436.48"
0.27,CCCS,"CCC INTELLIGENT",BP4CXL8,10.62,"570,620.00","6,059,984.40"
0.27,"TEMN SW","TEMENOS AG - REG",7147892,68.88,"87,915.00","6,055,160.98"
0.27,WIX,"WIX.COM LTD",BFZCHN7,159.73,"37,740.00","6,028,210.20"
0.27,TDC,"TERADATA CORP",B247H10,30.35,"197,152.00","5,983,563.20"
0.26,CLS,"CELESTICA INC",BMDLRD5,53.83,"110,256.00","5,935,080.48"
0.26,"6526 JP","SOCIONEXT INC",BMTVX75,19.42,"305,336.00","5,929,692.76"
0.26,"2353 TT","ACER INC",6005850,1.27,"4,541,600.00","5,770,152.84"
0.25,"2395 TT","ADVANTECH CO LTD",6202673,9.97,"562,957.00","5,612,854.60"
0.25,"AMP IM","AMPLIFON SPA",B14NJ71,28.22,"197,842.00","5,583,987.47"
0.24,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,60.28,"90,991.00","5,484,937.48"
0.24,AI,"C3.AI INC-A",BMGNBJ2,24.08,"224,330.00","5,401,866.40"
0.24,SNAP,"SNAP INC - A",BD8DJ71,10.80,"495,185.00","5,347,998.00"
0.24,STNE,"STONECO LTD-A",BGKG6M3,11.33,"468,840.00","5,311,957.20"
0.21,"3443 TT","GLOBAL UNICHIP CORP",B056381,32.51,"147,865.00","4,806,363.49"
0.21,OKTA,"OKTA INC",BDFZSP1,72.31,"66,291.00","4,793,502.21"
0.20,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,58.92,"74,650.00","4,398,038.76"
0.19,VRNT,"VERINT SYSTEMS INC",2849193,23.79,"183,576.00","4,367,273.04"
0.19,VSAT,"VIASAT INC",2946243,11.40,"368,169.00","4,197,126.60"
0.08,,CASH,,1.00,"1,904,063.43","1,904,063.43"
0.08,,"OTHER PAYABLE & RECEIVABLES",,1.00,"1,764,974.05","1,764,974.05"
0.00,,"JAPANESE YEN",,0.01,"3,016,571.00","20,312.93"
0.00,,"SWISS FRANC",,1.16,132.60,154.40
0.00,,"KOREAN WON",,0.00,-4.04,0.00
0.00,,"TAIWAN DOLLAR",,0.03,-0.66,-0.02
0.00,,EURO,,1.10,-332.78,-365.04
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
