"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 07/26/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
5.54,NVDA,"NVIDIA CORP",2379504,454.52,"58,515.00","26,596,237.80"
4.88,META,"META PLATFORMS INC",B7TL820,298.57,"78,466.00","23,427,593.62"
4.31,TSLA,"TESLA INC",B616C79,264.35,"78,252.00","20,685,916.20"
3.38,CRM,"SALESFORCE INC",2310525,225.58,"71,977.00","16,236,571.66"
3.32,ADBE,"ADOBE INC",2008154,514.55,"30,914.00","15,906,798.70"
3.27,MSFT,"MICROSOFT CORP",2588173,337.77,"46,436.00","15,684,687.72"
3.24,AAPL,"APPLE INC",2046251,194.50,"79,854.00","15,531,603.00"
3.07,AMZN,"AMAZON.COM INC",2000019,128.15,"115,026.00","14,740,581.90"
3.05,ORCL,"ORACLE CORP",2661568,115.50,"126,502.00","14,610,981.00"
3.04,GOOGL,"ALPHABET INC-CL A",BYVY8G0,129.27,"112,860.00","14,589,412.20"
2.78,NFLX,"NETFLIX INC",2857817,422.67,"31,514.00","13,320,022.38"
2.67,INTC,"INTEL CORP",2463247,34.36,"372,434.00","12,796,832.24"
2.66,ACN,"ACCENTURE PLC-CL A",B4BNMY3,316.51,"40,245.00","12,737,944.95"
2.62,CSCO,"CISCO SYSTEMS INC",2198163,53.22,"236,542.00","12,588,765.24"
2.57,"005930 KS","SAMSUNG ELECTRON",6771720,54.76,"224,798.00","12,309,967.76"
2.49,"SIE GR","SIEMENS AG-REG",5727973,166.93,"71,699.00","11,969,004.26"
2.46,NOW,"SERVICENOW INC",B80NXX8,577.27,"20,482.00","11,823,644.14"
2.34,IBM,IBM,2005973,141.07,"79,425.00","11,204,484.75"
2.22,QCOM,"QUALCOMM INC",2714923,124.02,"85,995.00","10,665,099.90"
2.02,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,43.72,"221,843.00","9,698,023.56"
2.00,UBER,"UBER TECHNOLOGIES INC",BK6N347,47.31,"202,938.00","9,600,996.78"
1.91,BABA,"ALIBABA GRP-ADR",BP41ZD1,97.14,"94,261.00","9,156,513.54"
