"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 10/29/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.70,BABA,"ALIBABA GRP-ADR",BP41ZD1,99.83,"849,846.00","84,840,126.18"
3.52,NOW,"SERVICENOW INC",B80NXX8,953.08,"84,482.00","80,518,104.56"
3.43,META,"META PLATFORMS INC",B7TL820,593.28,"132,338.00","78,513,488.64"
3.42,ORCL,"ORACLE CORP",2661568,173.43,"451,918.00","78,376,138.74"
3.39,CSCO,"CISCO SYSTEMS INC",2198163,55.68,"1,395,020.00","77,674,713.60"
3.34,NFLX,"NETFLIX INC",2857817,759.44,"100,613.00","76,409,536.72"
3.30,CRM,"SALESFORCE INC",2310525,298.89,"252,566.00","75,489,451.74"
3.25,NVDA,"NVIDIA CORP",2379504,141.25,"527,556.00","74,517,285.00"
3.24,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,53.84,"1,379,243.00","74,255,804.41"
3.23,IBM,IBM,2005973,210.43,"351,293.00","73,922,585.99"
3.10,ACN,"ACCENTURE PLC-CL A",B4BNMY3,363.04,"195,786.00","71,078,149.44"
3.09,AVGO,"BROADCOM INC",BDZ78H9,179.24,"394,903.00","70,782,413.72"
2.97,TSLA,"TESLA INC",B616C79,259.52,"262,497.00","68,123,221.44"
2.93,AAPL,"APPLE INC",2046251,233.67,"287,428.00","67,163,300.76"
2.89,AMZN,"AMAZON.COM INC",2000019,190.83,"346,943.00","66,207,132.69"
2.74,MSFT,"MICROSOFT CORP",2588173,431.95,"145,382.00","62,797,754.90"
2.64,GOOGL,"ALPHABET INC-CL A",BYVY8G0,169.68,"355,754.00","60,364,338.72"
2.59,UBER,"UBER TECHNOLOGIES INC",BK6N347,79.21,"748,079.00","59,255,337.59"
2.57,QCOM,"QUALCOMM INC",2714923,176.00,"334,489.00","58,870,064.00"
2.51,ADBE,"ADOBE INC",2008154,485.39,"118,453.00","57,495,901.67"
2.45,"SIE GR","SIEMENS AG-REG",5727973,195.52,"286,796.00","56,073,952.55"
2.11,"3690 HK","MEITUAN-CLASS B",BGJW376,24.36,"1,980,715.00","48,247,025.91"
2.01,"005930 KS","SAMSUNG ELECTRON",6771720,42.99,"1,068,496.00","45,931,956.87"
1.88,MU,"MICRON TECHNOLOGY INC",2588184,108.18,"396,984.00","42,945,729.12"
1.56,"000660 KS","SK HYNIX INC",6450267,137.26,"260,594.00","35,768,356.74"
1.52,INTC,"INTEL CORP",2463247,22.90,"1,524,063.00","34,901,042.70"
1.52,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,80.39,"432,994.00","34,808,387.66"
1.26,SNPS,"SYNOPSYS INC",2867719,529.21,"54,738.00","28,967,896.98"
1.21,CDNS,"CADENCE DESIGN SYS INC",2302232,284.45,"97,442.00","27,717,376.90"
1.17,TRI,"THOMSON REUTERS CORP",BNBXPB4,166.54,"161,291.00","26,861,403.14"
1.02,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,255.58,"91,539.00","23,395,537.62"
0.94,FTNT,"FORTINET INC",B5B2106,79.37,"272,069.00","21,594,116.53"
0.84,TTD,"TRADE DESK INC-A",BD8FDD1,121.62,"158,526.00","19,279,932.12"
0.79,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,238.63,"75,946.00","18,122,993.98"
0.72,"EXPN LN","EXPERIAN PLC",B19NLV4,50.13,"327,488.00","16,417,840.20"
0.68,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,33.25,"465,737.00","15,485,170.60"
0.67,"WKL NA","WOLTERS KLUWER",5671519,172.78,"88,607.00","15,309,238.16"
0.62,"6702 JP","FUJITSU LIMITED",6356945,19.38,"736,177.00","14,267,386.54"
0.62,DDOG,"DATADOG INC - CLASS A",BKT9Y49,128.76,"110,433.00","14,219,353.08"
0.61,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,85.27,"162,574.00","13,862,684.98"
0.49,EBAY,"EBAY INC",2293819,62.77,"178,523.00","11,205,888.71"
0.48,"5803 JP","FUJIKURA LTD",6356707,34.40,"320,399.00","11,020,239.26"
0.47,ROK,"ROCKWELL AUTOMATION INC",2754060,268.43,"40,470.00","10,863,362.10"
0.45,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,49.12,"208,640.00","10,248,396.80"
0.45,ZS,"ZSCALER INC",BZ00V34,189.85,"53,745.00","10,203,488.25"
0.42,BIDU,"BAIDU INC - SPON ADR",B0FXT17,93.59,"102,790.00","9,620,116.10"
0.42,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,8.58,"1,108,991.00","9,515,142.78"
0.41,"6954 JP","FANUC CORP",6356934,26.15,"356,335.00","9,319,316.46"
0.40,HPE,"HEWLETT PACKA",BYVYWS0,19.87,"465,706.00","9,253,578.22"
0.38,"6701 JP","NEC CORP",6640400,88.32,"97,517.00","8,612,476.77"
0.37,HUBB,"HUBBELL INC",BDFG6S3,440.12,"19,304.00","8,496,076.48"
0.36,PEGA,"PEGASYSTEMS INC",2675860,80.99,"102,065.00","8,266,244.35"
0.35,DOCU,"DOCUSIGN INC",BFYT7B7,70.15,"114,262.00","8,015,479.30"
0.34,CLS,"CELESTICA INC",BMDLRD5,69.96,"110,994.00","7,765,140.24"
0.33,TWLO,"TWILIO INC - A",BD6P5Q0,71.29,"106,790.00","7,613,059.10"
0.33,STX,"SEAGATE TECHNOLO",BKVD2N4,101.33,"74,606.00","7,559,825.98"
