"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 07/25/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
5.23,NVDA,"NVIDIA CORP",2379504,112.28,"970,417.00","108,958,420.76"
3.61,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,44.98,"1,673,643.00","75,287,835.07"
3.59,NFLX,"NETFLIX INC",2857817,634.09,"118,099.00","74,885,394.91"
3.43,ORCL,"ORACLE CORP",2661568,137.82,"518,684.00","71,485,028.88"
3.40,AVGO,"BROADCOM INC",BDZ78H9,149.26,"474,350.00","70,801,481.00"
3.29,META,"META PLATFORMS INC",B7TL820,453.41,"151,056.00","68,490,300.96"
3.21,AMZN,"AMAZON.COM INC",2000019,179.85,"371,881.00","66,882,797.85"
3.18,QCOM,"QUALCOMM INC",2714923,175.39,"377,980.00","66,293,912.20"
3.17,GOOGL,"ALPHABET INC-CL A",BYVY8G0,167.28,"394,974.00","66,071,250.72"
3.11,AAPL,"APPLE INC",2046251,217.49,"297,584.00","64,721,544.16"
3.08,NOW,"SERVICENOW INC",B80NXX8,828.79,"77,538.00","64,262,719.02"
3.08,IBM,IBM,2005973,191.98,"333,976.00","64,116,712.48"
2.94,TSLA,"TESLA INC",B616C79,220.25,"278,091.00","61,249,542.75"
2.92,MSFT,"MICROSOFT CORP",2588173,418.40,"145,652.00","60,940,796.80"
2.87,"005930 KS","SAMSUNG ELECTRON",6771720,58.03,"1,029,047.00","59,715,177.77"
2.84,BABA,"ALIBABA GRP-ADR",BP41ZD1,75.40,"784,423.00","59,145,494.20"
2.59,CRM,"SALESFORCE INC",2310525,256.52,"210,040.00","53,879,460.80"
2.54,CSCO,"CISCO SYSTEMS INC",2198163,47.24,"1,121,057.00","52,958,732.68"
2.49,ACN,"ACCENTURE PLC-CL A",B4BNMY3,330.12,"157,253.00","51,912,360.36"
2.48,ADBE,"ADOBE INC",2008154,532.15,"97,235.00","51,743,605.25"
2.39,"SIE GR","SIEMENS AG-REG",5727973,183.26,"272,008.00","49,848,989.42"
2.19,UBER,"UBER TECHNOLOGIES INC",BK6N347,65.74,"695,203.00","45,702,645.22"
1.93,MU,"MICRON TECHNOLOGY INC",2588184,107.45,"373,785.00","40,163,198.25"
1.77,INTC,"INTEL CORP",2463247,31.10,"1,187,108.00","36,919,058.80"
1.62,"000660 KS","SK HYNIX INC",6450267,137.13,"245,710.00","33,695,344.64"
1.33,SNPS,"SYNOPSYS INC",2867719,538.72,"51,604.00","27,800,106.88"
1.26,"3690 HK","MEITUAN-CLASS B",BGJW376,13.72,"1,908,915.00","26,186,866.72"
1.20,TRI,"THOMSON REUTERS CORP",BNBXPB4,162.34,"154,152.00","25,025,035.68"
1.16,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,59.44,"407,431.00","24,217,698.64"
1.14,CDNS,"CADENCE DESIGN SYS INC",2302232,258.38,"91,536.00","23,651,071.68"
1.03,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,247.51,"86,607.00","21,436,098.57"
0.78,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,227.08,"71,194.00","16,166,733.52"
0.71,FTNT,"FORTINET INC",B5B2106,57.31,"258,781.00","14,830,739.11"
0.70,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,33.09,"441,493.00","14,607,959.96"
0.68,"WKL NA","WOLTERS KLUWER",5671519,167.99,"84,522.00","14,198,785.81"
0.67,"EXPN LN","EXPERIAN PLC",B19NLV4,45.03,"310,502.00","13,981,605.88"
0.66,TTD,"TRADE DESK INC-A",BD8FDD1,90.88,"151,351.00","13,754,778.88"
0.64,"5803 JP","FUJIKURA LTD",6356707,18.61,"719,951.00","13,396,888.69"
0.62,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,695.61,"18,636.00","12,963,387.96"
0.59,DDOG,"DATADOG INC - CLASS A",BKT9Y49,120.31,"102,627.00","12,347,054.37"
0.59,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,79.92,"152,742.00","12,207,140.64"
0.54,"6702 JP","FUJITSU LIMITED",6356945,15.85,"706,375.00","11,195,264.61"
0.50,ROK,"ROCKWELL AUTOMATION INC",2754060,271.00,"38,128.00","10,332,688.00"
0.46,CLS,"CELESTICA INC",BMDLRD5,51.07,"188,576.00","9,630,576.32"
0.45,EBAY,"EBAY INC",2293819,53.12,"175,962.00","9,347,101.44"
0.43,ZS,"ZSCALER INC",BZ00V34,182.00,"49,378.00","8,986,796.00"
0.43,"6954 JP","FANUC CORP",6356934,26.23,"339,561.00","8,904,996.62"
0.41,HPE,"HEWLETT PACKA",BYVYWS0,19.45,"437,364.00","8,506,729.80"
0.41,BIDU,"BAIDU INC - SPON ADR",B0FXT17,87.79,"96,488.00","8,470,681.52"
0.40,PEGA,"PEGASYSTEMS INC",2675860,68.93,"120,926.00","8,335,429.18"
0.36,STX,"SEAGATE TECHNOLO",BKVD2N4,103.96,"71,772.00","7,461,417.12"
0.36,ZBRA,"ZEBRA TECH CORP",2989356,324.41,"22,954.00","7,446,507.14"
0.36,"6701 JP","NEC CORP",6640400,80.82,"91,611.00","7,404,233.88"
0.34,"4755 JP","RAKUTEN GROUP INC",6229597,5.48,"1,306,050.00","7,153,655.79"
0.34,WIX,"WIX.COM LTD",BFZCHN7,155.43,"45,026.00","6,998,391.18"
0.34,VRNT,"VERINT SYSTEMS INC",2849193,35.46,"197,018.00","6,986,258.28"
0.33,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,6.55,"1,041,649.00","6,822,800.95"
0.31,HUBB,"HUBBELL INC",BDFG6S3,355.55,"18,116.00","6,441,143.80"
0.30,SNAP,"SNAP INC - A",BD8DJ71,13.45,"468,225.00","6,297,626.25"
0.30,CYBR,"CYBERARK SOFTWAR",BQT3XY6,256.86,"24,404.00","6,268,411.44"
0.30,OKTA,"OKTA INC",BDFZSP1,93.11,"66,884.00","6,227,569.24"
0.30,"6588 JP","TOSHIBA TEC CORP",6894887,22.26,"279,244.00","6,214,709.96"
0.30,"2395 TT","ADVANTECH CO LTD",6202673,11.30,"547,457.00","6,185,012.93"
0.28,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,47.13,"124,472.00","5,866,365.36"
0.28,AI,"C3.AI INC-A",BMGNBJ2,26.84,"218,519.00","5,865,049.96"
0.28,CCCS,"CCC INTELLIGENT",BP4CXL8,11.01,"520,097.00","5,726,267.97"
0.28,"AMP IM","AMPLIFON SPA",B14NJ71,31.81,"179,990.00","5,724,885.20"
0.26,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,67.69,"79,947.00","5,411,612.43"
0.26,G,"GENPACT LTD",B23DBK6,34.11,"158,367.00","5,401,898.37"
0.26,"6526 JP","SOCIONEXT INC",BMTVX75,19.99,"267,241.00","5,342,385.32"
0.25,"2353 TT","ACER INC",6005850,1.40,"3,734,600.00","5,231,408.26"
0.25,AMBA,"AMBARELLA INC",B7KH3G6,52.68,"99,230.00","5,227,436.40"
0.24,"TIETO FH","TIETOEVRY OYJ",5479702,20.19,"252,024.00","5,088,685.72"
0.24,DOCU,"DOCUSIGN INC",BFYT7B7,55.10,"91,928.00","5,065,232.80"
0.24,DXC,"DXC TECHNOLOGY CO",BYXD7B3,19.77,"250,881.00","4,959,917.37"
0.22,"3443 TT","GLOBAL UNICHIP CORP",B056381,43.55,"105,865.00","4,610,044.61"
0.22,INFA,"INFORMATICA INC - CLASS A",BMG95P4,23.99,"191,443.00","4,592,717.57"
0.22,TWLO,"TWILIO INC - A",BD6P5Q0,57.42,"78,958.00","4,533,768.36"
0.22,VSAT,"VIASAT INC",2946243,18.88,"239,832.00","4,528,028.16"
0.22,STNE,"STONECO LTD-A",BGKG6M3,13.34,"338,957.00","4,521,686.38"
0.20,"TEMN SW","TEMENOS AG - REG",7147892,69.27,"59,378.00","4,113,302.38"
0.19,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,86.03,"46,650.00","4,013,162.90"
0.19,TDC,"TERADATA CORP",B247H10,31.71,"121,751.00","3,860,724.21"
0.17,,CASH,,1.00,"3,556,043.56","3,556,043.56"
0.14,PATH,"UIPATH INC - CLASS A",BMD02L5,12.20,"244,190.00","2,979,118.00"
0.00,,"JAPANESE YEN",,0.01,"3,016,571.00","19,630.19"
0.00,,"SWISS FRANC",,1.14,132.60,150.71
0.00,,"TAIWAN DOLLAR",,0.03,-0.66,-0.02
0.00,,EURO,,1.09,-332.78,-361.25
0.00,,"OTHER PAYABLE & RECEIVABLES",,1.00,"-80,938.20","-80,938.20"
-0.02,,"KOREAN WON",,0.00,"-444,137,588.04","-320,561.23"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
