"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 01/13/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.59,TSLA,"TESLA INC",B616C79,403.31,"299,219.00","120,678,014.89"
3.86,AVGO,"BROADCOM INC",BDZ78H9,225.29,"450,413.00","101,473,544.77"
3.73,NOW,"SERVICENOW INC",B80NXX8,"1,015.74","96,438.00","97,955,934.12"
3.68,NFLX,"NETFLIX INC",2857817,840.29,"115,131.00","96,743,427.99"
3.56,CSCO,"CISCO SYSTEMS INC",2198163,58.76,"1,591,440.00","93,513,014.40"
3.50,CRM,"SALESFORCE INC",2310525,319.07,"288,434.00","92,030,636.38"
3.50,META,"META PLATFORMS INC",B7TL820,608.33,"151,126.00","91,934,479.58"
3.32,IBM,IBM,2005973,217.40,"400,825.00","87,139,355.00"
3.29,AMZN,"AMAZON.COM INC",2000019,218.46,"395,621.00","86,427,363.66"
3.05,NVDA,"NVIDIA CORP",2379504,133.23,"601,854.00","80,185,008.42"
3.02,ORCL,"ORACLE CORP",2661568,153.92,"515,114.00","79,286,346.88"
2.97,BABA,"ALIBABA GRP-ADR",BP41ZD1,80.54,"969,406.00","78,075,959.24"
2.97,ACN,"ACCENTURE PLC-CL A",B4BNMY3,349.14,"223,114.00","77,898,021.96"
2.95,GOOGL,"ALPHABET INC-CL A",BYVY8G0,191.01,"406,140.00","77,576,801.40"
2.92,AAPL,"APPLE INC",2046251,234.40,"327,566.00","76,781,470.40"
2.80,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,47.00,"1,567,343.00","73,671,592.43"
2.63,MSFT,"MICROSOFT CORP",2588173,417.19,"165,878.00","69,202,642.82"
2.45,"SIE GR","SIEMENS AG-REG",5727973,196.99,"326,934.00","64,401,344.09"
2.28,QCOM,"QUALCOMM INC",2714923,157.13,"381,459.00","59,938,652.67"
2.13,UBER,"UBER TECHNOLOGIES INC",BK6N347,65.70,"853,121.00","56,050,049.70"
2.09,ADBE,"ADOBE INC",2008154,408.50,"134,679.00","55,016,371.50"
1.91,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,101.76,"493,628.00","50,231,585.28"
1.71,"005930 KS","SAMSUNG ELECTRON",6771720,36.78,"1,218,800.00","44,827,710.93"
1.64,MU,"MICRON TECHNOLOGY INC",2588184,95.06,"452,494.00","43,014,079.64"
1.50,"3690 HK","MEITUAN-CLASS B",BGJW376,17.65,"2,236,915.00","39,472,182.29"
1.50,"000660 KS","SK HYNIX INC",6450267,132.10,"297,316.00","39,274,253.04"
1.27,INTC,"INTEL CORP",2463247,19.20,"1,738,417.00","33,377,606.40"
1.24,CDNS,"CADENCE DESIGN SYS INC",2302232,292.50,"111,106.00","32,498,505.00"
1.16,SNPS,"SYNOPSYS INC",2867719,487.43,"62,424.00","30,427,330.32"
1.11,FTNT,"FORTINET INC",B5B2106,93.83,"310,499.00","29,134,121.17"
1.09,TRI,"THOMSON REUTERS CORP",BNBXPB4,155.05,"184,349.00","28,583,312.45"
0.82,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,206.83,"104,349.00","21,582,503.67"
0.81,TTD,"TRADE DESK INC-A",BD8FDD1,117.89,"180,730.00","21,306,259.70"
0.81,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,246.00,"86,194.00","21,203,724.00"
0.67,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,33.10,"531,495.00","17,592,209.18"
0.66,DDOG,"DATADOG INC - CLASS A",BKT9Y49,138.00,"125,805.00","17,361,090.00"
0.65,"WKL NA","WOLTERS KLUWER",5671519,166.98,"101,417.00","16,934,202.54"
0.60,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,85.33,"185,632.00","15,839,050.40"
0.59,"EXPN LN","EXPERIAN PLC",B19NLV4,41.71,"373,604.00","15,581,967.33"
0.57,"6702 JP","FUJITSU LIMITED",6356945,17.81,"840,365.00","14,966,792.62"
0.56,"5803 JP","FUJIKURA LTD",6356707,40.03,"365,661.00","14,635,725.15"
0.51,EBAY,"EBAY INC",2293819,65.72,"204,143.00","13,416,277.96"
0.50,TWLO,"TWILIO INC - A",BD6P5Q0,107.96,"122,162.00","13,188,609.52"
0.49,ROK,"ROCKWELL AUTOMATION INC",2754060,275.53,"46,448.00","12,797,817.44"
0.48,CLS,"CELESTICA INC",BMDLRD5,100.44,"126,366.00","12,692,201.04"
0.45,DOCU,"DOCUSIGN INC",BFYT7B7,90.02,"130,488.00","11,746,529.76"
0.45,HPE,"HEWLETT PACKA",BYVYWS0,21.98,"531,464.00","11,681,578.72"
0.44,ZS,"ZSCALER INC",BZ00V34,186.49,"61,431.00","11,456,267.19"
0.41,PEGA,"PEGASYSTEMS INC",2675860,92.75,"116,583.00","10,813,073.25"
0.40,"6954 JP","FANUC CORP",6356934,26.13,"406,721.00","10,627,288.60"
0.38,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,7.96,"1,264,419.00","10,064,775.24"
0.37,G,"GENPACT LTD",B23DBK6,44.31,"218,649.00","9,688,337.19"
0.37,WIX,"WIX.COM LTD",BFZCHN7,224.58,"43,110.00","9,681,643.80"
0.36,AMBA,"AMBARELLA INC",B7KH3G6,74.53,"126,289.00","9,412,319.17"
0.36,CYBR,"CYBERARK SOFTWAR",BQT3XY6,337.83,"27,626.00","9,332,891.58"
0.35,"6701 JP","NEC CORP",6640400,83.16,"111,181.00","9,245,967.94"
0.35,HUBB,"HUBBELL INC",BDFG6S3,420.51,"21,866.00","9,194,871.66"
0.35,BIDU,"BAIDU INC - SPON ADR",B0FXT17,78.16,"117,308.00","9,168,793.28"
0.33,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,56.33,"151,542.00","8,536,360.86"
0.32,ZBRA,"ZEBRA TECH CORP",2989356,381.69,"21,935.00","8,372,370.15"
0.30,AI,"C3.AI INC-A",BMGNBJ2,30.96,"257,445.00","7,970,497.20"
0.30,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,74.33,"104,416.00","7,761,241.28"
0.29,PATH,"UIPATH INC - CLASS A",BMD02L5,12.83,"594,242.00","7,624,124.86"
0.29,STX,"SEAGATE TECHNOLO",BKVD2N4,88.93,"84,854.00","7,546,066.22"
0.28,"TEMN SW","TEMENOS AG - REG",7147892,73.29,"101,340.00","7,427,485.86"
0.28,"4755 JP","RAKUTEN GROUP INC",6229597,5.80,"1,271,030.00","7,375,645.28"
0.28,DXC,"DXC TECHNOLOGY CO",BYXD7B3,19.76,"370,655.00","7,324,142.80"
0.28,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,31.08,"234,260.00","7,280,800.80"
0.28,CCCS,"CCC INTELLIGENT",BP4CXL8,11.03,"655,645.00","7,231,764.35"
0.27,INFA,"INFORMATICA INC - CLASS A",BMG95P4,24.16,"294,057.00","7,104,417.12"
0.27,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,84.37,"83,650.00","7,057,420.35"
0.27,"2395 TT","ADVANTECH CO LTD",6202673,10.79,"652,457.00","7,040,867.46"
0.26,"6588 JP","TOSHIBA TEC CORP",6894887,21.39,"324,664.00","6,945,676.43"
0.26,SNAP,"SNAP INC - A",BD8DJ71,12.15,"568,575.00","6,908,186.25"
0.26,TDC,"TERADATA CORP",B247H10,30.33,"226,687.00","6,875,416.71"
0.24,"TIETO FH","TIETOEVRY OYJ",5479702,17.78,"358,706.00","6,379,076.40"
0.24,OKTA,"OKTA INC",BDFZSP1,83.49,"76,136.00","6,356,594.64"
0.23,"6526 JP","SOCIONEXT INC",BMTVX75,17.36,"350,981.00","6,091,617.55"
0.23,"AMP IM","AMPLIFON SPA",B14NJ71,26.34,"227,377.00","5,988,852.54"
0.22,"3443 TT","GLOBAL UNICHIP CORP",B056381,35.62,"163,865.00","5,836,687.44"
0.22,"2353 TT","ACER INC",6005850,1.10,"5,257,600.00","5,760,927.30"
0.20,VRNT,"VERINT SYSTEMS INC",2849193,24.91,"211,321.00","5,264,006.11"
0.17,STNE,"STONECO LTD-A",BGKG6M3,8.14,"538,650.00","4,384,611.00"
0.14,,CASH,,1.00,"3,602,456.34","3,602,456.34"
0.13,VSAT,"VIASAT INC",2946243,7.74,"422,764.00","3,272,193.36"
0.00,,"OTHER PAYABLE & RECEIVABLES",,1.00,"60,664.29","60,664.29"
0.00,,"SWISS FRANC",,1.09,132.60,144.19
0.00,,EURO,,1.02,-332.77,-339.33
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
