"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 11/08/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.47,ADBE,"ADOBE INC",2008154,585.31,"40,650.00","23,792,851.50"
3.43,INTC,"INTEL CORP",2463247,37.92,"619,277.00","23,482,983.84"
3.38,GOOGL,"ALPHABET INC-CL A",BYVY8G0,131.84,"175,446.00","23,130,800.64"
3.36,AMZN,"AMAZON.COM INC",2000019,142.08,"161,897.00","23,002,325.76"
3.33,META,"META PLATFORMS INC",B7TL820,319.78,"71,406.00","22,834,210.68"
3.31,NOW,"SERVICENOW INC",B80NXX8,625.33,"36,246.00","22,665,711.18"
3.25,MSFT,"MICROSOFT CORP",2588173,363.20,"61,253.00","22,247,089.60"
3.24,IBM,IBM,2005973,146.37,"151,668.00","22,199,645.16"
3.21,NVDA,"NVIDIA CORP",2379504,465.74,"47,303.00","22,030,899.22"
3.13,NFLX,"NETFLIX INC",2857817,436.65,"49,178.00","21,473,573.70"
3.09,CSCO,"CISCO SYSTEMS INC",2198163,53.00,"399,872.00","21,193,216.00"
3.09,ACN,"ACCENTURE PLC-CL A",B4BNMY3,317.82,"66,662.00","21,186,516.84"
2.99,"005930 KS","SAMSUNG ELECTRON",6771720,53.33,"384,512.00","20,507,697.85"
2.96,QCOM,"QUALCOMM INC",2714923,120.06,"168,909.00","20,279,214.54"
2.93,ORCL,"ORACLE CORP",2661568,112.33,"178,943.00","20,100,667.19"
2.93,AAPL,"APPLE INC",2046251,182.89,"109,879.00","20,095,770.31"
2.85,CRM,"SALESFORCE INC",2310525,211.47,"92,373.00","19,534,118.31"
2.84,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,39.45,"493,043.00","19,452,762.22"
2.82,BABA,"ALIBABA GRP-ADR",BP41ZD1,84.80,"228,285.00","19,358,568.00"
2.62,TSLA,"TESLA INC",B616C79,222.11,"80,944.00","17,978,471.84"
2.54,"SIE GR","SIEMENS AG-REG",5727973,139.10,"124,976.00","17,384,055.76"
2.19,UBER,"UBER TECHNOLOGIES INC",BK6N347,49.50,"303,258.00","15,011,271.00"
1.79,"3690 HK","MEITUAN-CLASS B",BGJW376,14.71,"834,115.00","12,271,732.59"
1.67,SNPS,"SYNOPSYS INC",2867719,506.16,"22,603.00","11,440,734.48"
1.64,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,62.74,"179,325.00","11,250,850.50"
1.55,"000660 KS","SK HYNIX INC",6450267,97.36,"109,199.00","10,631,613.31"
1.53,CDNS,"CADENCE DESIGN SYS INC",2302232,256.40,"40,924.00","10,492,913.60"
1.28,TRI,"THOMSON REUTERS CORP",BNBXPB4,129.36,"67,990.00","8,795,186.40"
1.04,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,183.35,"38,945.00","7,140,565.75"
1.01,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,222.60,"31,131.00","6,929,760.60"
0.90,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,31.49,"196,052.00","6,174,312.46"
0.82,"STMMI IM","STMICROELECTRONICS NV",5962343,41.00,"137,119.00","5,621,965.62"
0.76,TTD,"TRADE DESK INC-A",BD8FDD1,78.84,"66,281.00","5,225,594.04"
0.74,"WKL NA","WOLTERS KLUWER",5671519,129.33,"39,086.00","5,055,180.14"
0.70,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,69.99,"68,145.00","4,769,468.55"
0.66,BIDU,"BAIDU INC - SPON ADR",B0FXT17,107.42,"41,847.00","4,495,204.74"
0.66,"EXPN LN","EXPERIAN PLC",B19NLV4,32.67,"137,397.00","4,489,292.49"
0.64,ROK,"ROCKWELL AUTOMATION INC",2754060,257.12,"17,165.00","4,413,464.80"
0.64,DDOG,"DATADOG INC - CLASS A",BKT9Y49,99.99,"44,014.00","4,400,959.86"
0.60,"6702 JP","FUJITSU LIMITED",6356945,129.40,"31,659.00","4,096,540.92"
0.56,"6954 JP","FANUC CORP",6356934,25.49,"151,307.00","3,856,520.60"
0.55,ZS,"ZSCALER INC",BZ00V34,173.96,"21,754.00","3,784,325.84"
0.52,SPLK,"SPLUNK INC",B424494,146.71,"24,496.00","3,593,808.16"
0.47,EBAY,"EBAY INC",2293819,39.95,"79,957.00","3,194,282.15"
0.44,HPE,"HEWLETT PACKA",BYVYWS0,15.74,"192,086.00","3,023,433.64"
0.38,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,94.41,"27,690.00","2,614,086.41"
0.38,INFA,"INFORMATICA INC - CLASS A",BMG95P4,23.18,"112,460.00","2,606,822.80"
0.37,CYBR,"CYBERARK SOFTWAR",BQT3XY6,183.37,"13,987.00","2,564,796.19"
0.37,STX,"SEAGATE TECHNOLO",BKVD2N4,71.86,"34,846.00","2,504,033.56"
0.36,BAH,"BOOZ ALLEN HAMIL",B5367T7,124.79,"19,635.00","2,450,251.65"
0.33,SNAP,"SNAP INC - A",BD8DJ71,11.23,"202,615.00","2,275,366.45"
0.33,FRSH,"FRESHWORKS INC-CL A",BPF0BB7,18.25,"123,776.00","2,258,912.00"
0.33,WIX,"WIX.COM LTD",BFZCHN7,89.84,"24,856.00","2,233,063.04"
0.32,CCCS,"CCC INTELLIGENT",BP4CXL8,11.69,"190,076.00","2,221,988.44"
0.32,HUBB,"HUBBELL INC",BDFG6S3,281.44,"7,752.00","2,181,722.88"
0.32,"6701 JP","NEC CORP",6640400,49.68,"43,646.00","2,168,484.77"
0.31,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,4.62,"460,510.00","2,127,556.20"
0.30,PATH,"UIPATH INC - CLASS A",BMD02L5,17.15,"119,790.00","2,054,398.50"
0.30,"2353 TT","ACER INC",6005850,1.09,"1,881,200.00","2,052,992.30"
0.30,BZ,"KANZHUN LTD - ADR",BM91SH0,15.16,"135,099.00","2,048,100.84"
0.29,"6502 JP","TOSHIBA CORP",6897217,30.51,"66,044.00","2,014,745.87"
0.29,OKTA,"OKTA INC",BDFZSP1,67.45,"29,732.00","2,005,423.40"
0.29,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,40.28,"49,596.00","1,997,726.88"
0.29,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,260.27,"7,673.00","1,997,051.71"
0.29,"5803 JP","FUJIKURA LTD",6356707,7.65,"256,049.00","1,959,554.34"
0.29,"6526 JP","SOCIONEXT INC",BMTVX75,92.08,"21,249.00","1,956,505.32"
0.28,G,"GENPACT LTD",B23DBK6,34.75,"55,387.00","1,924,698.25"
0.28,TWLO,"TWILIO INC - A",BD6P5Q0,55.81,"33,811.00","1,886,991.91"
0.27,"XRO AU","XERO LTD",B8P4LP4,73.60,"25,134.00","1,849,833.50"
0.27,"TIETO FH","TIETOEVRY OYJ",5479702,21.82,"84,711.00","1,848,385.11"
0.27,"TEMN SW","TEMENOS AG - REG",7147892,75.06,"24,437.00","1,834,202.87"
0.26,"3665 TT","BIZLINK HOLDING INC",B5SG8Y4,8.17,"219,968.00","1,797,007.18"
0.26,TDC,"TERADATA CORP",B247H10,46.34,"38,366.00","1,777,880.44"
0.26,PEGA,"PEGASYSTEMS INC",2675860,45.55,"38,638.00","1,759,960.90"
0.26,"AMP IM","AMPLIFON SPA",B14NJ71,29.52,"59,587.00","1,758,882.23"
0.25,"2395 TT","ADVANTECH CO LTD",6202673,10.70,"161,057.00","1,722,694.97"
0.25,STNE,"STONECO LTD-A",BGKG6M3,10.37,"163,192.00","1,692,301.04"
0.24,IONQ,"IONQ INC",BP484B3,11.41,"145,770.00","1,663,235.70"
0.24,DXC,"DXC TECHNOLOGY CO",BYXD7B3,21.80,"75,232.00","1,640,057.60"
0.23,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,53.14,"29,532.00","1,569,330.48"
