"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 08/11/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.36,GOOGL,"ALPHABET INC-CL A",BYVY8G0,129.56,"129,028.00","16,716,867.68"
3.31,AMZN,"AMAZON.COM INC",2000019,138.41,"119,063.00","16,479,509.83"
3.23,BABA,"ALIBABA GRP-ADR",BP41ZD1,95.72,"167,928.00","16,074,068.16"
3.20,IBM,IBM,2005973,143.12,"111,430.00","15,947,861.60"
3.19,INTC,"INTEL CORP",2463247,34.89,"455,080.00","15,877,741.20"
3.19,META,"META PLATFORMS INC",B7TL820,301.64,"52,585.00","15,861,739.40"
3.18,CSCO,"CISCO SYSTEMS INC",2198163,53.79,"294,085.00","15,818,832.15"
3.13,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,42.95,"363,243.00","15,600,475.70"
3.06,NFLX,"NETFLIX INC",2857817,421.66,"36,198.00","15,263,248.68"
3.05,ACN,"ACCENTURE PLC-CL A",B4BNMY3,309.05,"49,139.00","15,186,407.95"
3.04,ADBE,"ADOBE INC",2008154,508.45,"29,809.00","15,156,386.05"
2.99,ORCL,"ORACLE CORP",2661568,113.06,"131,566.00","14,874,851.96"
2.98,NOW,"SERVICENOW INC",B80NXX8,557.44,"26,622.00","14,840,167.68"
2.90,MSFT,"MICROSOFT CORP",2588173,321.01,"45,028.00","14,454,438.28"
2.90,TSLA,"TESLA INC",B616C79,242.65,"59,527.00","14,444,226.55"
2.89,"005930 KS","SAMSUNG ELECTRON",6771720,50.94,"282,619.00","14,397,571.70"
2.88,AAPL,"APPLE INC",2046251,177.79,"80,674.00","14,343,030.46"
2.86,NVDA,"NVIDIA CORP",2379504,408.55,"34,892.00","14,255,126.60"
2.86,QCOM,"QUALCOMM INC",2714923,114.61,"124,128.00","14,226,310.08"
2.85,CRM,"SALESFORCE INC",2310525,208.70,"67,910.00","14,172,817.00"
2.78,"SIE GR","SIEMENS AG-REG",5727973,150.78,"91,877.00","13,852,972.14"
2.17,"3690 HK","MEITUAN-CLASS B",BGJW376,17.55,"615,615.00","10,802,473.27"
1.96,UBER,"UBER TECHNOLOGIES INC",BK6N347,43.71,"222,782.00","9,737,801.22"
