"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 08/14/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.47,PLTR,"PALANTIR TECHN-A",BN78DQ4,181.02,"860,766.00","155,815,861.32"
3.39,AMD,"ADVANCED MICRO DEVICES",2007849,180.95,"839,097.00","151,834,602.15"
3.25,AVGO,"BROADCOM INC",BDZ78H9,311.23,"468,978.00","145,960,022.94"
3.25,META,"META PLATFORMS INC",B7TL820,782.13,"186,592.00","145,939,200.96"
3.23,AAPL,"APPLE INC",2046251,232.78,"621,600.00","144,696,048.00"
3.20,"005930 KS","SAMSUNG ELECTRON",6771720,51.81,"2,766,410.00","143,324,859.62"
3.19,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,75.33,"1,897,018.00","142,895,158.70"
3.17,GOOGL,"ALPHABET INC-CL A",BYVY8G0,202.94,"699,822.00","142,021,876.68"
3.16,NVDA,"NVIDIA CORP",2379504,182.02,"779,488.00","141,882,405.76"
3.10,NFLX,"NETFLIX INC",2857817,"1,230.56","112,892.00","138,920,379.52"
3.07,MSFT,"MICROSOFT CORP",2588173,522.48,"263,310.00","137,574,208.80"
3.00,ORCL,"ORACLE CORP",2661568,244.96,"549,930.00","134,710,852.80"
3.00,AMZN,"AMAZON.COM INC",2000019,230.98,"583,061.00","134,675,429.78"
3.00,CSCO,"CISCO SYSTEMS INC",2198163,69.30,"1,939,616.00","134,415,388.80"
2.99,TSLA,"TESLA INC",B616C79,335.58,"399,992.00","134,229,315.36"
2.98,TSM,"TAIWAN SEMIC-ADR",2113382,241.00,"553,830.00","133,473,030.00"
2.96,BABA,"ALIBABA GRP-ADR",BP41ZD1,122.28,"1,085,907.00","132,784,707.96"
2.59,CRM,"SALESFORCE INC",2310525,233.37,"497,914.00","116,198,190.18"
2.50,IBM,IBM,2005973,237.11,"472,088.00","111,936,785.68"
2.33,"SIE GR","SIEMENS AG-REG",5727973,271.99,"383,514.00","104,312,981.60"
2.04,UBER,"UBER TECHNOLOGIES INC",BK6N347,91.40,"1,002,577.00","91,635,537.80"
1.88,NOW,"SERVICENOW INC",B80NXX8,850.86,"99,321.00","84,508,266.06"
1.88,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,144.27,"583,990.00","84,252,237.30"
1.86,QCOM,"QUALCOMM INC",2714923,158.09,"526,381.00","83,215,572.29"
1.64,ACN,"ACCENTURE PLC-CL A",B4BNMY3,246.16,"298,558.00","73,493,037.28"
1.58,ADBE,"ADOBE INC",2008154,348.58,"203,597.00","70,969,842.26"
1.56,"000660 KS","SK HYNIX INC",6450267,200.07,"350,124.00","70,050,134.59"
1.50,MU,"MICRON TECHNOLOGY INC",2588184,125.29,"536,333.00","67,197,161.57"
1.43,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,433.34,"147,512.00","63,922,850.08"
1.22,SNPS,"SYNOPSYS INC",2867719,616.36,"88,708.00","54,676,062.88"
