"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 08/03/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.23,GOOGL,"ALPHABET INC-CL A",BYVY8G0,128.45,"127,876.00","16,425,672.20"
3.21,META,"META PLATFORMS INC",B7TL820,313.19,"52,121.00","16,323,775.99"
3.20,BABA,"ALIBABA GRP-ADR",BP41ZD1,97.58,"166,440.00","16,241,215.20"
3.14,IBM,IBM,2005973,144.45,"110,438.00","15,952,769.10"
3.11,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,43.83,"360,043.00","15,780,761.15"
3.08,INTC,"INTEL CORP",2463247,34.75,"451,032.00","15,671,106.84"
3.05,CSCO,"CISCO SYSTEMS INC",2198163,53.15,"291,477.00","15,492,002.55"
3.05,ADBE,"ADOBE INC",2008154,523.76,"29,537.00","15,470,299.12"
3.04,NFLX,"NETFLIX INC",2857817,431.00,"35,878.00","15,463,418.00"
3.04,ACN,"ACCENTURE PLC-CL A",B4BNMY3,317.13,"48,707.00","15,446,450.91"
3.03,NVDA,"NVIDIA CORP",2379504,445.15,"34,588.00","15,396,848.20"
3.01,TSLA,"TESLA INC",B616C79,259.32,"58,999.00","15,299,620.68"
3.01,AAPL,"APPLE INC",2046251,191.17,"79,954.00","15,284,806.18"
2.99,AMZN,"AMAZON.COM INC",2000019,128.91,"118,007.00","15,212,282.37"
2.94,ORCL,"ORACLE CORP",2661568,114.55,"130,398.00","14,937,090.90"
2.92,"005930 KS","SAMSUNG ELECTRON",6771720,52.96,"280,107.00","14,833,823.35"
2.91,NOW,"SERVICENOW INC",B80NXX8,560.40,"26,382.00","14,784,472.80"
2.87,QCOM,"QUALCOMM INC",2714923,118.70,"123,024.00","14,602,948.80"
2.87,MSFT,"MICROSOFT CORP",2588173,326.66,"44,628.00","14,578,182.48"
2.87,"SIE GR","SIEMENS AG-REG",5727973,159.90,"91,061.00","14,560,601.14"
2.86,CRM,"SALESFORCE INC",2310525,215.56,"67,302.00","14,507,619.12"
2.16,"3690 HK","MEITUAN-CLASS B",BGJW376,17.96,"610,815.00","10,968,601.97"
2.00,UBER,"UBER TECHNOLOGIES INC",BK6N347,45.91,"220,798.00","10,136,836.18"
1.52,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,59.04,"130,780.00","7,721,251.20"
1.45,"000660 KS","SK HYNIX INC",6450267,92.37,"79,939.00","7,383,812.49"
1.43,SNPS,"SYNOPSYS INC",2867719,440.12,"16,500.00","7,261,980.00"
1.35,CDNS,"CADENCE DESIGN SYS INC",2302232,228.59,"29,990.00","6,855,414.10"
1.29,TRI,"THOMSON REUTERS CORP",BNBXPB4,131.08,"49,788.00","6,526,211.04"
1.20,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,215.95,"28,305.00","6,112,464.75"
1.07,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,38.14,"142,852.00","5,448,116.34"
1.02,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,229.34,"22,486.00","5,156,939.24"
1.00,"STMMI IM","STMICROELECTRONICS NV",5962343,50.92,"99,879.00","5,086,218.24"
0.90,BIDU,"BAIDU INC - SPON ADR",B0FXT17,149.93,"30,542.00","4,579,162.06"
0.81,TTD,"TRADE DESK INC-A",BD8FDD1,84.76,"48,326.00","4,096,111.76"
0.74,ROK,"ROCKWELL AUTOMATION INC",2754060,302.05,"12,510.00","3,778,645.50"
0.74,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,76.02,"49,525.00","3,764,890.50"
0.72,"EXPN LN","EXPERIAN PLC",B19NLV4,36.51,"100,157.00","3,656,822.08"
0.68,"WKL NA","WOLTERS KLUWER",5671519,121.95,"28,446.00","3,469,062.32"
0.68,DDOG,"DATADOG INC - CLASS A",BKT9Y49,107.10,"32,044.00","3,431,912.40"
0.63,"6954 JP","FANUC CORP",6356934,29.04,"110,742.00","3,216,081.83"
0.58,"6702 JP","FUJITSU LIMITED",6356945,127.46,"23,014.00","2,933,450.16"
0.51,EBAY,"EBAY INC",2293819,43.61,"59,024.00","2,574,036.64"
0.48,HPE,"HEWLETT PACKA",BYVYWS0,17.32,"139,551.00","2,417,023.32"
0.47,ZS,"ZSCALER INC",BZ00V34,150.77,"15,769.00","2,377,492.13"
0.39,"6526 JP","SOCIONEXT INC",BMTVX75,131.12,"15,264.00","2,001,378.91"
0.38,IONQ,"IONQ INC",BP484B3,18.29,"105,870.00","1,936,362.30"
0.38,FRSH,"FRESHWORKS INC-CL A",BPF0BB7,21.38,"89,861.00","1,921,228.18"
0.37,SPLK,"SPLUNK INC",B424494,104.42,"17,846.00","1,863,479.32"
0.36,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,321.21,"5,678.00","1,823,830.38"
0.36,WIX,"WIX.COM LTD",BFZCHN7,99.96,"18,206.00","1,819,871.76"
0.35,BAH,"BOOZ ALLEN HAMIL",B5367T7,124.54,"14,315.00","1,782,790.10"
0.35,BZ,"KANZHUN LTD - ADR",BM91SH0,18.06,"98,524.00","1,779,343.44"
0.34,INFA,"INFORMATICA INC - CLASS A",BMG95P4,21.37,"81,870.00","1,749,561.90"
0.34,STX,"SEAGATE TECHNOLO",BKVD2N4,68.28,"25,536.00","1,743,598.08"
0.34,HUBB,"HUBBELL INC",BDFG6S3,306.58,"5,615.00","1,721,446.70"
0.33,STNE,"STONECO LTD-A",BGKG6M3,13.83,"119,302.00","1,649,946.66"
0.32,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,4.91,"335,490.00","1,647,255.90"
0.31,SNAP,"SNAP INC - A",BD8DJ71,10.79,"148,085.00","1,597,837.15"
0.31,OKTA,"OKTA INC",BDFZSP1,72.94,"21,752.00","1,586,590.88"
0.31,CYBR,"CYBERARK SOFTWAR",BQT3XY6,158.62,"9,997.00","1,585,724.14"
0.31,"6701 JP","NEC CORP",6640400,49.15,"31,676.00","1,556,923.87"
0.30,"6502 JP","TOSHIBA CORP",6897217,32.16,"48,089.00","1,546,592.79"
0.30,TDC,"TERADATA CORP",B247H10,55.43,"27,726.00","1,536,852.18"
0.30,"5803 JP","FUJIKURA LTD",6356707,8.20,"186,224.00","1,527,713.31"
0.30,"2395 TT","ADVANTECH CO LTD",6202673,12.08,"125,557.00","1,516,633.43"
0.30,TWLO,"TWILIO INC - A",BD6P5Q0,61.84,"24,501.00","1,515,141.84"
0.30,"TIETO FH","TIETOEVRY OYJ",5479702,24.60,"61,436.00","1,511,216.79"
0.30,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,41.42,"36,296.00","1,503,380.32"
0.29,ENV,"ENVESTNET INC",B474ZK7,59.81,"24,812.00","1,484,005.72"
0.29,AMBA,"AMBARELLA INC",B7KH3G6,76.70,"19,293.00","1,479,773.10"
0.29,CCCS,"CCC INTELLIGENT",BP4CXL8,10.75,"137,541.00","1,478,565.75"
0.29,VRNT,"VERINT SYSTEMS INC",2849193,36.49,"40,518.00","1,478,501.82"
0.29,G,"GENPACT LTD",B23DBK6,36.28,"40,092.00","1,454,537.76"
0.29,"XRO AU","XERO LTD",B8P4LP4,78.68,"18,484.00","1,454,319.05"
0.29,"3665 TT","BIZLINK HOLDING INC",B5SG8Y4,9.44,"153,468.00","1,448,566.71"
0.29,"2353 TT","ACER INC",6005850,1.07,"1,349,200.00","1,448,413.10"
0.29,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,67.16,"21,552.00","1,447,432.32"
0.28,"TEMN SW","TEMENOS AG - REG",7147892,80.69,"17,787.00","1,435,310.25"
0.28,"AMP IM","AMPLIFON SPA",B14NJ71,33.29,"42,962.00","1,430,187.93"
0.28,PATH,"UIPATH INC - CLASS A",BMD02L5,16.30,"87,205.00","1,421,441.50"
0.28,VSAT,"VIASAT INC",2946243,28.73,"48,656.00","1,397,886.88"
0.27,CGNX,"COGNEX CORP",2208288,50.98,"27,195.00","1,386,401.10"
0.27,PEGA,"PEGASYSTEMS INC",2675860,48.58,"27,998.00","1,360,142.84"
0.27,ZBRA,"ZEBRA TECH CORP",2989356,249.55,"5,436.00","1,356,553.80"
0.23,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,59.92,"19,690.00","1,179,862.13"
0.21,DXC,"DXC TECHNOLOGY CO",BYXD7B3,19.10,"54,617.00","1,043,184.70"
0.20,"3443 TT","GLOBAL UNICHIP CORP",B056381,44.43,"23,200.00","1,030,719.85"
0.10,,CASH,,1.00,"507,297.04","507,297.04"
0.00,,"JAPANESE YEN",,0.01,-3.00,-0.02
0.00,,EURO,,1.09,-332.77,-363.80
0.00,,"CANADIAN DOLLAR",,0.75,-486.69,-364.11
0.00,,"TAIWAN DOLLAR",,0.03,"-656,474.10","-20,758.40"
-0.01,,"OTHER PAYABLE & RECEIVABLES",,1.00,"-29,542.85","-29,542.85"
-0.05,,"KOREAN WON",,0.00,"-324,775,854.00","-249,991.04"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
