"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 09/15/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.51,GOOGL,"ALPHABET INC-CL A",BYVY8G0,137.40,"145,926.00","20,050,232.40"
3.42,INTC,"INTEL CORP",2463247,37.88,"515,547.00","19,528,920.36"
3.31,AMZN,"AMAZON.COM INC",2000019,140.39,"134,837.00","18,929,766.43"
3.26,CSCO,"CISCO SYSTEMS INC",2198163,56.04,"333,042.00","18,663,673.68"
3.24,TSLA,"TESLA INC",B616C79,274.39,"67,414.00","18,497,727.46"
3.22,IBM,IBM,2005973,145.99,"126,248.00","18,430,945.52"
3.13,META,"META PLATFORMS INC",B7TL820,300.31,"59,516.00","17,873,249.96"
3.12,ADBE,"ADOBE INC",2008154,528.89,"33,680.00","17,813,015.20"
3.05,NOW,"SERVICENOW INC",B80NXX8,579.58,"30,096.00","17,443,039.68"
3.04,"005930 KS","SAMSUNG ELECTRON",6771720,54.30,"320,142.00","17,384,587.07"
3.04,ACN,"ACCENTURE PLC-CL A",B4BNMY3,312.53,"55,592.00","17,374,167.76"
3.03,NVDA,"NVIDIA CORP",2379504,439.00,"39,433.00","17,311,087.00"
2.97,ORCL,"ORACLE CORP",2661568,113.91,"149,013.00","16,974,070.83"
2.95,MSFT,"MICROSOFT CORP",2588173,330.22,"51,003.00","16,842,210.66"
2.91,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,40.51,"411,043.00","16,652,873.39"
2.90,BABA,"ALIBABA GRP-ADR",BP41ZD1,87.07,"190,155.00","16,556,795.85"
2.88,CRM,"SALESFORCE INC",2310525,214.61,"76,793.00","16,480,545.73"
2.85,NFLX,"NETFLIX INC",2857817,396.94,"40,978.00","16,265,807.32"
2.80,AAPL,"APPLE INC",2046251,175.01,"91,429.00","16,000,989.29"
2.78,QCOM,"QUALCOMM INC",2714923,113.14,"140,619.00","15,909,633.66"
2.68,"SIE GR","SIEMENS AG-REG",5727973,147.31,"104,066.00","15,329,452.06"
2.10,UBER,"UBER TECHNOLOGIES INC",BK6N347,47.52,"252,418.00","11,994,903.36"
1.95,"3690 HK","MEITUAN-CLASS B",BGJW376,15.88,"700,315.00","11,118,169.79"
1.63,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,62.38,"149,395.00","9,319,260.10"
1.49,SNPS,"SYNOPSYS INC",2867719,451.93,"18,795.00","8,494,024.35"
1.47,"000660 KS","SK HYNIX INC",6450267,92.31,"91,159.00","8,415,311.56"
1.39,CDNS,"CADENCE DESIGN SYS INC",2302232,234.08,"33,954.00","7,947,952.32"
1.28,TRI,"THOMSON REUTERS CORP",BNBXPB4,129.90,"56,510.00","7,340,649.00"
1.12,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,197.38,"32,385.00","6,392,151.30"
1.09,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,240.86,"25,801.00","6,214,428.86"
0.99,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,34.50,"163,252.00","5,632,351.59"
0.88,"STMMI IM","STMICROELECTRONICS NV",5962343,44.02,"114,159.00","5,025,834.30"
0.83,BIDU,"BAIDU INC - SPON ADR",B0FXT17,135.64,"34,877.00","4,730,716.28"
0.81,TTD,"TRADE DESK INC-A",BD8FDD1,83.38,"55,211.00","4,603,493.18"
0.72,"WKL NA","WOLTERS KLUWER",5671519,126.03,"32,526.00","4,099,099.64"
0.71,ROK,"ROCKWELL AUTOMATION INC",2754060,285.20,"14,295.00","4,076,934.00"
0.70,"EXPN LN","EXPERIAN PLC",B19NLV4,34.86,"114,437.00","3,989,002.79"
0.66,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,66.43,"56,665.00","3,764,255.95"
0.61,"6954 JP","FANUC CORP",6356934,27.47,"126,297.00","3,469,740.04"
0.61,DDOG,"DATADOG INC - CLASS A",BKT9Y49,94.55,"36,634.00","3,463,744.70"
0.58,"6702 JP","FUJITSU LIMITED",6356945,126.58,"26,329.00","3,332,638.29"
0.52,EBAY,"EBAY INC",2293819,44.56,"66,427.00","2,959,987.12"
0.49,ZS,"ZSCALER INC",BZ00V34,156.10,"18,064.00","2,819,790.40"
0.48,HPE,"HEWLETT PACKA",BYVYWS0,17.07,"159,696.00","2,726,010.72"
0.43,SPLK,"SPLUNK INC",B424494,120.83,"20,396.00","2,464,448.68"
0.37,OKTA,"OKTA INC",BDFZSP1,84.31,"24,812.00","2,091,899.72"
0.36,IONQ,"IONQ INC",BP484B3,17.08,"121,170.00","2,069,583.60"
0.36,"6701 JP","NEC CORP",6640400,56.95,"36,266.00","2,065,264.75"
0.36,FRSH,"FRESHWORKS INC-CL A",BPF0BB7,20.01,"102,866.00","2,058,348.66"
0.35,HUBB,"HUBBELL INC",BDFG6S3,315.85,"6,380.00","2,015,123.00"
0.35,INFA,"INFORMATICA INC - CLASS A",BMG95P4,21.21,"93,600.00","1,985,256.00"
0.35,WIX,"WIX.COM LTD",BFZCHN7,95.32,"20,756.00","1,978,461.92"
0.34,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,82.85,"23,690.00","1,962,757.44"
0.34,CYBR,"CYBERARK SOFTWAR",BQT3XY6,170.01,"11,527.00","1,959,705.27"
0.34,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,5.06,"383,430.00","1,940,155.80"
0.33,STX,"SEAGATE TECHNOLO",BKVD2N4,63.75,"29,106.00","1,855,507.50"
0.32,"2353 TT","ACER INC",6005850,1.19,"1,553,200.00","1,846,354.37"
0.32,"6526 JP","SOCIONEXT INC",BMTVX75,104.90,"17,559.00","1,841,940.35"
0.32,BAH,"BOOZ ALLEN HAMIL",B5367T7,111.43,"16,355.00","1,822,437.65"
0.32,CCCS,"CCC INTELLIGENT",BP4CXL8,11.51,"157,686.00","1,814,965.86"
0.31,"5803 JP","FUJIKURA LTD",6356707,8.39,"212,999.00","1,787,776.94"
0.31,TWLO,"TWILIO INC - A",BD6P5Q0,62.72,"28,071.00","1,760,613.12"
0.31,PATH,"UIPATH INC - CLASS A",BMD02L5,17.56,"99,700.00","1,750,732.00"
0.30,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,42.02,"41,396.00","1,739,459.92"
0.30,"6502 JP","TOSHIBA CORP",6897217,31.17,"54,974.00","1,713,301.49"
0.30,BZ,"KANZHUN LTD - ADR",BM91SH0,15.12,"112,549.00","1,701,740.88"
0.30,G,"GENPACT LTD",B23DBK6,36.98,"45,957.00","1,699,489.86"
0.30,"TIETO FH","TIETOEVRY OYJ",5479702,24.00,"70,361.00","1,688,645.99"
0.29,"XRO AU","XERO LTD",B8P4LP4,79.38,"21,034.00","1,669,681.08"
0.28,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,249.26,"6,443.00","1,605,982.18"
0.28,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,64.00,"24,612.00","1,575,168.00"
0.27,ZBRA,"ZEBRA TECH CORP",2989356,251.38,"6,201.00","1,558,807.38"
0.27,SNAP,"SNAP INC - A",BD8DJ71,9.16,"168,995.00","1,547,994.20"
0.27,STNE,"STONECO LTD-A",BGKG6M3,11.36,"136,132.00","1,546,459.52"
