"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 08/15/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.37,META,"META PLATFORMS INC",B7TL820,537.33,"131,436.00","70,624,505.88"
3.33,NOW,"SERVICENOW INC",B80NXX8,832.11,"83,908.00","69,820,685.88"
3.23,IBM,IBM,2005973,193.95,"348,915.00","67,672,064.25"
3.20,CSCO,"CISCO SYSTEMS INC",2198163,48.53,"1,385,590.00","67,242,682.70"
3.20,BABA,"ALIBABA GRP-ADR",BP41ZD1,79.54,"844,106.00","67,140,191.24"
3.16,NFLX,"NETFLIX INC",2857817,663.22,"99,916.00","66,266,289.52"
3.14,CRM,"SALESFORCE INC",2310525,262.79,"250,844.00","65,919,294.76"
3.11,ADBE,"ADOBE INC",2008154,554.16,"117,674.00","65,210,223.84"
3.11,AVGO,"BROADCOM INC",BDZ78H9,166.13,"392,238.00","65,162,498.94"
3.09,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,47.26,"1,371,043.00","64,796,952.05"
3.07,NVDA,"NVIDIA CORP",2379504,122.86,"523,989.00","64,377,288.54"
3.06,AAPL,"APPLE INC",2046251,224.72,"285,501.00","64,157,784.72"
3.01,ACN,"ACCENTURE PLC-CL A",B4BNMY3,325.13,"194,474.00","63,229,331.62"
2.93,ORCL,"ORACLE CORP",2661568,136.93,"448,884.00","61,465,686.12"
2.92,AMZN,"AMAZON.COM INC",2000019,177.59,"344,606.00","61,198,579.54"
2.90,MSFT,"MICROSOFT CORP",2588173,421.03,"144,398.00","60,795,889.94"
2.87,"005930 KS","SAMSUNG ELECTRON",6771720,56.73,"1,061,280.00","60,207,830.69"
2.74,QCOM,"QUALCOMM INC",2714923,173.34,"332,234.00","57,589,441.56"
2.72,GOOGL,"ALPHABET INC-CL A",BYVY8G0,161.30,"353,335.00","56,992,935.50"
2.66,TSLA,"TESLA INC",B616C79,214.14,"260,734.00","55,833,578.76"
2.58,UBER,"UBER TECHNOLOGIES INC",BK6N347,72.73,"743,036.00","54,041,008.28"
2.43,"SIE GR","SIEMENS AG-REG",5727973,178.71,"284,869.00","50,908,576.59"
2.01,MU,"MICRON TECHNOLOGY INC",2588184,106.95,"394,319.00","42,172,417.05"
1.69,"000660 KS","SK HYNIX INC",6450267,137.20,"258,831.00","35,511,278.44"
1.53,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,74.85,"430,083.00","32,191,712.55"
1.49,INTC,"INTEL CORP",2463247,20.69,"1,513,772.00","31,319,942.68"
1.42,SNPS,"SYNOPSYS INC",2867719,548.28,"54,369.00","29,809,435.32"
1.29,CDNS,"CADENCE DESIGN SYS INC",2302232,280.12,"96,786.00","27,111,694.32"
1.25,TRI,"THOMSON REUTERS CORP",BNBXPB4,164.16,"160,184.00","26,295,805.44"
1.23,"3690 HK","MEITUAN-CLASS B",BGJW376,13.14,"1,968,415.00","25,858,331.75"
1.10,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,253.25,"90,924.00","23,026,503.00"
0.95,FTNT,"FORTINET INC",B5B2106,73.40,"270,224.00","19,834,441.60"
0.83,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,231.56,"75,454.00","17,472,128.24"
0.77,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,34.78,"462,580.00","16,086,292.92"
0.75,TTD,"TRADE DESK INC-A",BD8FDD1,100.50,"157,460.00","15,824,730.00"
0.72,"EXPN LN","EXPERIAN PLC",B19NLV4,46.14,"325,274.00","15,008,272.63"
0.70,"WKL NA","WOLTERS KLUWER",5671519,166.79,"87,992.00","14,676,286.99"
0.66,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,85.30,"161,467.00","13,773,135.10"
0.62,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,626.69,"20,741.00","12,998,177.29"
0.61,DDOG,"DATADOG INC - CLASS A",BKT9Y49,116.33,"109,695.00","12,760,819.35"
0.57,"6702 JP","FUJITSU LIMITED",6356945,16.46,"731,175.00","12,036,216.33"
0.51,ROK,"ROCKWELL AUTOMATION INC",2754060,263.82,"40,183.00","10,601,079.06"
0.48,ZS,"ZSCALER INC",BZ00V34,190.34,"53,376.00","10,159,587.84"
0.47,EBAY,"EBAY INC",2293819,55.83,"177,293.00","9,898,268.19"
0.46,"6954 JP","FANUC CORP",6356934,27.35,"353,916.00","9,678,698.49"
0.42,BIDU,"BAIDU INC - SPON ADR",B0FXT17,86.18,"102,093.00","8,798,374.74"
0.41,HPE,"HEWLETT PACKA",BYVYWS0,18.76,"462,549.00","8,677,419.24"
0.39,"6701 JP","NEC CORP",6640400,83.87,"96,861.00","8,123,469.42"
0.37,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,7.00,"1,101,529.00","7,710,703.00"
0.36,"5803 JP","FUJIKURA LTD",6356707,23.93,"318,226.00","7,615,902.19"
0.35,STX,"SEAGATE TECHNOLO",BKVD2N4,99.61,"74,114.00","7,382,495.54"
0.35,HUBB,"HUBBELL INC",BDFG6S3,380.97,"19,181.00","7,307,385.57"
0.35,G,"GENPACT LTD",B23DBK6,38.23,"190,009.00","7,264,044.07"
0.33,PEGA,"PEGASYSTEMS INC",2675860,69.19,"101,368.00","7,013,651.92"
0.32,CYBR,"CYBERARK SOFTWAR",BQT3XY6,276.40,"24,046.00","6,646,314.40"
0.32,ZBRA,"ZEBRA TECH CORP",2989356,343.21,"19,250.00","6,606,792.50"
0.31,STNE,"STONECO LTD-A",BGKG6M3,14.06,"468,840.00","6,591,890.40"
0.31,"6526 JP","SOCIONEXT INC",BMTVX75,21.15,"305,336.00","6,457,238.23"
0.31,TWLO,"TWILIO INC - A",BD6P5Q0,60.70,"106,052.00","6,437,356.40"
0.31,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,48.72,"131,852.00","6,423,829.44"
0.31,VSAT,"VIASAT INC",2946243,17.43,"368,169.00","6,417,185.67"
0.31,"4755 JP","RAKUTEN GROUP INC",6229597,5.80,"1,105,455.00","6,414,895.03"
0.31,DOCU,"DOCUSIGN INC",BFYT7B7,56.46,"113,483.00","6,407,250.18"
0.30,"TIETO FH","TIETOEVRY OYJ",5479702,20.43,"312,166.00","6,377,592.32"
0.30,OKTA,"OKTA INC",BDFZSP1,95.51,"66,291.00","6,331,453.41"
0.30,DXC,"DXC TECHNOLOGY CO",BYXD7B3,19.63,"322,325.00","6,327,239.75"
0.29,CLS,"CELESTICA INC",BMDLRD5,56.00,"110,256.00","6,174,336.00"
0.29,"AMP IM","AMPLIFON SPA",B14NJ71,31.17,"197,842.00","6,167,215.09"
0.29,WIX,"WIX.COM LTD",BFZCHN7,163.05,"37,740.00","6,153,507.00"
0.29,INFA,"INFORMATICA INC - CLASS A",BMG95P4,23.87,"255,572.00","6,100,503.64"
0.29,PATH,"UIPATH INC - CLASS A",BMD02L5,11.79,"517,272.00","6,098,636.88"
0.29,VRNT,"VERINT SYSTEMS INC",2849193,33.09,"183,576.00","6,074,529.84"
0.29,"2395 TT","ADVANTECH CO LTD",6202673,10.76,"562,957.00","6,055,643.32"
0.29,"6588 JP","TOSHIBA TEC CORP",6894887,21.24,"282,599.00","6,001,045.56"
0.29,CCCS,"CCC INTELLIGENT",BP4CXL8,10.51,"570,620.00","5,997,216.20"
0.29,"2353 TT","ACER INC",6005850,1.32,"4,541,600.00","5,981,893.82"
0.28,"TEMN SW","TEMENOS AG - REG",7147892,67.62,"87,915.00","5,944,771.83"
0.27,AI,"C3.AI INC-A",BMGNBJ2,25.66,"224,330.00","5,756,307.80"
0.26,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,73.52,"74,650.00","5,488,121.03"
0.26,TDC,"TERADATA CORP",B247H10,27.38,"197,152.00","5,398,021.76"
0.25,AMBA,"AMBARELLA INC",B7KH3G6,47.51,"110,179.00","5,234,604.29"
0.25,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,56.51,"90,991.00","5,141,901.41"
0.24,"3443 TT","GLOBAL UNICHIP CORP",B056381,34.51,"147,865.00","5,103,528.09"
0.22,SNAP,"SNAP INC - A",BD8DJ71,9.30,"495,185.00","4,605,220.50"
0.07,,"OTHER PAYABLE & RECEIVABLES",,1.00,"1,531,481.33","1,531,481.33"
0.06,,CASH,,1.00,"1,305,971.67","1,305,971.67"
0.00,,"TAIWAN DOLLAR",,0.03,"1,362,614.34","42,179.67"
0.00,,"KOREAN WON",,0.00,"54,659,119.96","40,166.90"
0.00,,"JAPANESE YEN",,0.01,"3,016,571.00","20,239.33"
0.00,,"SWISS FRANC",,1.15,132.60,152.23
0.00,,EURO,,1.10,-332.78,-365.52
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
