"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 04/16/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.25,NVDA,"NVIDIA CORP",2379504,874.15,"81,644.00","71,369,102.60"
3.78,META,"META PLATFORMS INC",B7TL820,499.76,"126,956.00","63,447,530.56"
3.64,NFLX,"NETFLIX INC",2857817,617.52,"99,085.00","61,186,969.20"
3.42,AMZN,"AMAZON.COM INC",2000019,183.32,"313,077.00","57,393,275.64"
3.25,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,38.53,"1,415,943.00","54,558,425.72"
3.19,QCOM,"QUALCOMM INC",2714923,168.58,"318,212.00","53,644,178.96"
3.16,AVGO,"BROADCOM INC",BDZ78H9,"1,329.06","39,945.00","53,089,301.70"
3.14,ORCL,"ORACLE CORP",2661568,120.62,"436,744.00","52,680,061.28"
3.07,IBM,IBM,2005973,183.75,"280,956.00","51,625,665.00"
3.05,GOOGL,"ALPHABET INC-CL A",BYVY8G0,154.40,"332,314.00","51,309,281.60"
3.02,MSFT,"MICROSOFT CORP",2588173,414.58,"122,516.00","50,792,683.28"
2.96,"005930 KS","SAMSUNG ELECTRON",6771720,57.36,"866,131.00","49,684,841.53"
2.91,CRM,"SALESFORCE INC",2310525,277.41,"176,296.00","48,906,273.36"
2.88,NOW,"SERVICENOW INC",B80NXX8,744.78,"65,006.00","48,415,168.68"
2.74,BABA,"ALIBABA GRP-ADR",BP41ZD1,69.61,"660,067.00","45,947,263.87"
2.69,CSCO,"CISCO SYSTEMS INC",2198163,47.92,"943,681.00","45,221,193.52"
2.58,UBER,"UBER TECHNOLOGIES INC",BK6N347,74.13,"585,307.00","43,388,807.91"
2.52,AAPL,"APPLE INC",2046251,169.38,"250,348.00","42,403,944.24"
2.50,"SIE GR","SIEMENS AG-REG",5727973,184.01,"228,628.00","42,069,885.43"
2.47,ACN,"ACCENTURE PLC-CL A",B4BNMY3,313.94,"132,189.00","41,499,414.66"
2.32,ADBE,"ADOBE INC",2008154,476.22,"81,811.00","38,960,034.42"
2.27,MU,"MICRON TECHNOLOGY INC",2588184,121.77,"313,007.00","38,114,862.39"
2.19,TSLA,"TESLA INC",B616C79,157.11,"233,747.00","36,723,991.17"
2.16,INTC,"INTEL CORP",2463247,36.26,"999,128.00","36,228,381.28"
1.57,"000660 KS","SK HYNIX INC",6450267,128.42,"205,546.00","26,397,023.23"
1.40,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,68.70,"342,843.00","23,553,314.10"
1.39,SNPS,"SYNOPSYS INC",2867719,541.09,"43,142.00","23,343,704.78"
1.38,CDNS,"CADENCE DESIGN SYS INC",2302232,300.81,"77,076.00","23,185,231.56"
1.20,"3690 HK","MEITUAN-CLASS B",BGJW376,12.60,"1,596,715.00","20,120,621.06"
1.17,TRI,"THOMSON REUTERS CORP",BNBXPB4,152.29,"128,845.00","19,621,805.05"
1.00,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,230.68,"73,111.00","16,865,245.48"
0.92,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,976.30,"15,744.00","15,370,867.20"
0.92,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,257.69,"59,626.00","15,365,023.94"
